NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	6.40229e-05	8.1396e-05	0.00012556	0.000220101	0.000413197	0.000795102	0.00152275	0.00284765	0.00513625	0.0088639	0.0145584	0.0226752	0.0334078	0.0464765	0.0609738	0.0753622	0.0876881	0.0959953	0.0988278	0.0956457	0.0869914	0.0743368	0.0596705	0.0449856	0.0318486	0.0211723	0.0132152	0.00774441	0.00426091	0.00220098	0.00106742	0.000486041	0.000207805	8.34283e-05	3.14544e-05	1.11379e-05	3.70445e-06	1.15745e-06	3.39779e-07	9.37286e-08	2.42996e-08	5.92174e-09	1.35676e-09	2.92311e-10	5.92326e-11	1.12912e-11	2.02524e-12	3.41875e-13	1.05467e-16	4.07964e-17	1.53147e-17	5.57999e-18	1.97356e-18	6.77672e-19	2.25943e-19	7.31556e-20	2.30057e-20	7.02811e-21	2.08628e-21	6.02066e-22	1.69093e-22	4.63513e-23	1.25021e-23	3.40113e-24	1.01155e-24	4.27842e-25	
N2	6.88423e-05	9.35822e-05	0.000156836	0.000292037	0.000563085	0.00108129	0.00202638	0.003666	0.00636272	0.0105524	0.016677	0.0250638	0.035762	0.0483803	0.0619876	0.0751504	0.0861412	0.0932956	0.095421	0.0921216	0.0839165	0.0721051	0.0584259	0.0446351	0.0321446	0.0218197	0.0139592	0.00841624	0.00478201	0.00256058	0.00129214	0.000614535	0.000275471	0.000116394	4.63618e-05	1.74105e-05	6.1651e-06	2.0588e-06	6.48482e-07	1.92694e-07	5.40265e-08	1.42953e-08	3.57045e-09	8.41947e-10	1.8749e-10	3.9437e-11	7.83733e-12	1.47191e-12	2.61307e-13	4.38629e-14	6.96362e-15	1.04589e-15	1.48651e-16	1.99988e-17	2.54753e-18	3.07348e-19	3.51286e-20	3.80473e-21	3.90604e-22	3.80205e-23	3.51014e-24	3.07629e-25	2.56891e-26	2.08582e-27	1.84285e-28	3.00964e-29	
N3	0.00185988	0.00228087	0.0031772	0.00467091	0.00693643	0.0101851	0.0146347	0.0204615	0.0277352	0.036348	0.0459551	0.0559499	0.0654964	0.0736265	0.079394	0.0820532	0.0812163	0.0769434	0.0697378	0.0604453	0.050086	0.0396662	0.0300184	0.0217046	0.0149922	0.00989214	0.0062346	0.00375326	0.00215819	0.00118538	0.000621912	0.000311693	0.000149238	6.82685e-05	2.98394e-05	1.24633e-05	4.97505e-06	1.89819e-06	6.9233e-07	2.41425e-07	8.05027e-08	2.56724e-08	7.83106e-09	2.28533e-09	6.38154e-10	1.70542e-10	4.36264e-11	1.06847e-11	2.50587e-12	5.62889e-13	1.21129e-13	2.49762e-14	4.93574e-15	9.35014e-16	1.69834e-16	2.95848e-17	4.9438e-18	7.92723e-19	1.22015e-19	1.80391e-20	2.56532e-21	3.52234e-22	4.72224e-23	6.40844e-24	9.9602e-25	2.6638e-25	
N4	0.0181674	0.0195577	0.0222818	0.0263663	0.0317777	0.0383633	0.0458037	0.0535961	0.0610801	0.0675103	0.072164	0.0744627	0.0740764	0.0709875	0.0654941	0.0581535	0.0496814	0.0408303	0.032277	0.0245412	0.0179462	0.0126216	0.00853726	0.00555382	0.0034749	0.00209114	0.0012104	0.000673906	0.000360925	0.000185954	9.21701e-05	4.39543e-05	2.01684e-05	8.90493e-06	3.78369e-06	1.54726e-06	6.08993e-07	2.3073e-07	8.4155e-08	2.95519e-08	9.99228e-09	3.25362e-09	1.02033e-09	3.08201e-10	8.96811e-11	2.51417e-11	6.79158e-12	1.76801e-12	4.43599e-13	1.07288e-13	2.50163e-14	5.62429e-15	1.2194e-15	2.54991e-16	5.14355e-17	1.00099e-17	1.87974e-18	3.40681e-19	5.96073e-20	1.00735e-20	1.64648e-21	2.61271e-22	4.07476e-23	6.50605e-24	1.21721e-24	3.9163e-25	
N5	0.000626604	0.000907986	0.00154532	0.00269449	0.0045903	0.00753623	0.0118725	0.0179137	0.0258543	0.0356544	0.0469352	0.0589235	0.0704885	0.0802886	0.0870153	0.0896762	0.0878342	0.0817241	0.0722038	0.0605541	0.048192	0.0363876	0.0260614	0.017703	0.0114041	0.00696649	0.00403551	0.00221677	0.00115479	0.000570535	0.000267365	0.000118858	5.01333e-05	2.00668e-05	7.62381e-06	2.74986e-06	9.4189e-07	3.06447e-07	9.47323e-08	2.78328e-08	7.77442e-09	2.06523e-09	5.21921e-10	1.25523e-10	2.87396e-11	6.26655e-12	1.30175e-12	2.57716e-13	4.86442e-14	8.75714e-15	1.50419e-15	2.46615e-16	3.86085e-17	5.77381e-18	8.25141e-19	1.12733e-19	1.47302e-20	1.84156e-21	2.20396e-22	2.52688e-23	2.77951e-24	2.94438e-25	3.03693e-26	3.15572e-27	3.69105e-28	7.28094e-29	
N6	2.40932e-06	4.24658e-06	1.01644e-05	2.69436e-05	7.19542e-05	0.000186153	0.000458504	0.00106564	0.0023248	0.00474429	0.00903435	0.0160239	0.0264346	0.0405153	0.057639	0.0760566	0.0930275	0.105417	0.110625	0.107467	0.0966156	0.0803659	0.0618398	0.0440129	0.0289715	0.017637	0.00992984	0.00517064	0.00249038	0.00110958	0.00045739	0.000174475	6.16012e-05	2.01355e-05	6.09491e-06	1.70897e-06	4.44021e-07	1.06935e-07	2.38806e-08	4.94701e-09	9.51013e-10	1.69729e-10	2.81347e-11	4.33346e-12	6.2049e-13	8.26314e-14	1.02394e-14	1.18123e-15	1.26924e-16	1.27094e-17	1.18665e-18	1.03393e-19	8.42526e-21	6.48431e-22	4.95922e-23	4.68039e-24	8.04786e-25	2.29187e-25	7.47813e-26	2.43849e-26	7.76031e-27	2.41435e-27	7.4246e-28	2.31657e-28	7.87961e-29	3.6718e-29	
N7	2.35856e-06	4.15556e-06	9.9464e-06	2.63864e-05	7.05761e-05	0.000182971	0.000451744	0.00105254	0.00230186	0.0047083	0.00898471	0.0159656	0.0263808	0.040487	0.0576598	0.0761436	0.0931806	0.105615	0.110826	0.107626	0.0967007	0.0803659	0.0617684	0.0438992	0.0288474	0.0175266	0.00984543	0.00511368	0.00245601	0.00109087	0.00044816	0.000170327	5.98987e-05	1.94958e-05	5.87449e-06	1.6392e-06	4.23706e-07	1.01488e-07	2.25339e-08	4.63979e-09	8.86279e-10	1.5712e-10	2.58624e-11	3.95434e-12	5.61881e-13	7.42305e-14	9.1221e-15	1.04326e-15	1.11094e-16	1.10207e-17	1.01897e-18	8.78579e-20	7.06785e-21	5.30777e-22	3.72296e-23	2.4404e-24	1.49586e-25	8.57987e-27	4.6093e-28	2.32271e-29	1.10103e-30	4.94126e-32	2.13416e-33	9.29856e-35	4.77752e-36	5.21454e-37	
N8	3.69011e-07	6.75171e-07	1.79553e-06	5.55311e-06	1.75933e-05	5.3894e-05	0.000155731	0.000419875	0.00105071	0.00243322	0.00520456	0.010268	0.0186639	0.0312276	0.0480575	0.0679804	0.0883412	0.105413	0.115452	0.116022	0.106954	0.0904225	0.0700985	0.0498249	0.0324685	0.0193975	0.0106244	0.00533537	0.00245678	0.00103745	0.00040182	0.000142774	4.6549e-05	1.39292e-05	3.82663e-06	9.65407e-07	2.23742e-07	4.7652e-08	9.32974e-09	1.67989e-09	2.78287e-10	4.24317e-11	5.95751e-12	7.70577e-13	9.1865e-14	1.0099e-14	1.02428e-15	9.58969e-17	8.29254e-18	6.62859e-19	4.9066e-20	3.38443e-21	2.23474e-22	1.57811e-23	1.59499e-24	2.74861e-25	6.21025e-26	1.46824e-26	3.39771e-27	7.59534e-28	1.63859e-28	3.42275e-29	6.9825e-30	1.42029e-30	3.04604e-31	8.84254e-32	
N9	1.34959e-65	2.35171e-62	3.32571e-59	3.94299e-56	3.99679e-53	3.50659e-50	2.68501e-47	1.80509e-44	1.07038e-41	8.70259e-103	2.7659e-96	3.91232e-90	3.27529e-84	1.82102e-78	7.15191e-73	2.05999e-67	4.45841e-62	7.36707e-57	9.38883e-52	9.28073e-47	7.12836e-42	4.24653e-37	1.95093e-32	6.84202e-28	1.80258e-23	3.48159e-19	4.74746e-15	4.29582e-11	2.29829e-07	0.000547017	0.00630405	0.0320778	0.095025	0.182302	0.238468	0.218026	0.140371	0.0631704	0.0193863	0.00385374	0.000446104	2.28087e-05	5.64889e-09	6.22678e-13	4.0604e-17	1.75806e-21	5.37752e-26	1.20674e-30	2.03587e-35	2.6241e-40	2.61069e-45	2.01635e-50	1.21124e-55	5.64908e-61	2.03403e-66	5.59706e-72	1.15835e-77	1.7596e-83	1.88941e-89	1.34803e-95	5.69451e-102	1.07159e-108	9.3486e-48	9.68852e-51	9.43799e-54	9.68327e-57	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
