NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
N7	7.31594e-24	4.73455e-23	7.59508e-22	1.48104e-20	2.78758e-19	4.70991e-18	7.04198e-17	9.31615e-16	1.08339e-14	1.08682e-13	9.27966e-13	6.8079e-12	4.46959e-11	2.75637e-10	1.65241e-09	9.71507e-09	5.53918e-08	2.98898e-07	1.48248e-06	6.5854e-06	2.57165e-05	8.73479e-05	0.000257232	0.000658872	0.00148181	0.0029687	0.0053979	0.00908544	0.0144218	0.0218962	0.0319804	0.0451374	0.0615135	0.0802935	0.0989382	0.113223	0.118623	0.112588	0.0961464	0.0735625	0.0503187	0.0307471	0.0167784	0.00818356	0.00357242	0.00139637	0.000490832	0.000156299	4.5048e-05	1.21218e-05	3.17905e-06	8.24097e-07	2.49315e-07	9.92351e-08	4.33205e-08	2.15475e-08	1.01964e-08	5.02916e-09	
N8	6.24743e-20	2.86775e-19	3.85416e-18	5.91142e-17	8.19072e-16	9.92897e-15	1.06155e-13	9.58778e-13	6.62503e-12	3.263e-11	1.35914e-10	6.15313e-10	3.21069e-09	1.84884e-08	1.09589e-07	6.00233e-07	2.70963e-06	9.20595e-06	2.23268e-05	3.85895e-05	5.04094e-05	5.58265e-05	6.04592e-05	6.98341e-05	8.48275e-05	0.000102381	0.000123156	0.00016847	0.000312585	0.000810759	0.00248629	0.00746192	0.0196929	0.0437457	0.0805676	0.122812	0.154379	0.162271	0.143314	0.108137	0.0707648	0.0418457	0.021851	0.0107972	0.00482698	0.00201262	0.000750344	0.000262614	7.92443e-05	2.23456e-05	5.46436e-06	1.22526e-06	2.38549e-07	4.28834e-08	6.62956e-09	9.51743e-10	1.19579e-10	1.74608e-11	
Schoenoxiphium_burkei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoxiphium_filiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	2.54986e-16	7.04419e-16	4.39552e-15	3.77561e-14	3.51368e-13	3.14651e-12	2.58451e-11	1.90978e-10	1.26053e-09	7.42842e-09	3.93824e-08	1.90048e-07	8.45232e-07	3.49123e-06	1.34085e-05	4.76897e-05	0.000156099	0.000467581	0.0012764	0.00316755	0.00713574	0.0145786	0.0269882	0.0452236	0.0685079	0.0936928	0.115518	0.128234	0.128025	0.114858	0.0925463	0.0669541	0.0434926	0.0253729	0.0132996	0.00626753	0.00265742	0.0010147	0.000349287	0.000108509	3.04632e-05	7.74087e-06	1.78315e-06	3.73338e-07	7.12838e-08	1.24662e-08	2.01495e-09	3.05568e-10	4.42959e-11	6.37796e-12	9.45223e-13	1.45808e-13	2.34613e-14	3.83435e-15	6.02969e-16	9.16917e-17	1.33399e-17	2.26468e-18	
Schoenoxiphium_ecklonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoxiphium_sparteum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	1.07015e-30	9.95895e-30	1.70514e-28	3.10837e-27	5.72876e-26	9.0193e-25	1.07864e-23	1.55774e-22	2.49404e-21	3.85454e-20	4.75957e-19	4.01941e-18	2.21474e-17	9.24434e-17	4.16369e-16	2.17412e-15	1.1805e-14	7.24872e-14	5.28475e-13	3.94004e-12	2.60662e-11	1.44286e-10	6.54538e-10	2.41683e-09	7.27711e-09	1.80549e-08	3.7869e-08	7.10172e-08	1.33952e-07	2.88246e-07	6.76405e-07	1.59721e-06	3.60509e-06	7.69846e-06	1.59057e-05	3.37236e-05	7.77915e-05	0.000196799	0.000518569	0.00133525	0.00322817	0.00719156	0.0146271	0.0270252	0.0452176	0.0683711	0.0932902	0.114749	0.127141	0.126839	0.113914	0.0921147	0.0671299	0.0441914	0.026415	0.0145353	0.00763113	0.00419702	
Kobresia_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	9.85554e-32	8.92671e-31	1.57748e-29	3.13493e-28	6.39051e-27	1.22701e-25	2.20126e-24	3.79053e-23	5.99801e-22	8.14419e-21	8.68178e-20	6.89731e-19	4.32943e-18	2.5282e-17	1.58368e-16	1.08548e-15	8.02261e-15	6.14539e-14	4.51552e-13	2.9712e-12	1.68028e-11	7.99654e-11	3.17532e-10	1.05301e-09	2.9508e-09	7.16778e-09	1.58149e-08	3.38302e-08	7.47942e-08	1.74072e-07	4.1066e-07	9.59538e-07	2.24222e-06	5.4694e-06	1.44943e-05	4.16199e-05	0.000123583	0.000359958	0.000991705	0.00253003	0.00590649	0.0125314	0.0240544	0.041646	0.064891	0.090854	0.114175	0.128689	0.130029	0.117763	0.0956174	0.0696613	0.0456345	0.0270056	0.0145769	0.00733352	0.00360856	0.00195228	
