NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.344879	0.278485	0.186841	0.106122	0.0515058	0.021423	0.0076407	0.00233129	0.000607613	0.00013494	2.55088e-05	4.09969e-06	5.60169e-07	6.50752e-08	6.4328e-09	5.4157e-10	3.8881e-11	2.38349e-12	1.24947e-13	1.81731e-17	3.5661e-18	6.48571e-19	1.09409e-19	1.71321e-20	2.49206e-21	3.36994e-22	4.2396e-23	4.96584e-24	5.41938e-25	5.51468e-26	5.23641e-27	4.6432e-28	3.84773e-29	2.98215e-30	2.16337e-31	1.47011e-32	9.36554e-34	5.59789e-35	3.14178e-36	1.65707e-37	8.22003e-39	3.83823e-40	1.68838e-41	7.00242e-43	2.74047e-44	1.01288e-45	3.53834e-47	1.16925e-48	3.65793e-50	1.08425e-51	3.04748e-53	8.12846e-55	2.05908e-56	4.9576e-58	1.13536e-59	2.47505e-61	5.13982e-63	1.01751e-64	1.92163e-66	3.46454e-68	5.96719e-70	9.8253e-72	1.54778e-73	2.33621e-75	3.41981e-77	6.41856e-79	
N2	0.226374	0.239127	0.207631	0.151662	0.0921285	0.0491153	0.0214174	0.00848275	0.00286655	0.000883507	0.0002306	6.32561e-05	1.31201e-05	3.10534e-06	5.77011e-07	1.17504e-07	1.74232e-08	3.36177e-09	3.92078e-10	6.27107e-11	6.5289e-12	8.35682e-13	6.9647e-14	8.74048e-15	5.58219e-16	5.41688e-17	3.34539e-18	2.73859e-19	1.27695e-20	9.71892e-22	3.70015e-23	2.39117e-24	8.25171e-26	3.95465e-27	1.14511e-28	6.03966e-30	1.2891e-31	4.78406e-33	1.06188e-34	3.64805e-36	6.0581e-38	1.85701e-39	2.62106e-41	7.25696e-43	9.69155e-45	1.94853e-46	2.31362e-48	5.67054e-50	4.92482e-52	8.10523e-54	7.77285e-56	1.24602e-57	9.17461e-60	1.41848e-61	9.33474e-64	1.31693e-65	8.11306e-68	8.13387e-70	4.71405e-72	6.0704e-74	2.59884e-76	2.35512e-78	1.38519e-80	1.57206e-82	1.5553e-84	3.39519e-86	
N3	0.236583	0.240769	0.200646	0.143742	0.088812	0.0494949	0.0235759	0.0103265	0.00399989	0.00141737	0.000443333	0.00014002	3.63455e-05	1.01817e-05	2.45254e-06	6.24484e-07	1.28567e-07	3.30391e-08	5.7174e-09	1.29978e-09	2.11538e-10	4.13657e-11	5.6689e-12	1.1144e-12	1.25469e-13	2.07819e-14	2.33133e-15	3.40843e-16	3.13041e-17	4.56883e-18	3.61744e-19	4.70103e-20	3.62769e-21	3.82769e-22	2.59966e-23	3.11763e-24	1.6822e-25	1.55048e-26	9.03679e-28	7.94182e-29	3.69678e-30	3.10341e-31	1.28121e-32	1.00832e-33	4.1096e-35	2.50289e-36	9.30843e-38	6.93011e-39	2.01559e-40	1.09462e-41	3.57698e-43	1.93755e-44	5.09923e-46	2.73736e-47	6.60273e-49	3.32408e-50	7.83883e-52	2.98416e-53	6.76354e-55	3.32687e-56	5.82213e-58	2.11482e-59	5.13929e-61	2.39319e-62	1.04974e-63	1.18274e-64	
N4	0.221866	0.229696	0.197367	0.147332	0.0957798	0.0565482	0.0288642	0.0135823	0.00569908	0.00218099	0.000744037	0.00024588	6.92919e-05	1.94701e-05	4.86996e-06	1.18693e-06	2.52069e-07	5.78463e-08	1.04251e-08	2.0878e-09	3.46502e-10	6.00394e-11	8.45027e-12	1.39684e-12	1.65344e-13	2.34678e-14	2.62809e-15	3.24584e-16	3.06922e-17	3.651e-18	2.97417e-19	3.09513e-20	2.40268e-21	2.14135e-22	1.44921e-23	1.30888e-24	7.4795e-26	5.68227e-27	3.24288e-28	2.21751e-29	1.07577e-30	7.16326e-32	3.05155e-33	1.82069e-34	7.6088e-36	3.85557e-37	1.4301e-38	7.67281e-40	2.41535e-41	1.08045e-42	3.5041e-44	1.44753e-45	4.02677e-47	1.65761e-48	4.13394e-50	1.53885e-51	3.8035e-53	1.20541e-54	2.73542e-56	9.51746e-58	1.87699e-59	5.77228e-61	1.50148e-62	5.8802e-64	2.47425e-65	1.9088e-66	
N5	0.0242592	0.0443288	0.0770848	0.113937	0.140827	0.152623	0.13999	0.115626	0.0834426	0.0532783	0.0295203	0.0150098	0.00637239	0.00250614	0.000848481	0.000258918	6.7112e-05	1.67751e-05	3.33333e-06	6.50399e-07	1.06074e-07	1.62981e-08	2.07748e-09	2.73036e-10	2.74669e-11	2.90455e-12	2.53305e-13	2.19193e-14	1.5461e-15	1.19597e-16	6.96356e-18	4.50869e-19	2.36664e-20	1.28796e-21	5.73096e-23	2.96407e-24	1.16591e-25	6.47229e-27	5.22155e-28	8.48973e-29	1.40513e-29	2.89864e-30	4.39029e-31	7.94613e-32	1.13626e-32	1.75619e-33	2.17163e-34	3.27657e-35	3.46114e-36	4.43931e-37	4.5375e-38	5.16045e-39	4.54233e-40	4.98076e-41	3.84787e-42	3.71827e-43	2.77073e-44	2.33051e-45	1.55984e-46	1.34146e-47	8.26022e-49	6.82287e-50	5.39502e-51	5.51309e-52	6.28122e-53	1.29045e-53	
N6	0.00137744	0.00369298	0.0112503	0.0295679	0.061763	0.106553	0.144305	0.166716	0.157986	0.128315	0.0862602	0.0548063	0.0267611	0.0130727	0.00503357	0.00185668	0.000494117	0.000153048	2.83399e-05	6.76926e-06	1.04871e-06	1.92459e-07	2.21863e-08	3.73152e-09	3.21959e-10	4.37595e-11	3.81381e-12	4.71726e-13	3.38261e-14	4.09911e-15	2.38165e-16	2.72474e-17	4.2135e-18	3.25953e-18	1.99057e-18	2.48418e-18	1.21341e-18	1.13077e-18	6.29655e-19	5.78524e-19	2.49168e-19	2.19197e-19	8.4502e-20	7.17378e-20	2.74597e-20	1.71111e-20	6.06016e-21	5.0023e-21	1.33416e-21	7.54231e-22	2.37156e-22	1.41918e-22	3.47361e-23	2.0021e-23	4.60148e-24	2.60919e-24	5.77271e-25	2.34278e-25	5.20552e-26	2.97978e-26	4.90754e-27	1.92401e-27	4.57743e-28	2.36974e-28	1.04362e-28	1.28886e-28	
N7	0.00135417	0.00362472	0.0110653	0.0291993	0.0612928	0.106062	0.144182	0.166802	0.158438	0.128738	0.0867553	0.0549578	0.0269151	0.0130649	0.00503316	0.00183964	0.000490771	0.000149543	2.78194e-05	6.51082e-06	1.00956e-06	1.81481e-07	2.09349e-08	3.43637e-09	2.96605e-10	3.92887e-11	3.40514e-12	4.08735e-13	2.91212e-14	3.40004e-15	1.93689e-16	1.80697e-17	8.80804e-19	5.689e-20	2.12475e-21	1.46904e-22	4.58009e-24	3.82056e-25	3.02862e-26	4.63495e-27	3.34498e-28	4.7647e-29	2.65289e-30	3.4574e-31	1.7307e-32	1.66957e-33	5.74014e-35	1.28459e-35	2.26386e-37	4.94039e-38	2.03951e-39	3.12217e-40	4.45682e-42	1.8017e-42	1.49738e-44	6.70795e-45	1.06208e-46	1.81712e-47	1.25366e-49	7.87786e-50	1.93636e-52	1.31847e-52	6.56318e-55	3.57059e-55	1.00747e-57	3.8631e-57	
N8	0.000552749	0.00162103	0.00575898	0.0179496	0.0444933	0.0875828	0.134616	0.16804	0.172136	0.146726	0.104716	0.0642374	0.0317562	0.0133789	0.00464044	0.00136648	0.000333058	7.87964e-05	1.42992e-05	2.79957e-06	4.58448e-07	8.10053e-08	1.10391e-08	2.08631e-09	2.28556e-10	3.75704e-11	3.89295e-12	5.19739e-13	3.93651e-14	4.70442e-15	2.62013e-16	3.11435e-17	5.42845e-18	3.39894e-18	1.3638e-18	1.07304e-18	3.54771e-19	2.25637e-19	7.88832e-20	4.57231e-20	1.29752e-20	7.72561e-21	1.90072e-21	1.04221e-21	2.73438e-22	1.1371e-22	2.65568e-23	1.53438e-23	2.70108e-24	1.08649e-24	2.46216e-25	1.03549e-25	1.71917e-26	7.35597e-27	1.14551e-27	4.90448e-28	7.61668e-29	2.26625e-29	3.53879e-30	1.59062e-30	1.78027e-31	5.25058e-32	8.60758e-33	3.4145e-33	9.86726e-34	8.92884e-34	
N9	5.29458e-34	1.76593e-28	7.64932e-24	6.38241e-21	2.76813e-16	6.74082e-17	2.46478e-12	1.64245e-14	6.08615e-12	1.2853e-08	7.91757e-11	6.92757e-13	1.48305e-08	4.7889e-05	2.75939e-05	9.80024e-10	1.06614e-11	3.90763e-09	1.92653e-05	0.0317454	0.0340725	1.78039e-06	3.7782e-11	4.54201e-16	4.37152e-14	2.35945e-09	5.65068e-05	0.402908	0.424814	0.1063	6.97392e-06	1.8174e-10	1.84182e-15	8.92342e-21	1.13955e-21	1.50103e-21	6.4035e-22	1.09984e-22	2.3412e-16	3.07051e-14	2.22758e-12	9.72986e-11	1.54552e-12	1.48675e-14	7.84182e-17	3.12268e-19	7.54941e-22	1.52799e-24	1.51985e-27	9.30034e-31	9.84081e-27	9.72388e-27	8.17373e-27	8.60759e-27	7.03396e-27	7.21985e-27	6.25533e-27	6.22813e-27	5.3252e-27	5.87655e-27	5.15789e-27	6.13094e-27	7.46514e-27	1.17638e-26	2.02578e-26	3.98745e-26	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.000553275	0.00162409	0.0057707	0.0179795	0.0445521	0.0876528	0.134691	0.168084	0.172142	0.146685	0.104658	0.0641526	0.0317037	0.0133428	0.00462364	0.0013592	0.00033089	7.80474e-05	1.41522e-05	2.76005e-06	4.51393e-07	7.93656e-08	1.08131e-08	2.0294e-09	2.22827e-10	3.6391e-11	3.77851e-12	5.0133e-13	3.80397e-14	4.48738e-15	2.41131e-16	2.06551e-17	8.74426e-19	5.19021e-20	1.5256e-21	8.16275e-23	1.57398e-24	6.09782e-26	1.09459e-27	3.96572e-29	4.08822e-31	3.11249e-32	1.55359e-34	2.05801e-35	1.96066e-37	1.20466e-38	3.64893e-41	9.01677e-42	8.99275e-45	2.68437e-45	5.14064e-48	1.02492e-48	4.2816e-52	2.15149e-52	4.50069e-56	4.56769e-56	9.37376e-60	4.83728e-60	6.1134e-64	7.01776e-64	4.94589e-68	4.08839e-68	4.06416e-72	3.45135e-72	2.68669e-76	4.18362e-76	
