NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	4.33367e-09	4.47333e-09	4.931e-09	5.95419e-09	7.90059e-09	1.03966e-08	1.33772e-08	1.72738e-08	2.29909e-08	3.23217e-08	4.86571e-08	7.38513e-08	1.1637e-07	5.79786e-07	1.55903e-06	3.09697e-06	5.14805e-06	5.75533e-06	5.99127e-06	6.14787e-06	6.50858e-06	7.27603e-06	8.5735e-06	8.18452e-06	7.75719e-06	7.49308e-06	7.59274e-06	8.20037e-06	9.40001e-06	8.86697e-06	8.32542e-06	7.96309e-06	7.97908e-06	8.51915e-06	9.66731e-06	9.07233e-06	8.48721e-06	8.09909e-06	8.1136e-06	8.69415e-06	9.96727e-06	9.56141e-06	9.31219e-06	9.53045e-06	1.07212e-05	1.3785e-05	2.06802e-05	2.90529e-05	4.52057e-05	7.78285e-05	0.000147108	0.000298925	0.000630362	0.00108814	0.00175455	0.00274924	0.00442574	0.00764157	0.0142468	0.0258449	0.0481571	0.0869703	0.14254	0.201152	0.236103	0.225821	
N2	2.253e-08	7.54794e-09	1.15104e-08	1.96799e-08	3.64611e-08	6.9708e-08	1.31505e-07	2.37058e-07	4.00595e-07	6.26995e-07	9.04063e-07	1.20168e-06	1.48116e-06	1.70985e-06	1.88857e-06	2.02712e-06	2.14291e-06	2.24588e-06	2.32227e-06	2.37171e-06	2.40133e-06	2.42914e-06	2.4685e-06	2.52099e-06	2.5625e-06	2.58642e-06	2.59586e-06	2.60765e-06	2.63528e-06	2.68078e-06	2.71909e-06	2.74399e-06	2.76019e-06	2.78906e-06	2.85242e-06	2.96752e-06	3.13421e-06	3.39532e-06	3.84797e-06	4.69561e-06	6.33264e-06	9.59461e-06	1.62195e-05	3.02149e-05	6.07166e-05	0.000128411	0.000278995	0.000615652	0.00135634	0.00297799	0.00646373	0.0136089	0.0270538	0.049734	0.0819351	0.11903	0.150215	0.162437	0.148404	0.113274	0.0702301	0.0345688	0.0130533	0.00361731	0.000708337	0.00010943	
N3	5.41151e-07	1.86848e-07	2.2551e-07	2.64367e-07	3.01113e-07	3.34476e-07	3.63691e-07	3.86674e-07	4.06268e-07	4.22019e-07	4.34605e-07	4.45033e-07	4.54056e-07	4.57434e-07	4.62905e-07	4.68153e-07	4.73314e-07	4.82011e-07	4.8946e-07	4.95991e-07	5.04355e-07	5.14258e-07	5.26735e-07	5.47611e-07	5.74823e-07	6.14937e-07	6.82041e-07	7.98341e-07	1.01213e-06	1.44421e-06	2.36772e-06	4.56373e-06	1.0345e-05	2.67865e-05	7.54815e-05	0.000221706	0.000641068	0.00176435	0.00450239	0.010457	0.021824	0.0408867	0.0676424	0.0986686	0.126581	0.142571	0.140807	0.122544	0.0929941	0.0616557	0.0356821	0.0180104	0.00792453	0.0030554	0.00102484	0.000302419	7.9776e-05	1.93941e-05	4.55008e-06	1.08332e-06	2.6396e-07	6.47607e-08	1.54461e-08	3.4914e-09	7.38602e-10	1.45525e-10	
N4	5.06882e-07	4.52708e-08	5.23064e-08	6.66837e-08	9.42764e-08	1.4711e-07	2.46616e-07	4.28387e-07	7.60519e-07	1.35313e-06	2.39536e-06	4.20405e-06	7.31657e-06	1.26524e-05	2.23609e-05	4.11728e-05	8.00379e-05	0.000165461	0.000355864	0.000787242	0.00176189	0.00389759	0.00830164	0.0168209	0.0315817	0.054425	0.0848081	0.117477	0.142436	0.150523	0.13625	0.105773	0.0704799	0.0404222	0.0200425	0.00868514	0.0032832	0.00109847	0.000329638	9.01844e-05	2.29095e-05	5.51873e-06	1.26622e-06	2.79297e-07	5.90977e-08	1.19252e-08	2.28106e-09	4.13132e-10	7.02365e-11	1.12493e-11	1.69987e-12	2.42941e-13	3.2939e-14	4.26151e-15	5.24139e-16	6.16157e-17	6.92593e-18	7.43703e-19	7.61354e-20	7.42923e-21	6.85066e-22	5.99194e-23	5.0074e-24	4.11964e-25	3.63201e-26	3.96773e-27	
N5	2.90614e-07	8.16568e-08	1.39671e-07	2.45571e-07	4.35732e-07	7.73769e-07	1.36989e-06	2.42095e-06	4.29665e-06	7.69574e-06	1.39787e-05	2.59494e-05	4.97034e-05	9.80641e-05	0.000201696	0.000428455	0.000931289	0.00206999	0.00452396	0.00941027	0.0181583	0.0323221	0.0534695	0.0832347	0.117838	0.147217	0.157456	0.141437	0.105816	0.0665132	0.0348104	0.0153824	0.0058273	0.00193602	0.000582381	0.00016611	4.60318e-05	1.27007e-05	3.4852e-06	9.4199e-07	2.4995e-07	6.62103e-08	1.77329e-08	4.92286e-09	1.42035e-09	4.14823e-10	1.17349e-10	3.10446e-11	7.3704e-12	1.54714e-12	2.84634e-13	4.57857e-14	6.48567e-15	8.63283e-16	1.53912e-16	7.04447e-17	5.49139e-17	4.5438e-17	3.68778e-17	2.95314e-17	2.34524e-17	1.85278e-17	1.42438e-17	1.02508e-17	6.6453e-18	3.80011e-18	
N6	2.87678e-07	8.22596e-08	1.40821e-07	2.4766e-07	4.39703e-07	7.8134e-07	1.38359e-06	2.44393e-06	4.33405e-06	7.76151e-06	1.41122e-05	2.62453e-05	5.03779e-05	9.96236e-05	0.000205452	0.000437675	0.000953894	0.00212365	0.00464063	0.00963643	0.0185446	0.0329132	0.0543069	0.084324	0.119001	0.148049	0.157516	0.140616	0.104481	0.06519	0.033846	0.0148334	0.00557341	0.00183724	0.000548795	0.00015559	4.28573e-05	1.17475e-05	3.19993e-06	8.58317e-07	2.26222e-07	5.96346e-08	1.59118e-08	4.4012e-09	1.26278e-09	3.6548e-10	1.02092e-10	2.65824e-11	6.19143e-12	1.27189e-12	2.28481e-13	3.57804e-14	4.88565e-15	5.8607e-16	6.13622e-17	5.65447e-18	4.61735e-19	3.37911e-20	2.26534e-21	1.46425e-22	9.98027e-24	8.33437e-25	9.02508e-26	1.10409e-26	1.29011e-27	1.47801e-28	
N7	5.1018e-07	3.16987e-07	5.61377e-07	9.93806e-07	1.75312e-06	3.07779e-06	5.36977e-06	9.32372e-06	1.62856e-05	2.93236e-05	5.61926e-05	0.00011607	0.000252031	0.000547766	0.00119284	0.00262327	0.0058364	0.0129277	0.0268445	0.0505338	0.0842528	0.122352	0.152505	0.162706	0.145114	0.107899	0.0667963	0.0345129	0.0149608	0.00552937	0.00173982	0.000477998	0.000118619	2.80027e-05	6.72978e-06	1.77013e-06	5.16754e-07	1.64745e-07	5.51219e-08	1.87376e-08	6.28297e-09	2.02081e-09	5.92282e-10	1.53633e-10	3.45447e-11	6.68861e-12	1.11931e-12	1.63934e-13	2.09185e-14	2.35562e-15	2.49715e-16	3.58779e-17	1.26021e-17	7.34674e-18	4.537e-18	2.72362e-18	1.57058e-18	8.71967e-19	4.70231e-19	2.50034e-19	1.32727e-19	7.20766e-20	4.03476e-20	2.25731e-20	1.17871e-20	5.35431e-21	
N8	3.44474e-07	7.85026e-11	1.42441e-14	1.01548e-18	2.25061e-12	0.000915487	1.40238e-06	4.52204e-10	5.12063e-14	2.47271e-18	2.76045e-12	0.000866102	1.02151e-06	2.53788e-10	2.246e-14	8.6555e-19	8.01051e-13	0.000221493	2.49501e-07	6.4367e-11	6.49929e-15	3.0676e-19	3.61626e-13	0.000127837	1.78944e-07	5.42168e-11	6.10357e-15	6.67306e-17	2.7717e-09	0.996466	0.00139934	4.53116e-07	5.6247e-11	3.17663e-15	1.93538e-14	1.37968e-12	1.21928e-16	2.48736e-21	1.70554e-21	2.64528e-21	1.00265e-16	1.91985e-12	7.25422e-14	1.35155e-15	1.59573e-17	1.28587e-19	7.19821e-22	2.75164e-24	6.57637e-27	7.73255e-30	5.0151e-28	5.0207e-28	4.97331e-28	4.86009e-28	4.65585e-28	4.37835e-28	4.03848e-28	3.65097e-28	3.23627e-28	2.81616e-28	2.40045e-28	2.0175e-28	1.67918e-28	1.38822e-28	1.14285e-28	9.37076e-29	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
