NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.207291	0.193443	0.169059	0.138255	0.10549	0.0748431	0.0492202	0.0299231	0.0167818	0.0086676	0.00411775	0.00179747	0.000720369	0.000264844	8.92609e-05	2.75579e-05	7.78844e-06	2.0136e-06	4.75937e-07	1.02782e-07	2.02699e-08	3.64874e-09	5.99266e-10	8.97688e-11	1.22615e-11	1.52678e-12	1.73285e-13	4.10194e-17	1.25948e-17	3.69193e-18	1.03323e-18	2.76096e-19	7.04506e-20	1.71683e-20	3.99628e-21	8.88678e-22	1.88833e-22	3.83485e-23	7.44481e-24	1.38198e-24	2.45358e-25	4.16742e-26	6.77369e-27	1.0539e-27	1.57007e-28	2.24036e-29	3.06288e-30	4.01324e-31	5.04144e-32	6.07365e-33	7.01984e-34	7.78631e-35	8.29107e-36	8.47837e-37	8.32888e-38	7.86294e-39	7.1361e-40	6.22837e-41	5.22994e-42	4.22705e-43	3.29091e-44	2.47192e-45	1.80008e-46	1.29252e-47	9.73642e-49	1.04022e-49	
N2	0.0391773	0.0470512	0.0562596	0.0662279	0.0753378	0.0828583	0.086531	0.08692	0.083195	0.0763805	0.0669204	0.0569372	0.0460168	0.0363802	0.0276193	0.0205017	0.0146148	0.0104373	0.00704406	0.00482693	0.00316554	0.00209679	0.00131682	0.00086675	0.000520221	0.0003311	0.000194644	0.000119094	6.6243e-05	3.99153e-05	2.09371e-05	1.20121e-05	6.11205e-06	3.32322e-06	1.59093e-06	8.49594e-07	3.81542e-07	1.92435e-07	8.43014e-08	4.0354e-08	1.6598e-08	7.7839e-09	3.01618e-09	1.34083e-09	5.07224e-10	2.12183e-10	7.56781e-11	3.13361e-11	1.04628e-11	4.05924e-12	1.33343e-12	4.91269e-13	1.5091e-13	5.44711e-14	1.57828e-14	5.40307e-15	1.53125e-15	4.93268e-16	1.34072e-16	4.40639e-17	1.19527e-17	4.07949e-18	1.37161e-18	6.06163e-19	3.30897e-19	3.06885e-19	
N3	0.00267295	0.00366352	0.00545573	0.00837646	0.0126932	0.0187222	0.0263136	0.0354983	0.0456346	0.0561168	0.0658971	0.0745274	0.080339	0.0834681	0.0829583	0.079031	0.0718194	0.0626947	0.0518201	0.0410524	0.0308752	0.022123	0.0150198	0.00977183	0.00598298	0.00351266	0.00195306	0.00103603	0.000520184	0.000251758	0.000114405	5.02338e-05	2.08982e-05	8.34805e-06	3.15741e-06	1.16261e-06	4.00718e-07	1.34823e-07	4.29409e-08	1.3232e-08	3.8533e-09	1.1033e-09	2.94304e-10	7.73791e-11	1.91981e-11	4.64215e-12	1.05751e-12	2.39056e-13	5.01027e-14	1.04457e-14	2.04997e-15	3.95507e-16	7.18164e-17	1.30889e-17	2.21715e-18	3.79577e-19	6.19185e-20	1.01802e-20	1.62418e-21	2.69382e-22	4.38386e-23	7.47214e-24	1.28095e-24	2.2798e-25	4.43536e-26	1.44562e-26	
Blysmus_compressus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dulichium_arundinaceum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.000722562	0.00105984	0.00174401	0.00297323	0.00497144	0.00802631	0.0122484	0.0178445	0.0246479	0.0324696	0.0407407	0.0493414	0.056996	0.0639943	0.0692297	0.0726909	0.073534	0.0728213	0.0687795	0.0636183	0.0564253	0.0486336	0.0400384	0.0325157	0.0248274	0.0187877	0.013513	0.00954488	0.00637666	0.00428641	0.00266332	0.00167557	0.000988543	0.0005823	0.00031991	0.000180548	9.23872e-05	4.88237e-05	2.38426e-05	1.18133e-05	5.37597e-06	2.55495e-06	1.08393e-06	4.82167e-07	1.95234e-07	8.10944e-08	3.05334e-08	1.21527e-08	4.24558e-09	1.57086e-09	5.22952e-10	1.8008e-10	5.54801e-11	1.82472e-11	5.21457e-12	1.597e-12	4.37748e-13	1.25979e-13	3.2969e-14	9.52068e-15	2.53333e-15	7.70838e-16	2.40147e-16	8.71601e-17	3.69791e-17	2.46179e-17	
N5	3.5375e-06	6.01073e-06	1.23483e-05	2.69683e-05	5.82789e-05	0.000121967	0.000242492	0.000461357	0.000835137	0.00143989	0.00235822	0.00369496	0.0055317	0.00805358	0.0114458	0.0159786	0.0219055	0.0296367	0.0390517	0.0501896	0.061944	0.0728386	0.0807874	0.084884	0.0834294	0.078129	0.0696267	0.0597862	0.0495492	0.0403791	0.0316429	0.0244669	0.0183772	0.0136256	0.00993589	0.0074196	0.00548494	0.00422116	0.00325023	0.00253821	0.00193081	0.00148639	0.00107072	0.000771762	0.000522777	0.000346523	0.000213855	0.000131639	7.35459e-05	4.10004e-05	2.10554e-05	1.06068e-05	4.90172e-06	2.27378e-06	9.47968e-07	3.98824e-07	1.54418e-07	5.99155e-08	2.17628e-08	8.26464e-09	3.00355e-09	1.17856e-09	4.74339e-10	2.11725e-10	1.09046e-10	8.22367e-11	
Trichophorum_cespitosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	4.72914e-18	1.58103e-16	5.3307e-15	1.31771e-13	2.38504e-12	2.93717e-11	2.97573e-10	1.58765e-09	1.27735e-08	4.69567e-08	1.26371e-07	1.12012e-06	6.61706e-06	1.03144e-05	1.73942e-05	3.91078e-05	0.00016203	0.00100657	0.00333148	0.00270559	0.000623719	0.000174943	0.000695868	0.00743686	0.0555188	0.209365	0.319979	0.222064	0.0783023	0.0159036	0.00812083	0.0136209	0.018884	0.0187461	0.0133567	0.00682684	0.00242519	0.00057977	8.674e-05	7.57264e-06	4.20259e-07	1.62497e-08	4.59453e-10	1.00504e-11	1.74269e-13	2.46076e-15	2.87409e-17	2.84395e-19	2.38107e-21	1.72891e-23	1.08889e-25	6.02753e-28	2.93955e-30	1.28729e-32	5.01646e-35	1.78659e-37	5.80625e-40	1.75821e-42	5.00158e-45	1.38071e-47	3.68222e-50	9.75592e-53	2.5357e-55	6.44667e-58	1.57904e-60	4.07125e-63	
Trichophorum_pumilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
