NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.253159	0.226337	0.183006	0.134588	0.0902254	0.0551255	0.0306387	0.0154452	0.00703683	0.00288698	0.001063	0.000350226	0.000102977	2.69502e-05	6.29063e-06	1.30882e-06	2.42737e-07	4.01711e-08	5.91576e-09	7.75377e-10	9.04736e-11	9.40006e-12	8.69793e-13	7.54169e-17	2.04346e-17	5.22597e-18	1.26152e-18	2.8747e-19	6.1853e-20	1.25753e-20	2.41363e-21	4.37416e-22	7.48657e-23	1.21045e-23	1.84935e-24	2.67079e-25	3.64733e-26	4.71194e-27	5.76109e-28	6.6696e-29	7.31538e-30	7.61002e-31	7.50666e-32	7.02516e-33	6.241e-34	5.26608e-35	4.22283e-36	3.22001e-37	2.33615e-38	1.61358e-39	1.06165e-40	6.65787e-42	3.98224e-43	2.27417e-44	1.24002e-45	6.45953e-47	3.21654e-48	1.53195e-49	6.98254e-51	3.04749e-52	1.27432e-53	5.10844e-55	1.96495e-56	7.2743e-58	2.66074e-59	1.35151e-60	
N2	0.174807	0.185123	0.175959	0.153163	0.118134	0.0833127	0.0519635	0.0299748	0.0152556	0.00730832	0.00306906	0.00125297	0.000444839	0.000161005	4.95806e-05	1.65263e-05	4.49477e-06	1.38429e-06	3.32082e-07	9.30895e-08	1.93624e-08	4.85575e-09	9.12424e-10	2.17918e-10	4.13916e-11	8.85558e-12	1.43365e-12	2.46324e-13	3.2323e-14	4.4284e-15	4.77993e-16	5.52275e-17	5.04071e-18	5.29469e-19	4.99091e-20	5.92399e-21	6.6322e-22	6.62121e-23	5.31142e-24	3.9017e-25	2.39306e-26	1.37066e-27	6.78248e-29	3.24659e-30	1.38467e-31	6.3227e-33	2.98834e-34	1.68927e-35	9.75382e-37	4.64066e-38	1.82056e-39	6.37951e-41	1.92819e-42	5.36894e-44	1.31614e-45	3.0428e-47	6.18835e-49	1.21974e-50	2.12583e-52	3.79923e-54	6.11926e-56	1.17103e-57	2.50081e-59	7.57482e-61	2.56227e-62	1.20758e-63	
N3	0.191524	0.195854	0.177012	0.146673	0.109395	0.0757917	0.047571	0.0279634	0.0148897	0.00749513	0.00340756	0.00149007	0.000585582	0.000227838	7.89032e-05	2.84502e-05	8.93018e-06	3.08787e-06	8.95256e-07	2.99469e-07	7.97087e-08	2.53455e-08	6.23461e-09	1.90637e-09	4.52706e-10	1.30347e-10	2.85907e-11	7.43184e-12	1.47024e-12	3.37326e-13	6.01772e-14	1.23918e-14	1.96453e-15	3.66561e-16	5.63412e-17	1.09886e-17	1.92768e-18	3.59947e-19	5.56554e-20	8.85463e-21	1.182e-21	1.60037e-22	1.8739e-23	2.23475e-24	2.29934e-25	2.50804e-26	2.58505e-27	3.16122e-28	3.9662e-29	4.70715e-30	4.84846e-31	4.8066e-32	4.21509e-33	3.57912e-34	2.72874e-35	2.02446e-36	1.33534e-37	8.66504e-39	5.02847e-40	2.97083e-41	1.56936e-42	9.30568e-44	5.83944e-45	5.24392e-46	5.82234e-47	1.14671e-47	
N4	0.185027	0.190329	0.173852	0.14619	0.11107	0.0787011	0.0507431	0.0307626	0.0169884	0.00888789	0.00422898	0.001927	0.000795913	0.00031941	0.000115624	4.17277e-05	1.34544e-05	4.45068e-06	1.29612e-06	3.97402e-07	1.05018e-07	2.99365e-08	7.25673e-09	1.94456e-09	4.40742e-10	1.0981e-10	2.27033e-11	5.12889e-12	9.53201e-13	1.92748e-13	3.22445e-14	5.88822e-15	8.88132e-16	1.48438e-16	2.11591e-17	3.44145e-18	4.94798e-19	7.59028e-20	9.94431e-21	1.35181e-21	1.57237e-22	1.87593e-23	1.95224e-24	2.09443e-25	1.97471e-26	1.96873e-27	1.81133e-28	1.83781e-29	1.78333e-30	1.72548e-31	1.48032e-32	1.25032e-33	9.39009e-35	6.93371e-36	4.6029e-37	3.01867e-38	1.77269e-39	1.0413e-40	5.54637e-42	3.0636e-43	1.58314e-44	9.3106e-46	5.84172e-47	4.49622e-48	3.8239e-49	5.28176e-50	
N5	0.0360949	0.0497449	0.069748	0.0930279	0.111504	0.122646	0.121213	0.111498	0.0928971	0.0722779	0.0504033	0.0326364	0.0186784	0.00990586	0.00459666	0.00199482	0.000750621	0.000267907	8.22776e-05	2.43516e-05	6.16302e-06	1.53463e-06	3.26703e-07	7.00819e-08	1.29057e-08	2.42726e-09	3.91878e-10	6.55536e-11	9.45714e-12	1.43067e-12	1.88031e-13	2.60572e-14	3.12876e-15	3.9727e-16	4.39985e-17	5.17914e-18	5.35284e-19	5.71726e-20	5.27447e-21	4.95285e-22	4.00999e-23	3.29292e-24	2.39569e-25	1.88116e-26	1.58003e-27	2.01461e-28	3.43092e-29	7.45137e-30	1.5919e-30	3.49557e-31	6.9227e-32	1.37003e-32	2.42989e-33	4.28181e-34	6.80102e-35	1.07409e-35	1.53007e-36	2.19453e-37	2.90171e-38	4.00648e-39	5.34268e-40	7.90359e-41	1.21599e-41	2.111e-42	4.08991e-43	1.30435e-43	
N6	0.00803896	0.0122297	0.0208037	0.0358956	0.0570891	0.0836549	0.107996	0.12655	0.129377	0.122491	0.102122	0.0802317	0.0533573	0.0328673	0.0160718	0.00741612	0.00258081	0.000904944	0.000233281	6.76514e-05	1.45201e-05	4.06248e-06	8.90395e-07	2.84101e-07	7.18314e-08	2.34709e-08	5.52534e-09	1.53039e-09	2.9598e-10	6.41232e-11	9.82063e-12	1.67272e-12	1.96471e-13	2.6417e-14	2.70608e-15	3.63886e-16	5.16807e-17	1.64295e-17	1.07176e-17	8.86855e-18	6.34572e-18	4.58397e-18	2.89875e-18	1.87712e-18	1.0587e-18	6.48344e-19	3.94803e-19	3.07896e-19	2.59849e-19	1.88259e-19	1.14981e-19	6.60161e-20	3.35235e-20	1.64376e-20	7.29066e-21	3.17314e-21	1.23683e-21	4.80892e-22	1.6817e-22	6.09056e-23	1.95029e-23	7.03791e-24	2.61879e-24	1.50716e-24	1.16675e-24	1.4057e-24	
N7	0.00795343	0.0120958	0.0205944	0.0355951	0.0567625	0.0833288	0.107827	0.126504	0.129683	0.122854	0.102634	0.08048	0.0535848	0.0328589	0.0160935	0.00737012	0.00257177	0.000892071	0.000230846	6.60722e-05	1.42346e-05	3.92993e-06	8.62374e-07	2.71395e-07	6.8424e-08	2.2016e-08	5.17813e-09	1.40919e-09	2.72081e-10	5.77738e-11	8.81507e-12	1.46527e-12	1.71268e-13	2.24036e-14	2.26941e-15	2.87599e-16	3.17658e-17	3.23359e-18	2.48875e-19	1.76666e-20	9.89553e-22	5.26234e-23	2.45442e-24	1.35075e-25	9.06796e-27	9.21637e-28	1.04106e-28	1.56508e-29	2.32832e-30	3.12904e-31	3.10802e-32	3.53132e-33	2.61663e-34	3.45066e-35	2.11918e-36	4.50993e-37	2.07716e-38	5.40445e-39	2.08888e-40	6.57885e-41	1.92051e-42	5.75603e-43	1.39882e-44	4.82953e-45	1.24918e-46	4.46883e-46	
N8	0.0055928	0.00859679	0.015094	0.0273152	0.0463653	0.0718751	0.0982419	0.120921	0.134124	0.13633	0.122153	0.0954698	0.0618477	0.0335079	0.0146616	0.00548318	0.00171754	0.000511585	0.000137603	3.98872e-05	1.04397e-05	3.27461e-06	8.60628e-07	2.94781e-07	7.32979e-08	2.38856e-08	4.98173e-09	1.35555e-09	2.21229e-10	4.73618e-11	5.99231e-12	9.9819e-13	9.68198e-14	1.23283e-14	9.38974e-16	9.98552e-17	9.2029e-18	3.0363e-18	1.2963e-18	8.70287e-19	4.11273e-19	2.60356e-19	1.24856e-19	7.55411e-20	3.41684e-20	1.83364e-20	7.96795e-21	4.10733e-21	1.73187e-21	8.22486e-22	3.30878e-22	1.53327e-22	5.88946e-23	2.56001e-23	9.75908e-24	4.05378e-24	1.40346e-24	5.14229e-25	1.64423e-25	5.56495e-26	1.57609e-26	4.81213e-27	1.37336e-27	5.26008e-28	2.55914e-28	2.1461e-28	
N9	7.40534e-19	9.89063e-15	6.23249e-11	5.41314e-11	2.20898e-07	0.000224391	1.94729e-07	5.3843e-11	9.36128e-11	1.47991e-13	7.30725e-15	7.12709e-15	4.46979e-14	4.44968e-10	2.19156e-06	3.49305e-08	1.69527e-07	0.000125039	1.01914e-07	1.73153e-08	8.10579e-09	6.89023e-13	6.6161e-17	6.10766e-17	5.80753e-17	2.79252e-15	4.04379e-11	3.39119e-07	0.00112392	0.997812	0.000711559	1.36492e-07	1.01965e-11	4.41415e-16	2.4405e-20	1.46361e-20	9.10369e-21	4.08031e-21	1.05566e-21	1.81014e-22	1.50331e-23	5.50829e-25	1.32897e-29	1.29321e-34	4.9484e-40	7.60539e-46	3.0172e-22	1.28198e-24	4.08619e-27	1.15796e-29	2.49018e-32	4.74811e-35	6.78069e-38	8.31457e-41	7.32028e-44	5.05461e-47	2.12757e-50	4.81222e-54	3.74043e-28	3.8871e-28	3.95919e-28	4.58661e-28	5.57586e-28	7.74203e-28	1.12913e-27	1.76012e-27	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
