NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.300316	0.254356	0.187022	0.121517	0.0706022	0.036941	0.0174644	0.00746518	0.00288232	0.00100338	0.000314268	8.83825e-05	2.22798e-05	5.02747e-06	1.01455e-06	1.82996e-07	2.94953e-08	4.24826e-09	5.46882e-10	6.29389e-11	6.47772e-12	5.96396e-13	5.83191e-17	1.58357e-17	4.06824e-18	9.88886e-19	2.27443e-19	4.95e-20	1.01944e-20	1.98683e-21	3.6647e-22	6.39792e-23	1.05735e-23	1.65446e-24	2.45153e-25	3.44088e-26	4.57588e-27	5.76753e-28	6.89237e-29	7.81222e-30	8.40207e-31	8.57812e-32	8.31744e-33	7.66275e-34	6.71107e-35	5.59023e-36	4.43122e-37	3.34427e-38	2.40434e-39	1.64756e-40	1.07665e-41	6.7132e-43	3.9962e-44	2.27229e-45	1.23486e-46	6.41716e-48	3.19062e-49	1.51862e-50	6.92303e-52	3.02446e-53	1.2669e-54	5.09135e-56	1.96477e-57	7.30428e-59	2.68814e-60	1.38133e-61	
N2	0.209371	0.21349	0.18843	0.149755	0.103795	0.0656701	0.0363985	0.0187937	0.00848366	0.00367145	0.00137678	0.000518485	0.000165434	5.65206e-05	1.58079e-05	5.08283e-06	1.25707e-06	3.75626e-07	8.209e-08	2.25252e-08	4.24505e-09	1.02645e-09	1.67839e-10	3.64616e-11	5.05556e-12	9.48357e-13	1.15027e-13	1.97099e-14	2.02706e-15	2.97721e-16	2.73894e-17	3.75734e-18	2.91632e-19	3.35608e-20	2.36222e-21	2.56675e-22	1.5135e-23	1.35998e-24	7.36922e-26	6.33086e-27	2.84004e-28	1.98005e-29	8.20671e-31	5.53899e-32	1.90751e-33	1.05204e-34	3.41794e-36	1.86403e-37	4.98599e-39	2.1801e-40	5.52878e-42	2.42559e-43	5.13178e-45	1.84213e-46	3.814e-48	1.40718e-49	2.39125e-51	6.98515e-53	1.16162e-54	3.53351e-56	5.05393e-58	1.32399e-59	2.38116e-61	8.19473e-63	2.40356e-64	1.30751e-65	
N3	0.210547	0.212012	0.184529	0.14568	0.102075	0.0663095	0.0386656	0.0212378	0.0104852	0.00496342	0.00210344	0.00087918	0.000325095	0.000123975	4.10193e-05	1.48895e-05	4.50011e-06	1.58377e-06	4.42187e-07	1.50845e-07	3.83674e-08	1.22742e-08	2.83874e-09	8.50793e-10	1.75824e-10	4.80089e-11	9.01932e-12	2.31471e-12	3.88269e-13	9.049e-14	1.40429e-14	3.14812e-15	4.36858e-16	8.83096e-17	1.15528e-17	2.29181e-18	2.67245e-19	4.7175e-20	5.26687e-21	9.24356e-22	9.09071e-23	1.38855e-23	1.31583e-24	2.0143e-25	1.67436e-26	2.21644e-27	1.79739e-28	2.41313e-29	1.70017e-30	1.94133e-31	1.33943e-32	1.56723e-33	9.44365e-35	9.47251e-36	5.69539e-37	5.94937e-38	3.08762e-39	2.70645e-40	1.40452e-41	1.29966e-42	6.02367e-44	4.99821e-45	2.92435e-46	3.27932e-47	3.39205e-48	7.71112e-49	
N4	0.19465	0.199045	0.178249	0.146294	0.107614	0.0738695	0.0459085	0.0269386	0.0143398	0.00728504	0.00335113	0.00149227	0.000598065	0.000236836	8.37547e-05	3.01069e-05	9.51787e-06	3.1548e-06	9.02812e-07	2.79051e-07	7.23538e-08	2.07158e-08	4.87078e-09	1.28975e-09	2.72714e-10	6.59056e-11	1.25947e-11	2.80131e-12	4.80791e-13	9.73581e-14	1.5213e-14	2.85916e-15	4.03267e-16	6.91713e-17	8.98306e-18	1.44524e-18	1.70235e-19	2.50118e-20	2.73987e-21	3.80556e-22	3.78126e-23	4.77426e-24	4.43685e-25	5.3211e-26	4.48252e-27	4.87457e-28	3.86227e-29	4.01204e-30	2.87426e-31	2.69517e-32	1.8235e-33	1.64252e-34	1.00655e-35	8.2004e-37	4.78227e-38	3.77378e-39	1.99301e-40	1.4208e-41	7.24422e-43	5.11858e-44	2.52637e-45	1.78375e-46	1.10064e-47	9.6752e-49	8.52906e-50	1.33623e-50	
N5	0.0376843	0.0534464	0.07593	0.100952	0.118682	0.127422	0.12201	0.108708	0.08729	0.0657011	0.044276	0.0279314	0.0155807	0.00814852	0.00372504	0.001608	0.000599477	0.000213723	6.51964e-05	1.93509e-05	4.8594e-06	1.20922e-06	2.52783e-07	5.3386e-08	9.3826e-09	1.69697e-09	2.55155e-10	4.02766e-11	5.25355e-12	7.32099e-13	8.4523e-14	1.05996e-14	1.08987e-15	1.22968e-16	1.13775e-17	1.16605e-18	9.63947e-20	8.86768e-21	6.5964e-22	5.51259e-23	3.68884e-24	2.87625e-25	2.03753e-26	2.29809e-27	3.28878e-28	7.31953e-29	1.45316e-29	3.43539e-30	6.41539e-31	1.39236e-31	2.40837e-32	4.87514e-33	7.67806e-34	1.41855e-34	2.07783e-35	3.60518e-36	4.84496e-37	7.75831e-38	1.00103e-38	1.57429e-39	2.06829e-40	3.40516e-41	5.36672e-42	1.0353e-42	2.15832e-43	7.7141e-44	
N6	0.00561762	0.0097324	0.0191846	0.0370935	0.0629315	0.0950002	0.121817	0.138335	0.133598	0.11924	0.0934507	0.0702939	0.0447685	0.0270699	0.0129199	0.00595922	0.00203376	0.000713042	0.000177423	5.02831e-05	9.92432e-06	2.54309e-06	4.70026e-07	1.23608e-07	2.18921e-08	5.37226e-09	8.35849e-10	1.78824e-10	2.24823e-11	3.89539e-12	4.02197e-13	5.92873e-14	4.82015e-15	5.7e-16	4.28239e-17	9.13414e-18	3.30053e-18	2.98203e-18	1.70353e-18	1.68962e-18	8.5994e-19	7.4807e-19	3.78848e-19	3.47901e-19	1.54683e-19	1.22082e-19	5.49887e-20	4.64083e-20	1.80391e-20	1.2699e-20	5.01995e-21	3.80964e-21	1.30237e-21	8.2619e-22	2.92203e-22	2.02402e-22	6.09486e-23	3.43977e-23	1.07006e-23	6.67221e-24	1.81217e-24	9.68058e-25	3.28058e-25	2.4399e-25	1.57971e-25	2.12252e-25	
N7	0.00557031	0.00963841	0.0190102	0.0368093	0.062637	0.0946953	0.121722	0.138328	0.133978	0.119562	0.0938897	0.070414	0.0449163	0.0270181	0.0129302	0.00591479	0.00202714	0.000702181	0.000175561	4.89882e-05	9.69451e-06	2.44226e-06	4.49598e-07	1.15942e-07	2.03957e-08	4.89329e-09	7.58287e-10	1.57868e-10	1.98376e-11	3.33428e-12	3.44529e-13	4.8976e-14	3.98413e-15	4.47711e-16	3.01216e-17	2.93183e-18	1.5379e-19	1.17041e-20	5.18725e-22	3.54787e-23	1.21345e-24	6.39514e-26	1.88249e-27	9.38653e-29	2.13945e-30	9.06931e-32	2.17036e-33	1.73505e-34	6.23496e-36	1.13927e-36	4.17725e-38	2.23825e-38	3.89138e-40	4.99114e-40	5.40894e-42	1.99269e-41	1.27048e-43	5.19126e-43	3.41766e-45	1.78891e-44	8.90902e-47	3.50032e-46	1.95647e-48	9.35588e-48	1.15515e-49	1.35942e-48	
N8	0.00367964	0.00663507	0.014003	0.0291454	0.0535968	0.0857478	0.116627	0.138373	0.142976	0.132197	0.107284	0.0776014	0.0481036	0.0260071	0.0116331	0.00448993	0.00140002	0.000388352	8.70021e-05	1.91967e-05	3.46985e-06	7.32642e-07	1.23053e-07	2.75186e-08	4.28006e-09	9.10469e-10	1.19258e-10	2.14529e-11	2.20644e-12	3.14715e-13	2.51325e-14	2.84122e-15	1.74018e-16	1.53594e-17	7.419e-19	5.59258e-20	3.04056e-21	6.71204e-22	1.6915e-22	8.48777e-23	2.2985e-23	1.10416e-23	2.99749e-24	1.56648e-24	4.02606e-25	2.03661e-25	5.87899e-26	3.7022e-26	1.08471e-26	6.94212e-27	2.57494e-27	2.21048e-27	8.06269e-28	6.35156e-28	2.68242e-28	2.53624e-28	9.15563e-29	6.96778e-29	2.71158e-29	2.38002e-29	7.67202e-30	5.36307e-30	2.12745e-30	2.11562e-30	1.676e-30	3.01253e-30	
N9	1.79764e-21	1.0651e-16	1.76637e-13	2.9234e-09	1.18996e-07	2.08968e-07	2.75784e-06	0.000496197	0.000577544	0.000483088	0.015822	0.0174271	0.0109702	0.00401416	0.047563	0.156222	0.264513	0.265582	0.153227	0.053297	0.00936479	2.9768e-05	7.35667e-05	0.000117653	0.000111043	7.16712e-05	2.69431e-05	6.58287e-06	7.95791e-07	4.31481e-08	2.16168e-10	1.65956e-09	6.1422e-09	1.51438e-08	2.11363e-08	2.1659e-08	1.28918e-08	5.6908e-09	1.40201e-09	2.37564e-10	1.86549e-11	6.76206e-13	1.59113e-17	1.59708e-22	5.9414e-28	9.45259e-34	2.849e-10	1.23623e-12	3.69992e-15	1.06529e-17	2.15709e-20	4.21752e-23	5.63921e-26	7.08746e-29	5.85197e-32	4.19262e-35	1.65628e-38	3.91522e-42	2.27571e-16	2.48919e-16	2.44949e-16	3.03185e-16	3.75828e-16	5.64324e-16	8.64576e-16	1.44059e-15	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
