NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
N1	0.158632	0.154758	0.14652	0.133231	0.115136	0.0937395	0.0714213	0.0506722	0.0333555	0.0203169	0.0114284	0.00592806	0.00283245	0.0012456	0.000503846	0.00018738	6.40492e-05	2.01172e-05	5.80529e-06	1.53901e-06	3.74807e-07	8.38546e-08	1.72354e-08	3.25481e-09	5.64796e-10	9.00698e-11	1.32026e-11	1.77915e-12	2.20461e-13	5.27568e-17	1.70827e-17	5.3061e-18	1.58124e-18	4.52159e-19	1.24085e-19	3.26855e-20	8.26554e-21	2.00699e-21	4.68011e-22	1.0483e-22	2.2559e-23	4.66491e-24	9.2714e-25	1.7714e-25	3.25426e-26	5.74968e-27	9.77212e-28	1.59803e-28	2.51497e-29	3.81007e-30	5.55761e-31	7.80742e-32	1.05665e-32	1.3787e-33	1.73946e-34	2.1577e-35	2.8996e-36	6.73208e-37	
N2	0.0467027	0.0610573	0.0758121	0.0892701	0.0994252	0.104522	0.103584	0.0967165	0.0850694	0.0704951	0.055051	0.0405249	0.0281297	0.018417	0.0113762	0.00663136	0.00364853	0.00189503	0.000929309	0.000430339	0.000188201	7.77409e-05	3.03355e-05	1.11838e-05	3.8961e-06	1.28277e-06	3.99233e-07	1.17476e-07	3.26903e-08	8.60467e-09	2.14292e-09	5.05069e-10	1.12692e-10	2.38101e-11	4.76526e-12	9.03672e-13	1.62434e-13	2.7684e-14	4.47529e-15	6.86443e-16	9.99397e-17	1.38159e-17	1.81424e-18	2.26387e-19	2.68547e-20	3.02965e-21	3.25217e-22	3.32367e-23	3.23643e-24	3.0063e-25	2.66922e-26	2.27335e-27	1.86951e-28	1.50226e-29	1.20424e-30	9.97961e-32	9.38879e-33	1.66354e-33	
N3	0.0186128	0.026239	0.036769	0.0500092	0.0649482	0.0797812	0.092226	0.10008	0.101839	0.0971404	0.0868572	0.0728133	0.0572431	0.0422146	0.0292112	0.0189714	0.0115671	0.00662262	0.0035614	0.00179927	0.000854188	0.000381145	0.000159883	6.30646e-05	2.33959e-05	8.16517e-06	2.68142e-06	8.28785e-07	2.41161e-07	6.60803e-08	1.70551e-08	4.14734e-09	9.50487e-10	2.05358e-10	4.18404e-11	8.04148e-12	1.45839e-12	2.49661e-13	4.03566e-14	6.16194e-15	8.89022e-16	1.21243e-16	1.56354e-17	1.90736e-18	2.20187e-19	2.40631e-20	2.49047e-21	2.44204e-22	2.26955e-23	1.99998e-24	1.67194e-25	1.32683e-26	1.00086e-27	7.20066e-29	4.99411e-30	3.46739e-31	2.79447e-32	4.82927e-33	
N4	0.00276171	0.00412212	0.00636749	0.00983494	0.0148589	0.021688	0.0303813	0.0407064	0.0520747	0.0635476	0.0739372	0.0819959	0.0866573	0.0872664	0.0837293	0.0765363	0.0666494	0.0552906	0.0436946	0.0328947	0.0235916	0.0161189	0.0104925	0.00650756	0.00384577	0.00216577	0.00116237	0.000594608	0.000289947	0.000134792	5.97481e-05	2.52559e-05	1.01823e-05	3.91604e-06	1.43693e-06	5.03138e-07	1.68145e-07	5.36424e-08	1.63397e-08	4.75316e-09	1.32073e-09	3.50614e-10	8.89465e-11	2.1568e-11	5.00003e-12	1.10847e-12	2.35057e-13	4.76915e-14	9.26131e-15	1.72215e-15	3.06898e-16	5.25058e-17	8.66072e-18	1.39237e-18	2.24458e-19	3.90438e-20	8.79583e-21	3.86378e-21	
Carex_eburnea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_cruciata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.000170971	0.000359711	0.000870327	0.00208038	0.00465356	0.00957587	0.0180327	0.0310279	0.0487575	0.0699581	0.0916378	0.109568	0.119562	0.119053	0.10816	0.0896455	0.06778	0.0467501	0.0294164	0.0168874	0.00884645	0.00422958	0.00184612	0.00073586	0.000267953	8.91729e-05	2.71343e-05	7.55325e-06	1.92451e-06	4.49088e-07	9.60375e-08	1.88336e-08	3.38931e-09	5.60124e-10	8.50699e-11	1.18828e-11	1.52776e-12	1.80938e-13	1.97561e-14	1.99034e-15	1.85172e-16	1.59225e-17	1.2665e-18	9.32673e-20	6.36443e-21	4.0278e-22	2.36608e-23	1.29127e-24	6.55242e-26	3.09425e-27	1.36096e-28	5.5801e-30	2.13466e-31	7.62812e-33	2.55421e-34	8.14555e-36	2.75034e-37	1.93041e-38	
N6	2.28139e-05	5.29996e-05	0.000149553	0.000428515	0.00116222	0.00290463	0.00661607	0.0136675	0.0255464	0.043149	0.0658079	0.0905796	0.112477	0.125966	0.127205	0.115808	0.0950429	0.0703107	0.0468869	0.0281865	0.0152774	0.00746724	0.0032922	0.00130968	0.000470283	0.000152495	4.46754e-05	1.18312e-05	2.83397e-06	6.14387e-07	1.20633e-07	2.14675e-08	3.46511e-09	5.07714e-10	6.75844e-11	8.18032e-12	9.01104e-13	9.04174e-14	8.27187e-15	6.9062e-16	5.26712e-17	3.67306e-18	2.34437e-19	1.37088e-20	7.35152e-22	3.61903e-23	1.63711e-24	6.81187e-26	2.60972e-27	9.21491e-29	3.00188e-30	9.03112e-32	2.51207e-33	6.47156e-35	1.55093e-36	3.51861e-38	8.24868e-40	3.68469e-41	
N7	4.30867e-06	1.09747e-05	3.52358e-05	0.000116264	0.0003641	0.00104933	0.00274714	0.00649391	0.0138173	0.0264148	0.0453188	0.0697226	0.0961356	0.118747	0.131355	0.130092	0.115334	0.0915226	0.0650045	0.0413252	0.0235168	0.0119812	0.00546594	0.00223352	0.000817735	0.000268347	7.89637e-05	2.08456e-05	4.93957e-06	1.05124e-06	2.01059e-07	3.45817e-08	5.35278e-09	7.46186e-10	9.37545e-11	1.0626e-11	1.08731e-12	1.00537e-13	8.40769e-15	6.36527e-16	4.36676e-17	2.71724e-18	1.53516e-19	7.88266e-21	3.68239e-22	1.56665e-23	6.07644e-25	2.15089e-26	6.95559e-28	2.0571e-29	5.56981e-31	1.38213e-32	3.14662e-34	6.57983e-36	1.2659e-37	2.25645e-39	3.9645e-41	1.32934e-42	
N8	1.61335e-05	3.67057e-05	0.000101887	0.000290427	0.000791461	0.00200367	0.00465489	0.00986725	0.0190284	0.0333262	0.0529497	0.0762593	0.0994991	0.117557	0.125727	0.12169	0.106577	0.0844534	0.0605506	0.0392828	0.0230641	0.0122579	0.00589895	0.00257138	0.00101572	0.000363759	0.000118174	3.4846e-05	9.33245e-06	2.2717e-06	5.0297e-07	1.0137e-07	1.86125e-08	3.11606e-09	4.76093e-10	6.64446e-11	8.4784e-12	9.90079e-13	1.05913e-13	1.03891e-14	9.35382e-16	7.73787e-17	5.88727e-18	4.1239e-19	2.66224e-20	1.58552e-21	8.72024e-23	4.43359e-24	2.08592e-25	9.09072e-27	3.67387e-28	1.37849e-29	4.81057e-31	1.56689e-32	4.80873e-34	1.43146e-35	4.57066e-37	2.73066e-38	
