#Nodes with GAIN events with expectation above 0.5
N3: 1.25244
Carex_scaposa: 5.57317
N7: 3.60783
N8: 13.6033
N9: 0.604221
N10: 0.888325
Trichophorum_alpinum: 3.09734
Trichophorum_pumilum: 12.5033
Trichophorum_cespitosum: 11.4279
Trichophorum_uniflorum: 12.3935
N11: 2.22303
N12: 6.22755
Scirpus_lineatus: 0.741206
Scirpus_pendulus: 2.74067
N13: 7.74337
N14: 0.734138
Scirpus_maximowiczii: 11.4535
N16: 2.72752
N17: 0.792767
Scirpus_polyphyllus: 4.95144
N18: 0.917139
Scirpus_georgianus: 1.02186
N20: 2.03385
Scirpus_pallidus: 0.999543
Scirpus_ancistrochaetus: 3.74421
N21: 3.39557
Scirpus_radicans: 4.10669
N22: 3.16523
N23: 1.8993
Scirpus_sylvaticus: 2.04095
Scirpus_microcarpus: 3.04095
Scirpus_expansus: 4.94025
N24: 1.09001
N25: 4.23167
Scirpus_polystachyus: 4.91045
N26: 2.78833
Scirpus_longii: 5.11944
N27: 2.96113
Scirpus_pedicellatus: 3.15828
N28: 1.48933
Scirpus_atrocinctus: 1.66894
Scirpus_cyperinus: 0.668943
N29: 2.2869
N30: 1.79317
N31: 0.500731
Eriophorum_angustifolium: 3.56533
N33: 1.80885
Eriophorum_callitrix: 2.28181
Eriophorum_vaginatum: 1.03633
N35: 1.04776
Eriophorum_brachyantherum: 1.73798
Eriophorum_scheuchzeri: 1.73798
Eriophorum_chamissonis: 3.0429
Eriophorum_latifolium: 2.06607
N37: 3.48153
Eriophorum_virginicum: 2.37767
Eriophorum_gracile: 3.37767
N38: 6.62143
N39: 3.91111
Blysmus_compressus: 6.61429
Blysmus_rufus: 4.70632
Dulichium_arundinaceum: 4.81555
Total number of gain events: 225.818
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Total number of loss events: 0
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 0.567914
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
Trichophorum_cespitosum: 0.899437
Total number of demi-dulications events: 1.57509
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION
N2	0.151887	0	0.000117399	0.000601179
N3	1.25244	0	0.000578728	0.00633696
N4	0.179168	0	2.18447e-05	0.00052236
Carex_lingii	0.263858	0	1.79039e-06	0.000244665
N5	0.0775372	0	2.15578e-06	9.19149e-05
N6	0.0305166	0	7.56087e-08	1.25095e-05
Carex_grandiligulata	0.156009	0	3.05752e-08	3.71974e-05
Carex_pachygyna	0.156009	0	3.05752e-08	3.71974e-05
Carex_siderosticta	0.1865	0	9.35403e-08	6.26145e-05
Carex_scaposa	5.57317	0	0.0943667	0.107191
N7	3.60783	0	0.122955	0.0972427
N8	13.6033	0	0.139194	0.152456
N9	0.604221	0	0.000133928	0.000282681
N10	0.888325	0	5.8975e-06	0.000144049
Trichophorum_alpinum	3.09734	0	8.64384e-07	8.03762e-05
Trichophorum_pumilum	12.5033	0	0.00033146	0.049156
Trichophorum_cespitosum	11.4279	0	0.0883488	0.899437
Trichophorum_uniflorum	12.3935	0	0.00060064	0.0177141
N11	2.22303	0	0.00696216	0.0137557
N12	6.22755	0	0.00126425	0.0056671
Scirpus_lineatus	0.741206	0	3.55787e-06	1.83508e-05
Scirpus_pendulus	2.74067	0	7.25716e-06	9.62644e-05
N13	7.74337	0	0.0576451	0.0922052
N14	0.734138	0	2.39955e-05	5.66994e-05
N15	0.0308306	0	1.38657e-08	3.82576e-08
Scirpus_maximowiczii	11.4535	0	5.32132e-07	0.00189767
N16	2.72752	0	4.9608e-08	6.98202e-07
N17	0.792767	0	1.88592e-10	9.35432e-09
Scirpus_polyphyllus	4.95144	0	5.39721e-12	7.09135e-07
N18	0.917139	0	2.62217e-12	2.23725e-10
N19	0.0124496	0	3.41878e-17	9.06449e-16
Scirpus_atrovirens	0.0218561	0	2.93895e-19	1.38269e-15
Scirpus_georgianus	1.02186	0	3.34202e-19	1.38269e-15
N20	2.03385	0	1.04197e-19	9.48989e-14
Scirpus_flaccidifolius	0.000456729	0	0	1.02529e-19
Scirpus_pallidus	0.999543	0	6.11398e-31	0
Scirpus_ancistrochaetus	3.74421	0	2.02356e-10	2.83222e-08
N21	3.39557	0	1.32916e-07	3.7297e-05
Scirpus_radicans	4.10669	0	2.57689e-09	1.02212e-06
N22	3.16523	0	6.25672e-09	0.000126607
N23	1.8993	0	7.01427e-11	1.6964e-06
Scirpus_sylvaticus	2.04095	0	5.99252e-13	1.74286e-08
Scirpus_microcarpus	3.04095	0	6.20982e-13	1.81658e-08
Scirpus_expansus	4.94025	0	8.74742e-11	1.27943e-06
N24	1.09001	0	2.55056e-05	0.000109932
N25	4.23167	0	1.34624e-06	0.000453915
Scirpus_polystachyus	4.91045	0	1.64949e-08	9.94855e-06
N26	2.78833	0	3.55727e-08	0.000253717
Scirpus_longii	5.11944	0	6.53089e-10	6.20865e-06
N27	2.96113	0	7.11227e-10	9.56801e-06
Scirpus_pedicellatus	3.15828	0	3.43436e-12	5.50892e-08
N28	1.48933	0	3.33201e-12	5.37504e-08
Scirpus_atrocinctus	1.66894	0	4.46734e-15	1.6563e-10
Scirpus_cyperinus	0.668943	0	4.43456e-15	1.65604e-10
N29	2.2869	0	7.93443e-07	9.13468e-06
N30	1.79317	0	7.28758e-09	1.948e-07
N31	0.500731	0	1.79823e-11	1.0796e-08
Eriophorum_angustifolium	3.56533	0	1.8191e-13	1.54801e-10
N32	0.474678	0	1.71175e-13	2.33843e-10
N33	1.80885	0	2.37716e-15	3.87191e-12
Eriophorum_callitrix	2.28181	0	4.29765e-18	7.70068e-15
N34	0.245481	0	4.48502e-18	7.58003e-15
Scirpus_hattorianus	0.0363259	0	2.94998e-21	1.10892e-17
Eriophorum_vaginatum	1.03633	0	2.94405e-21	1.10892e-17
N35	1.04776	0	2.37155e-15	4.73495e-12
N36	0.304922	0	6.43161e-18	1.52728e-14
Eriophorum_brachyantherum	1.73798	0	1.27784e-19	3.91648e-16
Eriophorum_scheuchzeri	1.73798	0	1.27784e-19	3.91648e-16
Eriophorum_chamissonis	3.0429	0	6.76064e-18	2.76464e-14
Eriophorum_latifolium	2.06607	0	1.56426e-11	6.23929e-10
N37	3.48153	0	8.15363e-09	4.42139e-06
Eriophorum_virginicum	2.37767	0	4.01388e-11	3.59041e-08
Eriophorum_gracile	3.37767	0	5.11486e-11	1.18425e-07
N38	6.62143	0	0.0427468	0.0792288
N39	3.91111	0	0.00972911	0.027545
Blysmus_compressus	6.61429	0	0.00124123	0.0148239
Blysmus_rufus	4.70632	0	0.000531094	0.00229145
Dulichium_arundinaceum	4.81555	0	0.00107111	0.00482787
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION
Carex_lingii	1.84736	0	0.000719763	0.00770517
Carex_grandiligulata	1.84756	0	0.000720234	0.00760212
Carex_pachygyna	1.84756	0	0.000720234	0.00760212
Carex_siderosticta	1.84753	0	0.000720222	0.00761503
Carex_scaposa	6.9775	0	0.0950628	0.114129
Trichophorum_alpinum	21.9529	0	0.262408	0.250807
Trichophorum_pumilum	31.3588	0	0.262739	0.299883
Trichophorum_cespitosum	29.3951	0	0.35075	1.15002
Trichophorum_uniflorum	29.7565	0	0.262868	0.268014
Scirpus_lineatus	12.9515	0	0.131303	0.117285
Scirpus_pendulus	14.951	0	0.131307	0.117363
Scirpus_maximowiczii	25.9446	0	0.187705	0.205759
Scirpus_polyphyllus	22.9628	0	0.187704	0.203863
Scirpus_atrovirens	18.9628	0	0.187704	0.203862
Scirpus_georgianus	19.9628	0	0.187704	0.203862
Scirpus_flaccidifolius	20.9628	0	0.187704	0.203862
Scirpus_pallidus	21.9619	0	0.187704	0.203862
Scirpus_ancistrochaetus	20.9628	0	0.187704	0.203862
Scirpus_radicans	21.9625	0	0.187704	0.2039
Scirpus_sylvaticus	24.9613	0	0.187704	0.204027
Scirpus_microcarpus	25.9613	0	0.187704	0.204027
Scirpus_expansus	25.9613	0	0.187704	0.204027
Scirpus_polystachyus	23.9582	0	0.187707	0.204379
Scirpus_longii	26.9556	0	0.187707	0.204629
Scirpus_pedicellatus	27.9555	0	0.187707	0.204632
Scirpus_atrocinctus	27.9555	0	0.187707	0.204632
Scirpus_cyperinus	26.9555	0	0.187707	0.204632
Eriophorum_angustifolium	22.9623	0	0.187706	0.203924
Eriophorum_callitrix	23.9623	0	0.187706	0.203924
Scirpus_hattorianus	21.9623	0	0.187706	0.203924
Eriophorum_vaginatum	22.9623	0	0.187706	0.203924
Eriophorum_brachyantherum	22.9623	0	0.187706	0.203924
Eriophorum_scheuchzeri	22.9623	0	0.187706	0.203924
Eriophorum_chamissonis	23.9623	0	0.187706	0.203924
Eriophorum_latifolium	20.9623	0	0.187706	0.203924
Eriophorum_virginicum	22.9622	0	0.187706	0.203928
Eriophorum_gracile	23.9622	0	0.187706	0.203928
Blysmus_compressus	17.1468	0	0.0537171	0.121598
Blysmus_rufus	15.2389	0	0.053007	0.109065
Dulichium_arundinaceum	11.437	0	0.0438179	0.0840566
