NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
Carex_richardsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	2.43796e-05	6.24472e-05	0.000187235	0.000551531	0.00150807	0.00375972	0.00848806	0.0172962	0.0317449	0.0523956	0.0776844	0.103373	0.123363	0.131961	0.126477	0.108576	0.0834759	0.057475	0.0354394	0.0195749	0.00968905	0.00429893	0.00171097	0.000611347	0.000196206	5.66343e-05	1.47251e-05	3.45013e-06	7.30428e-07	1.4023e-07	2.44038e-08	3.88036e-09	5.70577e-10	7.7227e-11	9.90482e-12	1.25073e-12	1.49598e-13	1.8203e-14	2.33893e-15	2.7222e-16	3.23482e-17	3.95521e-18	4.04717e-19	4.16701e-20	4.34404e-21	3.67897e-22	3.16191e-23	2.76504e-24	1.94555e-25	1.41765e-26	1.06735e-27	6.44481e-29	4.16342e-30	2.89735e-31	1.64674e-32	1.12561e-33	1.14512e-34	2.85328e-35	
Carex_capillaris	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_baccans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	3.61662e-08	1.30002e-07	5.9192e-07	2.69608e-06	1.14693e-05	4.45403e-05	0.000156531	0.000495895	0.00141355	0.00361995	0.00832303	0.0171685	0.0317557	0.0526505	0.0782312	0.104122	0.124125	0.132519	0.126628	0.108319	0.0829725	0.056865	0.0349181	0.0192502	0.00951193	0.00423743	0.0017169	0.000628995	0.000213403	6.92527e-05	2.07959e-05	6.21089e-06	1.93149e-06	5.38924e-07	1.53977e-07	4.53252e-08	1.08861e-08	2.64402e-09	6.47193e-10	1.24068e-10	2.43663e-11	4.85169e-12	7.45838e-13	1.21166e-13	2.06337e-14	2.68958e-15	3.83203e-16	5.9015e-17	7.05458e-18	9.33042e-19	1.32163e-19	1.40353e-20	1.64671e-21	2.15094e-22	1.98985e-23	2.17394e-24	3.56929e-25	1.41003e-25	
Carex_granularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	1.09889e-13	5.16331e-13	3.19215e-12	1.97921e-11	1.16455e-10	6.41651e-10	3.29789e-09	1.57916e-08	7.04731e-08	2.93091e-07	1.13721e-06	4.11749e-06	1.39234e-05	4.39777e-05	0.000129843	0.000358136	0.0009228	0.00221805	0.00496139	0.0102922	0.0197075	0.034621	0.0554793	0.0806541	0.105763	0.124687	0.131832	0.124558	0.105218	0.0795565	0.0536514	0.0324617	0.017742	0.00869227	0.00388732	0.00161491	0.00060731	0.000215363	7.3659e-05	2.25495e-05	6.62701e-06	1.89315e-06	4.6464e-07	1.09291e-07	2.48537e-08	4.71276e-09	8.60942e-10	1.52788e-10	2.23529e-11	3.19742e-12	4.50142e-13	5.208e-14	6.02231e-15	7.04288e-16	6.94786e-17	7.71819e-18	1.21764e-18	4.51918e-19	
Carex_pseudocyperus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_oligosperma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	2.79938e-07	7.71752e-07	2.63009e-06	9.17597e-06	3.06543e-05	9.57591e-05	0.000277082	0.000739532	0.00181644	0.00409884	0.00848851	0.016119	0.0280404	0.04466	0.065087	0.0867375	0.105658	0.117604	0.119539	0.110947	0.0940171	0.0727041	0.0513246	0.0330879	0.0194703	0.0104702	0.00515209	0.0023178	0.000956341	0.000363192	0.000126654	4.09079e-05	1.23558e-05	3.46108e-06	9.19708e-07	2.3663e-07	5.70679e-08	1.3508e-08	3.20374e-09	6.97924e-10	1.50784e-10	3.26366e-11	6.21183e-12	1.16911e-12	2.19353e-13	3.52016e-14	5.62282e-15	9.00558e-16	1.22001e-16	1.66981e-17	2.32028e-18	2.71615e-19	3.27921e-20	4.12741e-21	4.4993e-22	5.74823e-23	1.1009e-23	4.97969e-24	
