NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
N1	7.56509e-19	7.79353e-19	8.44908e-19	9.6948e-19	1.17892e-18	1.51474e-18	2.04486e-18	2.8829e-18	4.22835e-18	6.47286e-18	1.05395e-17	1.82269e-17	3.30249e-17	6.15877e-17	1.68941e-13	6.31053e-13	2.53409e-12	1.16675e-11	6.66928e-11	2.03303e-10	4.46561e-10	7.96162e-10	1.22077e-09	1.64508e-09	1.90904e-09	1.71983e-09	1.62384e-09	1.64095e-09	1.78408e-09	2.0664e-09	2.49698e-09	3.05452e-09	3.6055e-09	3.7205e-09	4.37511e-09	5.98795e-09	9.57574e-09	1.76795e-08	3.68831e-08	8.48644e-08	2.10171e-07	5.44841e-07	1.67028e-06	5.80703e-06	2.14938e-05	7.96258e-05	0.000281525	0.00091965	0.00271767	0.00716472	0.0168076	0.0348451	0.063638	0.102392	0.145703	0.185027	0.213047	0.227346	
N2	1.06491e-19	2.21187e-19	6.51089e-19	2.02043e-18	6.45236e-18	2.10337e-17	6.93349e-17	2.28954e-16	7.50862e-16	2.42549e-15	7.65961e-15	2.33226e-14	6.74477e-14	1.82925e-13	4.61783e-13	1.0849e-12	2.39512e-12	5.0852e-12	1.08179e-11	1.91549e-11	2.98074e-11	4.21536e-11	5.55841e-11	6.97994e-11	8.46991e-11	9.91993e-11	1.25513e-10	1.78529e-10	2.94494e-10	5.65148e-10	1.22659e-09	2.88842e-09	7.09243e-09	1.74266e-08	4.52199e-08	1.22848e-07	3.45939e-07	1.00005e-06	2.94308e-06	8.74785e-06	2.59957e-05	7.60693e-05	0.000220877	0.000621138	0.00165373	0.00409477	0.0093091	0.0192564	0.0360034	0.0605088	0.0910003	0.121816	0.144287	0.150236	0.13658	0.107737	0.0734292	0.0431303	
N3	3.75232e-16	4.20024e-16	7.36392e-16	1.44678e-15	2.91723e-15	5.88414e-15	1.17304e-14	2.29672e-14	4.40723e-14	8.30778e-14	1.55006e-13	2.90109e-13	5.54441e-13	1.10081e-12	2.29216e-12	4.9951e-12	1.12754e-11	2.60857e-11	6.16553e-11	1.45e-10	3.39476e-10	7.94314e-10	1.86893e-09	4.45235e-09	1.07932e-08	2.66035e-08	6.75775e-08	1.76032e-07	4.67021e-07	1.25298e-06	3.3773e-06	9.08893e-06	2.42541e-05	6.36145e-05	0.000163476	0.000407068	0.000971331	0.00219884	0.00468241	0.00931561	0.0172211	0.029455	0.0464191	0.067209	0.0891783	0.10821	0.119855	0.120988	0.111155	0.0928465	0.0703088	0.0482033	0.029872	0.0167044	0.00841942	0.00383376	0.00160637	0.000674443	
N4	7.15568e-09	7.10955e-09	1.07381e-08	1.78318e-08	2.96443e-08	4.8381e-08	7.73568e-08	1.2152e-07	1.88151e-07	2.87386e-07	4.32053e-07	6.3663e-07	9.15871e-07	1.28464e-06	1.76026e-06	2.36681e-06	3.13869e-06	4.12139e-06	5.37435e-06	7.01927e-06	9.33607e-06	1.30947e-05	2.04245e-05	3.73275e-05	8.12919e-05	0.000203402	0.000543927	0.00145132	0.00367487	0.00855987	0.018018	0.0339413	0.0569314	0.0848519	0.112027	0.131101	0.136147	0.125667	0.103303	0.0758081	0.0498043	0.0294004	0.0156181	0.00749628	0.00326532	0.00129715	0.000472483	0.000158738	4.94994e-05	1.4424e-05	3.9436e-06	1.01648e-06	2.47789e-07	5.72066e-08	1.25068e-08	2.59057e-09	5.18085e-10	1.22416e-10	
Carex_pulicaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_peregrina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	2.56022e-15	2.89905e-15	5.32968e-15	1.13074e-14	2.53028e-14	5.81678e-14	1.35305e-13	3.14915e-13	7.27665e-13	1.66146e-12	3.74074e-12	8.30526e-12	1.82178e-11	3.9632e-11	8.6062e-11	1.88461e-10	4.22254e-10	9.84752e-10	2.42608e-09	6.32562e-09	1.73008e-08	4.88099e-08	1.39581e-07	3.9917e-07	1.13178e-06	3.16438e-06	8.70252e-06	2.34441e-05	6.15215e-05	0.000156204	0.000380985	0.000886587	0.001957	0.00407809	0.00797874	0.0146049	0.024928	0.0395437	0.0581147	0.0788827	0.098618	0.113303	0.119135	0.114436	0.100251	0.0799879	0.0580638	0.0383193	0.0229832	0.0125321	0.00620247	0.00278783	0.00113895	0.000423572	0.000143833	4.49521e-05	1.33137e-05	4.30676e-06	
Carex_microglochin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	2.61729e-14	3.68057e-14	7.8723e-14	1.79604e-13	4.09779e-13	9.22675e-13	2.04624e-12	4.48719e-12	9.81295e-12	2.16664e-11	4.90428e-11	1.1584e-10	2.90961e-10	7.90804e-10	2.35126e-09	7.63377e-09	2.65916e-08	9.64888e-08	3.52788e-07	1.26476e-06	4.34546e-06	1.4084e-05	4.26116e-05	0.000119556	0.0003099	0.000741153	0.0016326	0.00332022	0.00625827	0.0109942	0.0181251	0.0282367	0.041775	0.0587544	0.0780501	0.0971253	0.112069	0.118737	0.114584	0.10012	0.0788971	0.0559616	0.0356097	0.0203188	0.0103955	0.00477014	0.00196438	0.00072672	0.000241894	7.26408e-05	1.9709e-05	4.85556e-06	1.0946e-06	2.2847e-07	4.49051e-08	8.50021e-09	1.61375e-09	3.75538e-10	
Schoenoxiphium_ludwigii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
