NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
N7	4.9115e-005	0.000117132	0.000309065	0.000799476	0.00193959	0.00435149	0.00897374	0.0169782	0.0294126	0.0466414	0.0676643	0.0898699	0.109194	0.121264	0.122661	0.112675	0.0935377	0.0700201	0.0470747	0.0284367	0.0153798	0.00747686	0.00324994	0.00127622	0.000447573	0.000144006	4.12887e-005	1.13566e-005	2.7654e-006	7.22059e-007	1.61572e-007	4.56725e-008	9.90098e-009	2.97209e-009	5.9684e-010	1.69025e-010	2.98324e-011	7.47227e-012	1.13719e-012	2.4782e-013	3.23946e-014	6.12924e-015	6.89204e-016	1.13681e-016	1.10134e-017	1.58695e-018	1.32961e-019	1.68675e-020	1.22413e-021	1.36771e-022	8.65269e-024	8.64901e-025	4.77898e-026	4.26915e-027	2.16312e-028	2.03775e-029	1.82081e-030	6.78354e-031	
N8	1.71799e-012	8.89482e-012	5.54571e-011	3.28749e-010	1.78388e-009	8.78367e-009	3.90669e-008	1.5754e-007	5.80083e-007	1.94547e-006	5.8314e-006	1.52777e-005	3.40378e-005	6.22677e-005	8.97887e-005	9.93483e-005	8.65858e-005	6.99585e-005	7.42649e-005	0.000136943	0.000383066	0.00119769	0.00352922	0.00927466	0.0213169	0.0426487	0.0737102	0.110107	0.140957	0.155462	0.146073	0.118643	0.0819052	0.0495903	0.0255547	0.0118593	0.00467849	0.00171004	0.000524265	0.000151649	3.59822e-005	8.14111e-006	1.48348e-006	2.60769e-007	3.65488e-008	5.01651e-009	5.46524e-010	5.93433e-011	5.10048e-012	4.45261e-013	3.07093e-014	2.19728e-015	1.2464e-016	7.59462e-018	3.87021e-019	2.37219e-020	1.5847e-021	2.45024e-022	
Schoenoxiphium_burkei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoxiphium_filiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	1.1697e-005	3.11872e-005	9.65688e-005	0.000296654	0.000851745	0.00223967	0.0053493	0.0115673	0.0225886	0.0397644	0.0629689	0.0895481	0.114154	0.130271	0.132901	0.121095	0.0984513	0.0713807	0.046126	0.0265627	0.0136292	0.00623303	0.00254114	0.000924369	0.000300163	8.71375e-005	2.26304e-005	5.27006e-006	1.10127e-006	2.07268e-007	3.5151e-008	5.40763e-009	7.54263e-010	9.67028e-011	1.13558e-011	1.2589e-012	1.29923e-013	1.32906e-014	1.28375e-015	1.30178e-016	1.22554e-017	1.24569e-018	1.11903e-019	1.08685e-020	8.94014e-022	7.95291e-023	5.85139e-024	4.68012e-025	3.05598e-026	2.18766e-027	1.26752e-028	8.14481e-030	4.22336e-031	2.488e-032	1.23223e-033	7.68106e-035	5.31854e-036	9.31861e-037	
Schoenoxiphium_ecklonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoxiphium_sparteum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.000259213	0.000626618	0.00159052	0.00378238	0.00819271	0.0160926	0.0286394	0.0462819	0.067932	0.0907154	0.11011	0.121605	0.122	0.111326	0.0922165	0.0694848	0.0475025	0.029567	0.0166931	0.00860238	0.00402203	0.0017262	0.000672895	0.000243665	8.03086e-005	2.51609e-005	7.1884e-006	2.02735e-006	5.18709e-007	1.37023e-007	3.20702e-008	8.01905e-009	1.70551e-009	3.94816e-010	7.47263e-011	1.56016e-011	2.58641e-012	4.79689e-013	6.92451e-014	1.13691e-014	1.42866e-015	2.07753e-016	2.28128e-017	2.95459e-018	2.84706e-019	3.29412e-020	2.80653e-021	2.92828e-022	2.21968e-023	2.09334e-024	1.43085e-025	1.24345e-026	7.84788e-028	6.53872e-029	4.43829e-030	4.76015e-031	6.26088e-032	1.78083e-032	
Kobresia_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	4.76647e-005	0.000124179	0.000355592	0.000975317	0.00246043	0.00564903	0.0117581	0.0221898	0.037945	0.0588355	0.0826415	0.105192	0.121171	0.126368	0.119115	0.101568	0.0781726	0.0544037	0.0341306	0.0193759	0.00990461	0.00459714	0.00191933	0.000734408	0.000252332	8.13142e-005	2.34002e-005	6.66037e-006	1.66028e-006	4.52487e-007	1.01929e-007	2.85053e-008	5.89362e-009	1.66893e-009	3.10303e-010	8.36806e-011	1.36804e-011	3.35486e-012	4.78116e-013	1.0462e-013	1.29766e-014	2.51278e-015	2.72106e-016	4.67375e-017	4.42789e-018	6.73769e-019	5.61922e-020	7.65801e-021	5.6355e-022	6.86167e-023	4.51432e-024	5.05732e-025	3.01862e-026	3.16986e-027	1.91196e-028	2.41657e-029	2.84656e-030	1.14279e-030	
