NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.0210626	0.025401	0.0338184	0.0457208	0.0597609	0.0738187	0.0855175	0.0928697	0.0947873	0.0912685	0.0832304	0.0721558	0.0596697	0.0472101	0.0358306	0.0261455	0.0183795	0.0124683	0.00817508	0.00518758	0.00318982	0.00190265	0.00110202	0.000620361	0.000339709	0.000181097	9.40575e-005	4.76268e-005	2.35282e-005	1.13468e-005	5.34542e-006	2.4613e-006	1.10833e-006	4.88351e-007	2.10659e-007	8.9007e-008	3.68536e-008	1.49605e-008	5.95693e-009	2.32753e-009	8.92803e-010	3.36345e-010	1.245e-010	4.52986e-011	1.62075e-011	5.70463e-012	1.97599e-012	6.73838e-013	2.10586e-016	1.21136e-016	6.91778e-017	3.92282e-017	2.20931e-017	1.23604e-017	6.87129e-018	3.7966e-018	2.08574e-018	1.13986e-018	6.20143e-019	3.36311e-019	1.8224e-019	9.91599e-020	5.47529e-020	3.13966e-020	1.96276e-020	1.46288e-020	
N2	0.0506523	0.0579085	0.0665096	0.0753282	0.0828699	0.0881157	0.0889507	0.08627	0.080124	0.0710923	0.0606126	0.0499883	0.0394484	0.0302491	0.0224866	0.0161591	0.0112994	0.00776401	0.00514142	0.00336569	0.00216203	0.00135792	0.000839841	0.000521766	0.000312408	0.000189653	0.000113962	6.78309e-005	3.99997e-005	2.42939e-005	1.40417e-005	8.42821e-006	4.96825e-006	2.93149e-006	1.69656e-006	1.0252e-006	5.78641e-007	3.43495e-007	1.97369e-007	1.14606e-007	6.44086e-008	3.81143e-008	2.08734e-008	1.21259e-008	6.75699e-009	3.83537e-009	2.09412e-009	1.21373e-009	6.47405e-010	3.6867e-010	2.00812e-010	1.12248e-010	6.03079e-011	3.4659e-011	1.83975e-011	1.05375e-011	5.84241e-012	3.37475e-012	1.92075e-012	1.18386e-012	7.05584e-013	4.58331e-013	3.03098e-013	2.16198e-013	1.66991e-013	1.54031e-013	
N3	0.0917299	0.0980802	0.101088	0.101041	0.0980151	0.0926838	0.0837423	0.0735536	0.0624033	0.0509757	0.0403103	0.0311128	0.0230671	0.0167566	0.0118623	0.00816403	0.00549418	0.00365555	0.00235185	0.00150318	0.000944972	0.000583077	0.000354767	0.000216395	0.00012781	7.60635e-005	4.47267e-005	2.60009e-005	1.49513e-005	8.71779e-006	4.90026e-006	2.80498e-006	1.58317e-006	8.88039e-007	4.91584e-007	2.77907e-007	1.50465e-007	8.35426e-008	4.55575e-008	2.47978e-008	1.32695e-008	7.28688e-009	3.81855e-009	2.06245e-009	1.09081e-009	5.78186e-010	3.00867e-010	1.6144e-010	8.26062e-011	4.37719e-011	2.27376e-011	1.19169e-011	6.15343e-012	3.29506e-012	1.6978e-012	9.11466e-013	4.84418e-013	2.62138e-013	1.41517e-013	7.93049e-014	4.37499e-014	2.5161e-014	1.46919e-014	9.03158e-015	6.03444e-015	4.8761e-015	
N4	0.01269	0.0181147	0.0274941	0.039918	0.0539096	0.0680801	0.0790687	0.0869007	0.0901545	0.0884259	0.0827259	0.0748623	0.0641476	0.0535423	0.0431272	0.0334869	0.0251866	0.0186343	0.0131509	0.00917325	0.00622284	0.00410715	0.0026422	0.00169126	0.00103376	0.000631581	0.000376363	0.000219663	0.000125263	7.16975e-005	3.91454e-005	2.15361e-005	1.15569e-005	6.10949e-006	3.15706e-006	1.64745e-006	8.189e-007	4.12599e-007	2.02798e-007	9.86524e-008	4.6905e-008	2.26179e-008	1.03984e-008	4.86666e-009	2.22324e-009	1.00935e-009	4.48762e-010	2.03171e-010	8.79809e-011	3.89302e-011	1.68762e-011	7.31414e-012	3.11956e-012	1.359e-012	5.71776e-013	2.46339e-013	1.04732e-013	4.47382e-014	1.89511e-014	8.17995e-015	3.46159e-015	1.49723e-015	6.50191e-016	2.92313e-016	1.42874e-016	9.00724e-017	
N5	0.00119056	0.00195872	0.00383535	0.00760426	0.0141891	0.0244563	0.0377771	0.053752	0.0701121	0.0840281	0.0934796	0.0985196	0.0955373	0.0888864	0.078197	0.065207	0.0517409	0.0402893	0.0290854	0.0208486	0.014301	0.00949657	0.00604829	0.00390243	0.00231118	0.00140537	0.000815653	0.000467131	0.000255332	0.000145509	7.4803e-005	4.0562e-005	2.0716e-005	1.0636e-005	5.15353e-006	2.65261e-006	1.2096e-006	5.91639e-007	2.69611e-007	1.25043e-007	5.40453e-008	2.50616e-008	1.0228e-008	4.51893e-009	1.84271e-009	7.69346e-010	2.98068e-010	1.24757e-010	4.55912e-011	1.8111e-011	6.62219e-012	2.49722e-012	8.69683e-013	3.29085e-013	1.0908e-013	3.967e-014	1.33759e-014	4.7259e-015	1.58611e-015	5.88394e-016	2.02507e-016	7.7962e-017	3.00273e-017	1.26599e-017	5.85712e-018	3.74786e-018	
N6	0.00117722	0.00193538	0.00378939	0.00752196	0.0140647	0.0242809	0.0376053	0.0535916	0.0700117	0.0840148	0.0936044	0.0986126	0.0957906	0.0890712	0.0783743	0.0653257	0.0518724	0.0402749	0.0291286	0.0208192	0.0142775	0.00945897	0.00603008	0.00386769	0.00229752	0.00138896	0.000806288	0.000459561	0.000251662	0.000142116	7.33656e-005	3.94329e-005	2.01606e-005	1.0274e-005	4.99029e-006	2.53895e-006	1.16311e-006	5.62754e-007	2.56765e-007	1.17963e-007	5.11002e-008	2.34046e-008	9.58469e-009	4.18559e-009	1.70794e-009	7.05978e-010	2.73676e-010	1.1328e-010	4.14201e-011	1.62919e-011	5.9512e-012	2.22476e-012	7.72495e-013	2.909e-013	9.58068e-014	3.47161e-014	1.16517e-014	4.10202e-015	1.36152e-015	5.08295e-016	1.71507e-016	6.62076e-017	2.51366e-017	1.05315e-017	4.77835e-018	3.24119e-018	
N7	0.000613371	0.00103933	0.00216956	0.00469314	0.00962529	0.0181113	0.0305355	0.0467071	0.0648929	0.0820832	0.0955092	0.103338	0.103205	0.0969248	0.0856256	0.0710947	0.0559637	0.0422674	0.0300445	0.0206726	0.0136695	0.00866186	0.00529902	0.00319854	0.00182202	0.00103438	0.000569823	0.000305209	0.000158715	8.38184e-005	4.10941e-005	2.06981e-005	1.00313e-005	4.7983e-006	2.20413e-006	1.05597e-006	4.56353e-007	2.08301e-007	8.96915e-008	3.87823e-008	1.57835e-008	6.83578e-009	2.61406e-009	1.0768e-009	4.10582e-010	1.59571e-010	5.7535e-011	2.2403e-011	7.6022e-012	2.8101e-012	9.51605e-013	3.33037e-013	1.07189e-013	3.7631e-014	1.14761e-014	3.85852e-015	1.19274e-015	3.88075e-016	1.18726e-016	4.06054e-017	1.28137e-017	4.62344e-018	1.69466e-018	7.15413e-019	3.58418e-019	2.64724e-019	
N8	2.03785e-033	5.54099e-029	6.09119e-025	6.41988e-022	4.37888e-018	7.46757e-018	4.06242e-014	1.82327e-015	5.21121e-013	3.4125e-010	1.0215e-011	8.53302e-013	2.54529e-009	1.90433e-006	1.71503e-006	1.00382e-009	8.65529e-011	1.43389e-008	9.2987e-006	0.00324954	0.00522128	5.39165e-006	2.65783e-009	1.22685e-012	9.53313e-011	3.00518e-007	0.00053993	0.289992	0.511145	0.189431	0.000402417	3.58362e-007	1.83995e-010	8.53309e-014	3.86283e-014	4.99144e-014	4.61058e-014	3.1792e-014	1.54702e-014	5.08575e-015	1.00608e-015	9.35182e-017	9.27554e-020	4.5203e-023	1.39363e-026	3.10532e-030	5.28614e-034	7.41379e-038	8.33992e-042	8.15148e-046	6.77718e-050	4.93171e-054	3.13147e-058	1.80591e-062	9.04259e-067	4.1642e-071	1.7118e-075	6.39148e-080	2.14675e-084	6.64695e-089	1.82916e-093	4.63182e-098	1.05306e-102	2.16453e-107	3.97999e-112	6.64765e-117	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
