NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
N21	1.10677e-05	2.29524e-05	5.35143e-05	0.000125892	0.000286362	0.000620712	0.00127606	0.00248424	0.0045773	0.00797972	0.0131589	0.0205214	0.0302587	0.0421757	0.0555603	0.0691648	0.0813514	0.0903968	0.0948871	0.0940796	0.0881033	0.0779257	0.0650954	0.0513568	0.0382672	0.0269308	0.0179011	0.0112394	0.00666608	0.00373505	0.00197726	0.000989065	0.000467554	0.000208905	8.82355e-05	3.52363e-05	1.33067e-05	4.75299e-06	1.60611e-06	5.13562e-07	1.55426e-07	4.45321e-08	1.20825e-08	3.10526e-09	7.56168e-10	1.74522e-10	3.81892e-11	7.92591e-12	1.56094e-12	2.91916e-13	5.1906e-14	8.79888e-15	1.43073e-15	2.26476e-16	3.61631e-17	6.32875e-18	1.4611e-18	6.70512e-19	
Kobresia_myosuroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Kobresia_simpliciuscula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	0.00217319	0.00391046	0.00722911	0.0127962	0.0212278	0.0328435	0.047368	0.0637054	0.0799315	0.0935979	0.102314	0.104427	0.099532	0.0886003	0.073667	0.0572156	0.0415143	0.0281425	0.0178259	0.0105516	0.00583741	0.00301871	0.00145949	0.000659846	0.000279026	0.000110386	4.08664e-05	1.41623e-05	4.59568e-06	1.3969e-06	3.9787e-07	1.06228e-07	2.65974e-08	6.24772e-09	1.37746e-09	2.85176e-10	5.54659e-11	1.01398e-11	1.74316e-12	2.81952e-13	4.29304e-14	6.15656e-15	8.32004e-16	1.06014e-16	1.27435e-17	1.4459e-18	1.54937e-19	1.56886e-20	1.502e-21	1.36042e-22	1.16651e-23	9.47817e-25	7.31065e-26	5.37691e-27	3.8221e-28	2.74637e-29	2.35688e-30	4.62861e-31	
Carex_gibba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	1.17908e-06	3.62511e-06	1.31246e-05	4.56797e-05	0.000146084	0.000425927	0.00113158	0.00274069	0.00605359	0.0121953	0.022406	0.0375344	0.0573133	0.0797426	0.101059	0.116614	0.122483	0.117061	0.101779	0.0804855	0.0578809	0.0378509	0.0225081	0.0121717	0.00598648	0.0026785	0.00109052	0.000404155	0.000136401	4.19426e-05	1.17569e-05	3.00606e-06	7.01535e-07	1.4954e-07	2.91373e-08	5.19356e-09	8.47553e-10	1.26744e-10	1.73832e-11	2.18863e-12	2.53196e-13	2.69398e-14	2.63877e-15	2.38177e-16	1.98295e-17	1.52427e-18	1.08288e-19	7.11687e-21	4.3313e-22	2.44339e-23	1.27892e-24	6.21756e-26	2.81105e-27	1.18458e-28	4.68321e-30	1.78388e-31	7.43982e-33	6.78251e-34	
N24	5.19242e-12	2.3376e-11	1.35071e-10	7.7614e-10	4.21935e-09	2.14431e-08	1.01394e-07	4.44858e-07	1.80743e-06	6.79019e-06	2.35579e-05	7.53954e-05	0.000222367	0.000603808	0.00150811	0.00346172	0.00729634	0.0141096	0.0250136	0.0406222	0.0603896	0.0821255	0.102103	0.115983	0.120314	0.113922	0.0984231	0.0775609	0.0557362	0.0365178	0.0218124	0.0118776	0.00589675	0.00266943	0.00110217	0.000415188	0.00014275	4.48181e-05	1.28562e-05	3.37155e-06	8.08912e-07	1.77687e-07	3.57643e-08	6.60169e-09	1.11859e-09	1.74147e-10	2.49353e-11	3.28715e-12	3.99378e-13	4.47691e-14	4.63542e-15	4.43857e-16	3.9366e-17	3.24375e-18	2.50713e-19	1.89113e-20	1.66369e-21	3.41818e-22	
Carex_radiata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_macrocephala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	8.19566e-10	3.74521e-09	2.24842e-08	1.35456e-07	7.60244e-07	3.87289e-06	1.77162e-05	7.24046e-05	0.000263654	0.000853891	0.0024563	0.00626839	0.0141761	0.0283812	0.0502518	0.0786164	0.108575	0.132265	0.142015	0.134308	0.111814	0.0819043	0.0527667	0.0298908	0.0148856	0.00651665	0.00250809	0.000848805	0.000252669	6.61859e-05	1.52646e-05	3.10169e-06	5.55698e-07	8.78582e-08	1.227e-08	1.51524e-09	1.65646e-10	1.60493e-11	1.37991e-12	1.05422e-13	7.16606e-15	4.34013e-16	2.34536e-17	1.13247e-18	4.89312e-20	1.89463e-21	6.58402e-23	2.0567e-24	5.78765e-26	1.4764e-27	3.54e-29	9.93853e-31	5.90356e-32	6.98797e-33	9.59802e-34	1.32058e-34	1.94659e-35	5.02467e-36	
