NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.65854	0.27352	0.0595139	0.00773469	0.00065277	3.63901e-05	1.3791e-06	3.56058e-08	6.31935e-10	7.72633e-12	6.53107e-14	3.3249e-18	2.12423e-19	1.13584e-20	5.10057e-22	1.92962e-23	6.16391e-25	1.66467e-26	3.80416e-28	7.36477e-30	1.21038e-31	1.694e-33	2.02741e-35	2.08519e-37	1.853e-39	1.43085e-41	9.65551e-44	5.72611e-46	3.00059e-48	1.39659e-50	5.80219e-53	2.16167e-55	7.25381e-58	2.20142e-60	6.06554e-63	1.52277e-65	3.49516e-68	7.35768e-71	1.42478e-73	2.54508e-76	4.20475e-79	6.44075e-82	9.16853e-85	1.21558e-87	1.50412e-90	1.7404e-93	1.88664e-96	1.91938e-99	1.83564e-102	1.65293e-105	1.4035e-108	1.12533e-111	8.53201e-115	6.1247e-118	4.16791e-121	2.69193e-124	1.65201e-127	9.6434e-131	5.36003e-134	2.83957e-137	1.43515e-140	6.92625e-144	3.19473e-147	1.40955e-150	5.95904e-154	2.68137e-157	
N2	0.338414	0.356653	0.205211	0.0753875	0.0193118	0.00433904	0.000596399	7.89928e-05	8.24215e-06	6.68148e-07	3.95532e-08	3.0148e-09	1.08791e-10	5.12172e-12	1.67062e-13	5.20545e-15	1.05737e-16	3.7167e-18	4.74995e-20	1.01067e-21	1.37996e-23	1.9357e-25	1.8211e-27	3.37389e-29	2.02668e-31	2.32607e-33	2.01364e-35	1.64142e-37	7.65801e-40	7.90208e-42	2.76585e-44	2.01702e-46	7.84065e-49	3.48267e-51	1.0461e-53	8.6082e-56	1.58498e-58	6.2761e-61	1.80192e-63	7.194e-66	1.45054e-68	6.8905e-71	1.0144e-73	3.91161e-76	8.93007e-79	2.02182e-81	3.12463e-84	1.44755e-86	1.45006e-89	3.19944e-92	4.5289e-95	9.08157e-98	9.05076e-101	2.95188e-103	2.02515e-106	3.71811e-109	3.32018e-112	3.9816e-115	3.04611e-118	6.98433e-121	3.26057e-124	3.89073e-127	3.6249e-130	4.25244e-133	6.28148e-136	3.21839e-138	
N3	0.276619	0.327726	0.232337	0.111609	0.0384565	0.010955	0.001963	0.000296144	3.44732e-05	2.92345e-06	1.84301e-07	1.245e-08	4.71183e-10	1.95693e-11	6.12972e-13	1.65462e-14	3.25547e-16	8.99567e-18	1.1553e-19	2.03925e-21	2.64348e-23	3.26307e-25	2.90723e-27	4.08184e-29	2.43574e-31	2.29192e-33	1.71331e-35	1.17086e-37	5.34693e-40	4.4231e-42	1.5633e-44	9.48626e-47	3.75302e-49	1.56575e-51	4.77098e-54	3.10435e-56	6.33995e-59	2.31602e-61	6.39888e-64	2.10828e-66	4.14451e-69	1.57554e-71	2.27105e-74	6.78958e-77	1.38084e-79	2.72381e-82	3.88456e-85	1.31313e-87	1.36648e-90	2.6958e-93	3.7575e-96	6.55635e-99	6.86083e-102	1.85063e-104	1.42976e-107	2.41283e-110	2.42712e-113	2.99615e-116	2.54631e-119	5.26368e-122	3.06401e-125	3.88072e-128	4.05477e-131	5.35524e-134	1.04395e-136	5.50964e-139	
N4	0.0520732	0.144124	0.250491	0.263748	0.176389	0.0855147	0.0226827	0.00435507	0.000569591	4.97911e-05	2.98638e-06	1.79634e-07	5.70845e-09	1.97533e-10	5.2054e-12	1.21426e-13	2.07452e-15	4.98281e-17	5.35938e-19	7.77398e-21	8.02226e-23	7.79832e-25	5.44009e-27	6.11923e-29	2.93101e-31	2.27239e-33	1.40441e-35	7.92742e-38	2.92943e-40	1.95098e-42	5.36509e-45	2.51261e-47	7.46041e-50	2.32429e-52	5.27557e-55	2.65117e-57	4.2686e-60	1.31928e-62	3.27218e-65	1.02767e-67	1.96393e-70	7.42394e-73	1.04343e-75	3.04297e-78	5.8652e-81	1.07461e-83	1.38543e-86	4.20731e-89	3.76341e-92	6.31706e-95	7.29755e-98	1.04443e-100	8.7007e-104	1.86881e-106	1.1079e-109	1.43395e-112	1.07601e-115	9.84112e-119	6.08196e-122	9.17415e-125	3.76539e-128	3.36687e-131	2.44606e-134	2.2206e-137	2.91921e-140	1.02356e-142	
Bulbostylis_barbata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.00238742	0.0180656	0.0841478	0.210362	0.297918	0.235466	0.11089	0.0318495	0.00729801	0.00146596	0.000129752	1.74706e-05	2.12966e-06	3.84689e-07	3.24337e-08	2.43829e-09	5.99037e-11	6.45221e-12	4.16821e-13	5.93676e-14	3.10967e-15	1.02842e-16	1.21232e-18	2.99539e-20	2.36021e-22	2.87008e-23	3.88889e-24	5.05277e-25	2.34293e-26	3.12062e-27	7.4144e-29	4.19019e-30	5.45495e-32	7.11075e-34	4.21449e-36	9.70957e-38	2.02821e-40	1.1315e-42	3.56931e-45	1.94821e-47	3.06073e-50	1.61181e-52	1.44985e-55	5.5312e-58	8.39383e-61	1.31867e-63	1.25091e-66	6.31554e-69	2.98132e-72	4.42491e-75	3.49137e-78	5.59166e-81	2.76124e-84	8.72458e-87	2.75544e-90	4.32448e-93	1.77876e-96	1.36933e-99	5.55996e-103	1.26032e-105	2.52995e-109	2.08815e-112	1.26936e-115	1.02627e-118	5.58726e-122	2.37246e-124	
Bulbostylis_densa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_hispidula	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.0792755	0.204867	0.312983	0.255276	0.111784	0.0309388	0.00437323	0.00046604	3.50867e-05	1.72238e-06	5.44654e-08	1.65171e-09	2.38816e-11	3.51605e-13	3.48719e-15	2.8118e-17	1.50981e-19	1.13914e-21	3.57684e-24	1.56892e-26	4.72958e-29	1.34784e-31	2.63204e-34	8.45449e-37	1.04078e-39	2.11419e-42	3.29713e-45	4.70171e-48	4.21894e-51	7.32096e-54	4.97625e-57	6.2084e-60	4.70988e-63	3.86007e-66	2.22963e-69	3.00689e-72	1.11446e-75	7.86444e-79	4.0654e-82	2.62476e-85	9.38585e-89	6.96921e-92	1.78476e-95	1.03715e-98	3.86184e-102	1.40873e-105	3.61175e-109	2.43148e-112	4.38425e-116	1.60275e-119	3.98334e-123	1.30848e-126	2.39113e-130	1.2588e-133	1.66239e-137	5.27418e-141	9.15762e-145	2.04258e-148	3.02399e-152	1.20864e-155	1.17613e-159	2.7022e-163	4.97829e-167	1.15115e-170	3.68474e-174	3.47427e-177	
Abildgaardia_ovata	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
