NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	
N1	2.20844e-023	1.05529e-022	7.39348e-022	4.99845e-021	3.02991e-020	1.6024e-019	7.45298e-019	3.04489e-018	1.11164e-017	3.64616e-017	1.0915e-016	3.71772e-013	2.42589e-012	1.38148e-011	6.98645e-011	3.16521e-010	1.30122e-009	4.89028e-009	1.69643e-008	5.46425e-008	1.64498e-007	4.64779e-007	1.23783e-006	3.11781e-006	7.4523e-006	1.69572e-005	3.68423e-005	7.66457e-005	0.000153039	0.00029387	0.000543444	0.000968896	0.00166657	0.00276743	0.00443847	0.00687905	0.010307	0.0149346	0.0209263	0.0283433	0.0370807	0.0468121	0.0569524	0.0666734	0.0749844	0.0808812	0.0835428	0.0825171	0.0778472	0.0700797	0.0601563	0.0492074	0.0383382	0.0284433	0.0200935	0.013518	0.00866284	0.00528991	0.00307941	0.00170976	0.000905925	0.000458352	0.00022158	0.000102418	4.52947e-005	1.91807e-005	7.78367e-006	3.02982e-006	1.1326e-006	4.07297e-007	1.41307e-007	4.75627e-008	1.57243e-008	5.26267e-009	1.93143e-009	9.56088e-010	
N2	3.31001e-020	2.56527e-019	3.21403e-018	3.89195e-017	4.16299e-016	3.86641e-015	3.1341e-014	2.22921e-013	1.40624e-012	7.91505e-012	4.013e-011	1.8447e-010	7.75524e-010	3.00107e-009	1.07656e-008	3.59774e-008	1.12603e-007	3.31234e-007	9.18274e-007	2.40248e-006	5.93854e-006	1.38804e-005	3.07336e-005	6.46054e-005	0.000129305	0.000247138	0.000452414	0.000795055	0.00134415	0.00218956	0.00344082	0.00522362	0.00767125	0.0109133	0.0150628	0.0201979	0.0263268	0.0333718	0.041118	0.0491727	0.0570082	0.0639717	0.0693281	0.0725105	0.0731299	0.0710008	0.0664417	0.0599844	0.0521705	0.0439196	0.0358994	0.0284407	0.0220579	0.0168638	0.0126276	0.00944349	0.00708675	0.005258	0.00394114	0.0029879	0.00221802	0.00166308	0.00124461	0.000906348	0.000657324	0.000474297	0.000329353	0.000227969	0.000154984	0.00010231	6.65569e-005	4.29949e-005	2.70177e-005	1.72991e-005	1.15041e-005	8.56359e-006	
N3	6.63833e-024	1.649e-022	5.80629e-021	1.69076e-019	3.83231e-018	6.62343e-017	9.23694e-016	1.05054e-014	9.85436e-014	7.39039e-013	4.63415e-012	2.55256e-011	1.27707e-010	5.80376e-010	2.46378e-009	9.97802e-009	3.82038e-008	1.337e-007	4.1803e-007	1.15952e-006	2.8817e-006	6.53411e-006	1.38963e-005	2.83337e-005	5.62184e-005	0.000108394	0.000201789	0.000360841	0.000621493	0.0010426	0.00172419	0.00283951	0.00465671	0.00754106	0.0119185	0.018175	0.0264927	0.0367437	0.0483519	0.0602258	0.0710967	0.0796379	0.0845607	0.0854856	0.0824584	0.075794	0.0668226	0.0567233	0.0461366	0.0363792	0.0278678	0.0205805	0.0148458	0.0105005	0.00714412	0.00478545	0.00313772	0.00198102	0.00122606	0.000746597	0.000433619	0.000248854	0.000139166	7.49739e-005	3.94696e-005	2.0459e-005	1.01036e-005	4.9305e-006	2.33116e-006	1.06728e-006	4.74674e-007	2.0793e-007	8.73743e-008	3.67112e-008	1.55822e-008	7.79275e-009	
N4	1.97325e-018	1.21689e-017	1.14132e-016	1.07165e-015	9.21451e-015	7.06419e-014	4.80773e-013	2.90631e-012	1.57032e-011	7.6192e-011	3.34581e-010	1.33751e-009	4.90198e-009	1.6575e-008	5.20887e-008	1.53075e-007	4.23464e-007	1.10867e-006	2.7614e-006	6.57298e-006	1.5012e-005	3.29861e-005	6.98626e-005	0.000142683	0.000280866	0.000532354	0.000970442	0.00169954	0.00285807	0.00461425	0.00715223	0.010647	0.0152271	0.020925	0.0276398	0.0351027	0.0428735	0.0503983	0.0570597	0.0622488	0.0655366	0.0667077	0.0657285	0.0628675	0.0585034	0.0529998	0.0469085	0.0406772	0.0345071	0.0288487	0.0238869	0.019491	0.015915	0.0131182	0.0107169	0.00893117	0.00758743	0.00634266	0.00539172	0.0046484	0.0038504	0.00323703	0.00271593	0.00219539	0.00178262	0.0014605	0.00114647	0.000918183	0.000730212	0.000570272	0.000443967	0.000348886	0.00026639	0.000208875	0.000166737	0.000142528	
Carex_microglochin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	9.55673e-017	4.22976e-016	3.12077e-015	2.39219e-014	1.69355e-013	1.07754e-012	6.15186e-012	3.16177e-011	1.47322e-010	6.24818e-010	2.42891e-009	8.69206e-009	2.87925e-008	8.87064e-008	2.55522e-007	6.90799e-007	1.76177e-006	4.25594e-006	9.7703e-006	2.13575e-005	4.44771e-005	8.81725e-005	0.000166383	0.000298969	0.000512155	0.000838456	0.00131532	0.00198099	0.00287138	0.00401097	0.0054034	0.00703248	0.00885914	0.0108257	0.0128904	0.0150333	0.0172411	0.0195758	0.0220995	0.0248275	0.0278371	0.0311426	0.0345527	0.0380741	0.0415424	0.0445148	0.0470534	0.0490967	0.0499459	0.0502287	0.0498331	0.0481472	0.0459397	0.0434054	0.0395686	0.035803	0.0318332	0.0273997	0.0232186	0.0194951	0.0156898	0.0125833	0.00988392	0.00756063	0.00568377	0.00424919	0.00305177	0.00218809	0.00153076	0.00105036	0.000705602	0.000472967	0.000308403	0.000205524	0.000141383	0.000108571	
Carex_baldensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_curvula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	3.81273e-027	2.10624e-025	1.35529e-023	6.77416e-022	2.4546e-020	6.25198e-019	1.26027e-017	2.03332e-016	2.57501e-015	2.41187e-014	1.86743e-013	1.28942e-012	8.05283e-012	4.52135e-011	2.39137e-010	1.19852e-009	5.49235e-009	2.20254e-008	7.62799e-008	2.29396e-007	6.16839e-007	1.53529e-006	3.68496e-006	8.64592e-006	1.9788e-005	4.35327e-005	9.14655e-005	0.000184673	0.000362371	0.000700362	0.00133813	0.00251583	0.00460249	0.00809302	0.0135475	0.0214457	0.0319701	0.0447984	0.0589595	0.0728541	0.0845977	0.0924148	0.095039	0.0922263	0.0846206	0.0734849	0.0606122	0.0476152	0.0356336	0.0255279	0.017548	0.011555	0.00732708	0.00448124	0.00262878	0.00148999	0.000815546	0.00042786	0.000216926	0.000106362	4.98196e-005	2.26075e-005	9.90977e-006	4.15183e-006	1.68359e-006	6.62699e-007	2.48399e-007	9.10052e-008	3.24575e-008	1.12167e-008	3.84372e-009	1.3299e-009	4.55291e-010	1.60735e-010	5.8388e-011	2.49459e-011	
N7	1.20942e-028	6.96137e-027	4.98914e-025	2.81406e-023	1.18073e-021	3.62902e-020	8.69787e-019	1.63239e-017	2.39665e-016	2.72932e-015	2.59476e-014	2.14487e-013	1.57737e-012	1.04247e-011	6.34225e-011	3.53681e-010	1.76783e-009	7.73812e-009	2.95595e-008	9.94553e-008	3.01868e-007	8.47605e-007	2.25969e-006	5.78034e-006	1.42136e-005	3.34534e-005	7.52867e-005	0.00016294	0.000341726	0.000699676	0.00139927	0.00271934	0.00508839	0.00907964	0.0153305	0.0243573	0.036289	0.0506062	0.0660071	0.0805126	0.091902	0.0982677	0.0985349	0.0928307	0.0823302	0.0688493	0.0544397	0.0408012	0.0290245	0.0196609	0.0127091	0.00783921	0.00462887	0.00261994	0.00141762	0.000736301	0.000367213	0.000174947	8.00853e-005	3.52576e-005	1.47853e-005	5.97306e-006	2.32401e-006	8.5977e-007	3.07305e-007	1.066e-007	3.5004e-008	1.12757e-008	3.56206e-009	1.07922e-009	3.28123e-010	1.0297e-010	3.22949e-011	1.1369e-011	4.55429e-012	2.34791e-012	
