NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
N7	5.37966e-20	1.65665e-19	1.07211e-18	8.69163e-18	7.33017e-17	6.02391e-16	4.7109e-15	3.47446e-14	2.40783e-13	1.56521e-12	9.53469e-12	5.43944e-11	2.9047e-10	1.45134e-09	6.78267e-09	2.9638e-08	1.21055e-07	4.62041e-07	1.6475e-06	5.48675e-06	1.70628e-05	4.95383e-05	0.000134248	0.000339529	0.000801279	0.00176429	0.00362401	0.00694383	0.0124099	0.0206857	0.032158	0.0466251	0.0630464	0.0795097	0.0935222	0.102605	0.105006	0.100252	0.0893004	0.0742248	0.0575766	0.0416884	0.0281797	0.0177867	0.0104856	0.00577474	0.00297187	0.00142961	0.00064305	0.000270588	0.000106582	3.93393e-05	1.36329e-05	4.45374e-06	1.38402e-06	4.18032e-07	1.3006e-07	4.94269e-08	
N8	2.59081e-29	2.26741e-28	4.16553e-27	8.55632e-26	1.72836e-24	3.31174e-23	5.94789e-22	9.96655e-21	1.55442e-19	2.25264e-18	3.0287e-17	3.77236e-16	4.34617e-15	4.62451e-14	4.53735e-13	4.0984e-12	3.40239e-11	2.59166e-10	1.80824e-09	1.15361e-08	6.71789e-08	3.5646e-07	1.72041e-06	7.53943e-06	2.99494e-05	0.00010766	0.00034965	0.00102439	0.00270345	0.00641839	0.0136922	0.026219	0.0450286	0.0693124	0.0955852	0.118068	0.130627	0.129478	0.115028	0.0916528	0.0655517	0.0421273	0.0243555	0.0126841	0.00595902	0.00252939	0.000971602	0.000338324	0.000106985	3.07797e-05	8.07295e-06	1.93464e-06	4.24771e-07	8.57694e-08	1.60296e-08	2.81686e-09	4.94091e-10	1.13724e-10	
Schoenoxiphium_burkei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoxiphium_filiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	2.57568e-12	4.90553e-12	1.65931e-11	7.13084e-11	3.3459e-10	1.58359e-09	7.25935e-09	3.16044e-08	1.29471e-07	4.96894e-07	1.78268e-06	5.97174e-06	1.86657e-05	5.44128e-05	0.000147886	0.000374633	0.000884393	0.00194522	0.00398585	0.00760779	0.0135255	0.0223974	0.0345454	0.0496307	0.0664217	0.082816	0.0962103	0.104161	0.10511	0.0988876	0.0867562	0.0709969	0.054211	0.038635	0.025708	0.0159773	0.00927793	0.00503594	0.00255606	0.00121368	0.000539353	0.000224426	8.74795e-05	3.19583e-05	1.09476e-05	3.51836e-06	1.06141e-06	3.00749e-07	8.00909e-08	2.00608e-08	4.73038e-09	1.05136e-09	2.2062e-10	4.38254e-11	8.28241e-12	1.50953e-12	2.80531e-13	6.87173e-14	
Schoenoxiphium_ecklonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoxiphium_sparteum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	2.90434e-32	1.67925e-31	1.7595e-30	2.05636e-29	2.48921e-28	3.04228e-27	3.68164e-26	4.34506e-25	4.94843e-24	5.40103e-23	5.6254e-22	5.57605e-21	5.251e-20	4.69232e-19	3.97548e-18	3.19121e-17	2.42569e-16	1.74505e-15	1.18759e-14	7.64204e-14	4.64781e-13	2.67052e-12	1.44899e-11	7.42118e-11	3.58626e-10	1.63454e-09	7.02359e-09	2.84421e-08	1.08502e-07	3.8978e-07	1.31811e-06	4.19446e-06	1.25557e-05	3.5343e-05	9.35233e-05	0.00023257	0.000543346	0.00119224	0.00245636	0.00475064	0.00862251	0.0146837	0.0234561	0.0351399	0.0493606	0.0649987	0.0802211	0.0927797	0.100538	0.102066	0.0970793	0.0865378	0.0723624	0.0568768	0.0421991	0.0297949	0.0203076	0.0136527	
Kobresia_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	7.86517e-34	5.31898e-33	6.84786e-32	9.97558e-31	1.5056e-29	2.26603e-28	3.32121e-27	4.67511e-26	6.27275e-25	7.98923e-24	9.63671e-23	1.09931e-21	1.18485e-20	1.20573e-19	1.15774e-18	1.04834e-17	8.94733e-17	7.19388e-16	5.44618e-15	3.88027e-14	2.60052e-13	1.6386e-12	9.70273e-12	5.39652e-11	2.81793e-10	1.38084e-09	6.34678e-09	2.7351e-08	1.10463e-07	4.17923e-07	1.48061e-06	4.90997e-06	1.52352e-05	4.42174e-05	0.000119995	0.000304382	0.000721485	0.00159757	0.00330373	0.00637895	0.0114972	0.0193395	0.0303545	0.0444476	0.0607096	0.0773387	0.0918816	0.101797	0.105179	0.101363	0.0911435	0.0765156	0.0600459	0.0441514	0.0305615	0.0201096	0.0128326	0.00823907	
