NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.356531	0.282054	0.18434	0.101414	0.0474733	0.0190406	0.00656749	0.00194979	0.000497647	0.000108929	2.03861e-05	3.25123e-06	4.40302e-07	5.04499e-08	4.87313e-09	3.95474e-10	2.68824e-11	1.52668e-12	6.44512e-17	1.27974e-17	2.31766e-18	3.82791e-19	5.76656e-20	7.92645e-21	9.94732e-22	1.14062e-22	1.19617e-23	1.14852e-24	1.01086e-25	8.16604e-27	6.0631e-28	4.14337e-29	2.60988e-30	1.51755e-31	8.15772e-33	4.06028e-34	1.87395e-35	8.03207e-37	3.20191e-38	1.18889e-39	4.1177e-41	1.33219e-42	4.03166e-44	1.14288e-45	3.03882e-47	7.58854e-49	1.78205e-50	3.94031e-52	8.21331e-54	1.61584e-55	3.00379e-57	5.28225e-59	8.79676e-61	1.3888e-62	2.08074e-64	2.96137e-66	4.00762e-68	5.16193e-70	6.33383e-72	7.41033e-74	8.27376e-76	8.82327e-78	8.99469e-80	8.77526e-82	8.25517e-84	9.74038e-86	
N2	0.217345	0.235425	0.203186	0.151621	0.0952784	0.0535909	0.0258042	0.0113399	0.00427359	0.0015054	0.000454633	0.000133054	3.30432e-05	8.29782e-06	1.73298e-06	3.82486e-07	6.74234e-08	1.2994e-08	1.9339e-09	3.2547e-10	4.05879e-11	5.88274e-12	6.25799e-13	8.04533e-14	7.36703e-15	8.38093e-16	6.87066e-17	7.27125e-18	5.3302e-19	5.09538e-20	3.43117e-21	3.08604e-22	1.83833e-23	1.45199e-24	7.83587e-26	5.74383e-27	2.68422e-28	1.69142e-29	7.13987e-31	4.19078e-32	1.51783e-33	7.56594e-35	2.48646e-36	1.16568e-37	3.29689e-39	1.31758e-40	3.43562e-42	1.31489e-43	2.95278e-45	9.55802e-47	1.99488e-48	6.24353e-50	1.13167e-51	3.0263e-53	5.19628e-55	1.36815e-56	2.03689e-58	4.52662e-60	6.42607e-62	1.42165e-63	1.83265e-65	3.7325e-67	6.02141e-69	1.63101e-70	4.31737e-72	1.97236e-73	
N3	0.220789	0.23662	0.201752	0.149219	0.0938576	0.0531637	0.0260953	0.0116786	0.00452608	0.00161363	0.000496448	0.00014286	3.5276e-05	8.36376e-06	1.69141e-06	3.403e-07	5.74937e-08	1.00158e-08	1.43839e-09	2.20121e-10	2.69439e-11	3.59818e-12	3.77224e-13	4.41921e-14	3.95174e-15	4.02101e-16	3.10384e-17	2.795e-18	1.85901e-19	1.46619e-20	8.57447e-22	6.09886e-23	3.11465e-24	1.95428e-25	8.93268e-27	5.1328e-28	2.06753e-29	1.05059e-30	3.83895e-32	1.80753e-33	5.83664e-35	2.42347e-36	7.15614e-38	2.77793e-39	7.26892e-41	2.49279e-42	6.02386e-44	1.95477e-45	4.19149e-47	1.1993e-48	2.39227e-50	6.54068e-52	1.16371e-53	2.82088e-55	4.72732e-57	1.11037e-58	1.66314e-60	3.45419e-62	4.93289e-64	1.01166e-65	1.36427e-67	2.72678e-69	4.68236e-71	1.24411e-72	3.34348e-74	1.46792e-75	
N4	0.0991932	0.136241	0.164753	0.175536	0.155664	0.119737	0.0760047	0.0419425	0.0191789	0.00785184	0.00271437	0.000871438	0.000235274	6.01581e-05	1.25991e-05	2.55177e-06	4.09125e-07	6.52716e-08	8.03617e-09	1.0181e-09	9.65533e-11	9.69359e-12	7.19984e-13	5.85181e-14	3.44502e-15	2.28675e-16	1.11151e-17	6.39542e-19	2.69788e-20	1.42735e-21	5.84548e-23	3.19816e-24	1.3164e-25	7.12584e-27	2.83829e-28	1.46042e-29	5.12638e-31	2.28126e-32	7.06697e-34	2.82399e-35	7.42003e-37	2.5038e-38	5.80224e-40	1.77238e-41	3.50136e-43	9.09116e-45	1.60978e-46	3.85685e-48	5.86224e-50	1.19707e-51	1.6524e-53	3.16184e-55	3.78744e-57	6.24561e-59	6.92168e-61	1.09053e-62	1.05456e-64	1.43051e-66	1.29902e-68	1.7185e-70	1.44008e-72	1.80786e-74	1.90092e-76	3.1375e-78	5.14601e-80	1.30071e-81	
Bulbostylis_barbata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.0139841	0.0319045	0.0683333	0.120899	0.171511	0.207458	0.178719	0.106878	0.0480529	0.0256247	0.0140753	0.00774594	0.00318811	0.0012316	0.000308493	7.39419e-05	1.0173e-05	1.48475e-06	1.30284e-07	1.59083e-08	1.84722e-09	5.83765e-10	1.54782e-10	6.10421e-11	1.32267e-11	3.99996e-12	6.6645e-13	1.64796e-13	1.99629e-14	3.57639e-15	3.33774e-16	4.95601e-17	3.26387e-18	3.32299e-19	1.71326e-20	1.48658e-21	5.47074e-23	3.27697e-24	9.99394e-26	5.42906e-27	1.21497e-28	4.60872e-30	8.91454e-32	3.23336e-33	4.77269e-35	1.26065e-36	1.7052e-38	4.56919e-40	4.76364e-42	9.15167e-44	8.88194e-46	1.78986e-47	1.38094e-49	2.09138e-51	1.60559e-53	2.69474e-55	1.6186e-57	1.92478e-59	1.13704e-61	1.52014e-63	7.34905e-66	7.6771e-68	4.65497e-70	7.00001e-72	8.16549e-74	2.04859e-75	
Bulbostylis_densa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_hispidula	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.185668	0.219958	0.212292	0.172224	0.111445	0.0600523	0.0257365	0.00923392	0.00262115	0.000628229	0.00011863	1.93622e-05	2.48653e-06	2.87045e-07	2.60794e-08	2.24205e-09	1.49947e-10	9.97855e-12	5.08938e-13	2.70235e-14	1.06843e-15	4.54178e-17	1.4183e-18	4.91878e-20	1.22028e-21	3.44358e-23	6.95505e-25	1.65091e-26	2.72701e-28	5.40442e-30	7.53653e-32	1.30349e-33	1.52711e-35	2.2463e-37	2.29155e-39	3.0253e-41	2.64052e-43	2.99276e-45	2.32755e-47	2.41636e-49	1.6207e-51	1.44456e-53	8.75163e-56	7.24692e-58	3.81195e-60	2.72439e-62	1.3137e-64	8.87129e-67	3.72614e-69	2.16854e-71	8.42954e-74	4.69459e-76	1.60183e-78	7.7555e-81	2.48927e-83	1.17437e-85	3.31497e-88	1.35291e-90	3.6321e-93	1.46956e-95	3.63575e-98	1.38786e-100	4.32059e-103	2.21311e-105	1.1263e-107	8.6158e-110	
Abildgaardia_ovata	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
