NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	
N1	0.183989	0.171999	0.151723	0.127261	0.102103	0.0787203	0.0585355	0.0420982	0.0293504	0.0198725	0.0130873	0.00839349	0.00524836	0.00320264	0.00190892	0.00111227	0.00063403	0.000353832	0.000193452	0.000103684	5.45115e-05	2.81293e-05	1.42552e-05	7.0985e-06	3.47513e-06	1.67343e-06	7.93023e-07	3.70009e-07	1.70054e-07	7.70191e-08	3.43902e-08	1.51452e-08	6.58109e-09	2.82273e-09	1.19552e-09	5.00165e-10	2.06774e-10	8.44979e-11	3.41424e-11	1.36447e-11	5.3948e-12	2.11081e-12	8.17543e-13	3.13528e-13	1.19216e-16	7.31319e-17	4.46594e-17	2.71528e-17	1.64388e-17	9.91152e-18	5.95223e-18	3.56076e-18	2.12217e-18	1.26023e-18	7.45774e-19	4.3986e-19	2.58604e-19	1.5158e-19	8.85941e-20	5.16426e-20	3.00289e-20	1.74219e-20	1.00874e-20	5.83054e-21	3.36519e-21	1.94009e-21	1.11764e-21	6.43608e-22	3.70675e-22	2.13645e-22	1.23362e-22	7.1523e-23	4.18822e-23	2.51776e-23	1.62272e-23	1.23067e-23	
N2	0.165697	0.163264	0.149383	0.129282	0.106048	0.0837586	0.063011	0.0460392	0.0323953	0.022157	0.0146453	0.00951443	0.00594703	0.00367257	0.00219976	0.00129893	0.000744222	0.000426751	0.000234992	0.000130551	7.02839e-05	3.80509e-05	1.99208e-05	1.07364e-05	5.48721e-06	2.92032e-06	1.48954e-06	7.8548e-07	3.94432e-07	2.10424e-07	1.0411e-07	5.52066e-08	2.74435e-08	1.44132e-08	7.06649e-09	3.74774e-09	1.80609e-09	9.45415e-10	4.57169e-10	2.36152e-10	1.12283e-10	5.81677e-11	2.72091e-11	1.39094e-11	6.51416e-12	3.27676e-12	1.51402e-12	7.66234e-13	3.48217e-13	1.73633e-13	7.94003e-14	3.91787e-14	1.7673e-14	8.76483e-15	3.91098e-15	1.92287e-15	8.62842e-16	4.18862e-16	1.86628e-16	9.17408e-17	4.03645e-17	1.96228e-17	8.76252e-18	4.25004e-18	1.88905e-18	9.31201e-19	4.1855e-19	2.09964e-19	9.88185e-20	5.14059e-20	2.59731e-20	1.47053e-20	8.1923e-21	5.09694e-21	3.38321e-21	2.86439e-21	
N3	0.164549	0.162435	0.149083	0.129472	0.106546	0.084345	0.0635371	0.0464217	0.0326281	0.022264	0.0146691	0.00948868	0.00590229	0.00362374	0.00215699	0.00126474	0.000719302	0.000409128	0.000223392	0.000122982	6.55768e-05	3.51407e-05	1.81938e-05	9.69372e-06	4.8891e-06	2.56773e-06	1.28945e-06	6.6956e-07	3.29902e-07	1.7308e-07	8.3697e-08	4.35663e-08	2.11136e-08	1.0867e-08	5.17448e-09	2.6928e-09	1.25534e-09	6.44383e-10	3.01239e-10	1.52548e-10	6.98798e-11	3.5596e-11	1.59893e-11	8.03892e-12	3.61653e-12	1.78747e-12	7.91084e-13	3.95072e-13	1.71257e-13	8.4136e-14	3.67567e-14	1.78592e-14	7.66374e-15	3.75202e-15	1.58722e-15	7.69601e-16	3.27423e-16	1.56182e-16	6.57891e-17	3.19069e-17	1.31896e-17	6.29436e-18	2.6461e-18	1.25682e-18	5.21851e-19	2.51197e-19	1.04696e-19	5.09073e-20	2.20724e-20	1.10355e-20	5.18342e-21	2.90783e-21	1.59676e-21	1.06359e-21	7.83745e-22	7.61226e-22	
N4	0.141082	0.142191	0.135406	0.12341	0.107338	0.0901747	0.0721574	0.0560113	0.0417543	0.0301763	0.0210002	0.0143439	0.0093858	0.00606997	0.00379503	0.00234252	0.00139819	0.000840167	0.000481794	0.00028131	0.000158283	9.04015e-05	4.95518e-05	2.83593e-05	1.51835e-05	8.59561e-06	4.60053e-06	2.57736e-06	1.35351e-06	7.65304e-07	3.94029e-07	2.20159e-07	1.13348e-07	6.2295e-08	3.1463e-08	1.73823e-08	8.58223e-09	4.65376e-09	2.2998e-09	1.22642e-09	5.93801e-10	3.1691e-10	1.50613e-10	7.917e-11	3.76371e-11	1.94098e-11	9.092e-12	4.72181e-12	2.16896e-12	1.10617e-12	5.11687e-13	2.57899e-13	1.1732e-13	5.93373e-14	2.66541e-14	1.33395e-14	6.01363e-15	2.9594e-15	1.32226e-15	6.58425e-16	2.89303e-16	1.41822e-16	6.31701e-17	3.08318e-17	1.36135e-17	6.72948e-18	2.99952e-18	1.50794e-18	7.04019e-19	3.68359e-19	1.87227e-19	1.09467e-19	6.4242e-20	4.42976e-20	3.40806e-20	3.34022e-20	
N5	0.133323	0.135056	0.129815	0.119862	0.105924	0.0907077	0.0741037	0.0589202	0.0450415	0.0334891	0.0239741	0.0169596	0.0114421	0.00771475	0.00500388	0.00324922	0.00201687	0.00130407	0.000778498	0.000500837	0.000298127	0.000193347	0.000112457	7.77987e-05	4.40959e-05	3.14769e-05	1.83394e-05	1.34373e-05	7.64823e-06	5.97091e-06	3.32522e-06	2.62639e-06	1.49304e-06	1.16418e-06	6.52429e-07	5.32967e-07	2.89226e-07	2.29994e-07	1.29338e-07	1.02725e-07	5.61052e-08	4.51135e-08	2.44654e-08	1.97401e-08	1.08427e-08	8.38886e-09	4.64231e-09	3.85241e-09	2.03061e-09	1.59238e-09	8.97408e-10	7.26222e-10	3.89726e-10	3.14509e-10	1.71625e-10	1.43229e-10	7.77221e-11	6.04999e-11	3.40257e-11	2.94622e-11	1.53934e-11	1.225e-11	7.04247e-12	5.95157e-12	3.1887e-12	2.61492e-12	1.46297e-12	1.27417e-12	7.05506e-13	5.7734e-13	3.54885e-13	3.49273e-13	2.45951e-13	2.87936e-13	3.50635e-13	5.71634e-13	
Lagenocarpus_guianensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.0534503	0.0575366	0.0617152	0.0659775	0.0694003	0.0720553	0.0725301	0.071631	0.0686791	0.0642793	0.0584223	0.0522184	0.0451596	0.0385473	0.0320738	0.0262936	0.0210486	0.0167801	0.01299	0.0100616	0.00762865	0.00576768	0.00427051	0.00319334	0.00231621	0.00170418	0.00122643	0.000889687	0.000630486	0.000456325	0.000318713	0.000228043	0.000158773	0.00011226	7.71568e-05	5.4527e-05	3.69711e-05	2.58264e-05	1.74783e-05	1.2069e-05	8.06573e-06	5.56397e-06	3.6724e-06	2.50579e-06	1.65151e-06	1.11397e-06	7.2618e-07	4.89936e-07	3.15751e-07	2.10825e-07	1.3593e-07	8.99028e-08	5.74107e-08	3.80098e-08	2.40617e-08	1.58092e-08	1.00323e-08	6.54496e-09	4.1338e-09	2.71353e-09	1.70924e-09	1.12125e-09	7.15752e-10	4.72389e-10	3.04947e-10	2.05924e-10	1.36006e-10	9.42873e-11	6.50279e-11	4.68745e-11	3.40692e-11	2.61585e-11	2.05274e-11	1.73284e-11	1.56323e-11	1.57868e-11	
N7	0.0462981	0.0497966	0.0534128	0.0572454	0.0606144	0.0636228	0.0650893	0.065602	0.0644881	0.0620969	0.0582883	0.0539294	0.0484439	0.043024	0.0373473	0.0319945	0.0268215	0.0224409	0.0182524	0.0149011	0.0119205	0.00954522	0.00748348	0.00597714	0.00460839	0.00365173	0.00281873	0.00222438	0.00170142	0.00136414	0.00103543	0.000832507	0.00063961	0.000515369	0.000394181	0.000325009	0.000246967	0.000203972	0.000157332	0.000129968	9.96194e-05	8.3795e-05	6.37771e-05	5.35464e-05	4.12503e-05	3.44407e-05	2.63735e-05	2.2369e-05	1.69773e-05	1.43058e-05	1.09999e-05	9.22684e-06	7.04245e-06	5.9777e-06	4.5354e-06	3.83486e-06	2.94255e-06	2.47069e-06	1.8909e-06	1.6149e-06	1.22722e-06	1.04262e-06	8.07844e-07	6.88041e-07	5.33306e-07	4.64524e-07	3.65518e-07	3.25929e-07	2.70712e-07	2.53268e-07	2.29829e-07	2.40086e-07	2.47341e-07	2.8782e-07	3.40231e-07	4.31733e-07	
Gahnia_aspera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Oreobolus_pectinatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
