NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	
N1	8.80002e-06	9.96341e-06	1.20846e-05	1.5188e-05	1.9415e-05	2.49858e-05	3.21892e-05	4.13798e-05	5.29824e-05	6.7494e-05	8.54912e-05	0.000107632	0.000134663	0.000167421	0.000206836	0.000253931	0.000309824	0.000375727	0.000452942	0.000542858	0.000646952	0.000766774	0.000903941	0.00106012	0.00123703	0.00143641	0.00166	0.00190955	0.00218676	0.00249327	0.00283064	0.00320029	0.00360348	0.00404127	0.00451446	0.00502362	0.00556901	0.00615068	0.00676876	0.00742376	0.00811602	0.0088457	0.00961277	0.010417	0.0112578	0.0121346	0.0130464	0.0139919	0.0149696	0.0159778	0.0170146	0.0180782	0.0191673	0.0202799	0.0214143	0.0225685	0.0237402	0.0249274	0.0261274	0.0273377	0.0285557	0.0297783	0.0310026	0.0322252	0.0334424	0.0346502	0.0358438	0.0370178	0.0381651	0.0392768	0.0403411	0.0413413	0.0422538	0.043044	0.0436608	0.0440274	
N2	3.06867e-06	4.59066e-06	6.71974e-06	9.62486e-06	1.35085e-05	1.86776e-05	2.5465e-05	3.43966e-05	4.60374e-05	6.11191e-05	8.04694e-05	0.000105171	0.000136231	0.000175138	0.000223296	0.000282427	0.000354352	0.000441385	0.000545347	0.000669165	0.000815171	0.000986197	0.00118503	0.00141524	0.00167882	0.00198007	0.0023214	0.00270597	0.00313655	0.00361714	0.00414798	0.00473394	0.00537556	0.00607465	0.00683203	0.00765064	0.00852609	0.00946293	0.0104579	0.0115111	0.0126215	0.0137918	0.0150131	0.0162917	0.0176205	0.018997	0.0204169	0.021881	0.023371	0.0248918	0.0264252	0.0279588	0.0294743	0.0309577	0.0323632	0.0336742	0.0348384	0.0358104	0.0365382	0.036982	0.037071	0.0367905	0.0360993	0.0349913	0.0334757	0.0316008	0.0293917	0.0269517	0.0243466	0.0216715	0.0190126	0.0164696	0.0140755	0.0119186	0.0100068	0.00835746	
N3	1.57512e-06	2.91543e-06	5.76742e-06	1.14072e-05	2.1959e-05	4.08357e-05	7.31271e-05	0.000126349	0.000210849	0.00034047	0.000532934	0.000810335	0.00119801	0.00172569	0.00242462	0.00332669	0.00446228	0.00585868	0.00753221	0.00949417	0.0117391	0.0142472	0.0169836	0.0199018	0.0229291	0.0259983	0.0290222	0.031912	0.0345831	0.0369635	0.0389661	0.0405533	0.0416762	0.0423095	0.0424498	0.0421208	0.0413207	0.0401181	0.0385458	0.0366563	0.0345114	0.0321911	0.029724	0.0272095	0.0246846	0.0222023	0.0198047	0.0175444	0.0154112	0.0134598	0.0116777	0.0100735	0.00864006	0.00738685	0.00627425	0.00532001	0.00449156	0.0037829	0.00317439	0.00266578	0.00222525	0.00186138	0.00155109	0.00129255	0.00107287	0.000893732	0.000738624	0.000613461	0.000506801	0.000419842	0.000346273	0.000288279	0.000238768	0.000201357	0.000171383	0.000150897	
N4	9.30796e-11	2.83852e-10	1.06445e-09	4.01596e-09	1.43665e-08	4.80065e-08	1.49113e-07	4.31457e-07	1.16523e-06	2.94635e-06	6.9996e-06	1.56875e-05	3.32567e-05	6.69781e-05	0.000128504	0.000235535	0.000413444	0.000696857	0.0011288	0.00176189	0.00265259	0.003858	0.00542844	0.00740565	0.00979797	0.0126084	0.0157932	0.0192894	0.0230017	0.0268485	0.0306541	0.0343569	0.0377866	0.0408459	0.0433998	0.04546	0.0467846	0.0475366	0.0475481	0.0469129	0.0455715	0.0438135	0.0413817	0.038766	0.035784	0.0327355	0.0295303	0.0265514	0.0234549	0.0207106	0.0180283	0.0156484	0.0133847	0.0114777	0.0096388	0.00812619	0.00672568	0.00556296	0.00451179	0.00367205	0.00291208	0.00231889	0.00180388	0.001403	0.00106568	0.00081254	0.000602355	0.00044888	0.00032644	0.0002382	0.000170088	0.00012286	8.72481e-05	6.37796e-05	4.74703e-05	3.85368e-05	
N5	4.3787e-12	1.53516e-11	6.86127e-11	3.07295e-10	1.28825e-09	4.97692e-09	1.76806e-08	5.7946e-08	1.75861e-07	4.96228e-07	1.30786e-06	3.23484e-06	7.54054e-06	1.6639e-05	3.48748e-05	6.96084e-05	0.000132575	0.00024132	0.00042018	0.000700846	0.00112119	0.00172282	0.00254766	0.00363386	0.0050093	0.00669363	0.00869236	0.0109992	0.0136007	0.0164802	0.0195976	0.022928	0.0264128	0.0299767	0.0335266	0.0369724	0.0401239	0.0429087	0.0451465	0.0467136	0.0475108	0.0475936	0.0467829	0.0453588	0.0432672	0.040696	0.0377048	0.0346497	0.0312836	0.028131	0.0249744	0.0220654	0.0192667	0.0169075	0.0145665	0.0126814	0.0108979	0.00943049	0.00805019	0.00698599	0.00591935	0.00510933	0.00432085	0.00369248	0.00308472	0.00261414	0.00214626	0.00178555	0.00144369	0.00117588	0.000932456	0.000749993	0.000589084	0.000475929	0.000385744	0.000333167	
N6	9.20436e-18	8.89868e-17	1.0501e-15	1.13236e-14	1.05334e-13	8.38725e-13	5.7469e-12	3.36563e-11	1.68355e-10	7.3062e-10	2.85437e-09	1.04221e-08	3.62728e-08	1.19656e-07	3.6844e-07	1.04559e-06	2.71789e-06	6.45968e-06	1.4059e-05	2.81432e-05	5.22074e-05	9.06846e-05	0.000149654	0.000238616	0.000373861	0.000583409	0.0009121	0.00142578	0.00221336	0.0033855	0.00506406	0.00737721	0.0104332	0.0143015	0.0189919	0.0244453	0.030468	0.0368403	0.0432041	0.0491636	0.0543152	0.0583868	0.0609311	0.0620133	0.0614744	0.0594712	0.0561502	0.0520275	0.0469907	0.0418145	0.0364423	0.0312788	0.0263295	0.0219978	0.0179334	0.0145658	0.0115936	0.00916134	0.00708911	0.00548385	0.00411951	0.00309795	0.00226865	0.0016529	0.00117074	0.000828415	0.000565653	0.000385928	0.000254787	0.000167333	0.000106416	6.77193e-05	4.17584e-05	2.61529e-05	1.65594e-05	1.18512e-05	
N7	2.82659e-14	1.17831e-13	6.1897e-13	3.20838e-12	1.55142e-11	6.90862e-11	2.82712e-10	1.06508e-09	3.70563e-09	1.19489e-08	3.58611e-08	1.00629e-07	2.65329e-07	6.60905e-07	1.5638e-06	3.53315e-06	7.65877e-06	1.59891e-05	3.2234e-05	6.28552e-05	0.000118625	0.000216657	0.000382776	0.00065377	0.0010788	0.00171928	0.00264601	0.00393333	0.0056511	0.00785458	0.0105743	0.0138102	0.0175265	0.0216512	0.026082	0.0306898	0.035318	0.0397989	0.0439436	0.0475478	0.0504283	0.0524318	0.053427	0.0533817	0.0523043	0.0502536	0.0473794	0.0438723	0.0398713	0.0356453	0.0313624	0.0271614	0.0232041	0.0196252	0.0163732	0.0136013	0.0112455	0.00927965	0.00767606	0.00645196	0.00542277	0.00468692	0.00410298	0.00366652	0.00330771	0.00306595	0.00280443	0.00261637	0.00240572	0.00221753	0.00200518	0.00182578	0.00162022	0.0014581	0.00130039	0.00119558	
Carex_microglochin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	1.41179e-13	4.86927e-13	2.17603e-12	9.89787e-12	4.26562e-11	1.71194e-10	6.37899e-10	2.21144e-09	7.15231e-09	2.1645e-08	6.15038e-08	1.64669e-07	4.16823e-07	1.00093e-06	2.28641e-06	4.97763e-06	1.03411e-05	2.05148e-05	3.88675e-05	7.03505e-05	0.000121704	0.000201406	0.000319373	0.000486406	0.000713618	0.00101252	0.00139547	0.00187694	0.00247601	0.00321846	0.00413758	0.00527753	0.00669004	0.0084314	0.010559	0.0131226	0.0161419	0.0196175	0.0234902	0.0276379	0.0318974	0.0360811	0.0399108	0.0432234	0.0457966	0.0474776	0.0482025	0.0480701	0.04695	0.0452242	0.0429089	0.0402243	0.0372893	0.0344811	0.0314755	0.0288236	0.0262175	0.0238489	0.0215303	0.0195578	0.0174464	0.0156478	0.0137981	0.0121272	0.0104448	0.0089971	0.00752886	0.00630196	0.00513955	0.0041773	0.00331405	0.0026433	0.00206471	0.00164798	0.00132397	0.00112933	
Carex_baldensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_curvula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	1.88888e-20	2.74872e-19	4.83728e-18	7.66419e-17	1.02583e-15	1.15045e-14	1.0841e-13	8.38982e-13	5.3388e-12	2.88669e-11	1.40644e-10	6.41868e-10	2.75829e-09	1.0956e-08	3.95485e-08	1.28498e-07	3.75269e-07	9.8821e-07	2.36691e-06	5.21934e-06	1.07799e-05	2.12554e-05	4.08095e-05	7.73961e-05	0.000145896	0.000272743	0.000501951	0.000901947	0.00157165	0.00264373	0.00428064	0.00666351	0.00996727	0.0143259	0.0197952	0.0263139	0.033667	0.0415026	0.0493298	0.0565673	0.0626437	0.0670671	0.0694433	0.069657	0.0677463	0.0639406	0.0586483	0.0523657	0.0455088	0.0385972	0.0319582	0.025854	0.0204558	0.0158585	0.0120204	0.00893849	0.00650944	0.00464479	0.00324499	0.00222437	0.00148866	0.00097727	0.000626739	0.000393281	0.000240899	0.000144637	8.45206e-05	4.84436e-05	2.70668e-05	1.48112e-05	7.90479e-06	4.15165e-06	2.12901e-06	1.08932e-06	5.67714e-07	3.39477e-07	
