NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.442434	0.30957	0.159509	0.0629818	0.0195454	0.00482613	0.000958041	0.000153355	1.98918e-05	2.09392e-06	1.79439e-07	1.25399e-08	7.16363e-10	3.35158e-11	1.28679e-12	4.29454e-17	6.92323e-18	1.0135e-18	1.34816e-19	1.63042e-20	1.79354e-21	1.7954e-22	1.63618e-23	1.35796e-24	1.02686e-25	7.0777e-27	4.44884e-28	2.55169e-29	1.33636e-30	6.39546e-32	2.79934e-33	1.12177e-34	4.11994e-36	1.38845e-37	4.29901e-39	1.22458e-40	3.21352e-42	7.7799e-44	1.74018e-45	3.60144e-47	6.90661e-49	1.22913e-50	2.03288e-52	3.12922e-54	4.48945e-56	6.01165e-58	7.52383e-60	8.81284e-62	9.67384e-64	9.96438e-66	9.6431e-68	8.77873e-70	7.52685e-72	6.0851e-74	4.64393e-76	3.34922e-78	2.2851e-80	1.47646e-82	9.04337e-85	5.25601e-87	2.90142e-89	1.52263e-91	7.6033e-94	3.61616e-96	1.64274e-98	8.40484e-101	
N2	0.326469	0.298285	0.198709	0.105246	0.0454338	0.0178832	0.00559254	0.00174146	0.000474316	0.000126747	2.86744e-05	8.285e-06	1.53972e-06	3.95398e-07	7.30929e-08	1.62726e-08	2.41089e-09	5.75311e-10	6.78056e-11	1.36529e-11	1.65592e-12	2.63366e-13	2.66225e-14	5.07728e-15	3.81109e-16	5.32422e-17	4.71293e-18	5.81553e-19	3.68607e-20	4.81046e-21	2.60235e-22	3.02358e-23	1.65004e-24	1.35023e-25	6.63518e-27	7.7063e-28	2.62058e-29	1.90228e-30	8.34903e-32	6.1607e-33	1.94782e-34	1.41818e-35	3.81163e-37	2.56189e-38	7.72462e-40	3.52612e-41	9.70824e-43	7.01012e-44	1.28902e-45	5.39276e-47	1.29619e-48	5.65698e-50	1.02363e-51	5.05946e-53	8.00471e-55	3.45231e-56	5.60025e-58	1.59197e-59	2.58033e-61	1.17209e-62	1.27345e-64	3.6068e-66	6.55501e-68	2.33061e-69	7.05723e-71	6.98127e-72	
N3	0.270007	0.266407	0.204366	0.130701	0.0708715	0.0350072	0.0143612	0.00554837	0.00190475	0.000597496	0.00016599	4.79003e-05	1.09308e-05	2.6867e-06	5.68461e-07	1.18894e-07	2.06966e-08	4.2312e-09	5.99569e-10	1.02696e-10	1.38978e-11	1.98376e-12	2.22077e-13	3.19054e-14	2.88289e-15	3.40687e-16	3.11666e-17	3.11138e-18	2.28671e-19	2.31508e-20	1.42879e-21	1.22899e-22	7.52963e-24	5.28697e-25	2.77456e-26	2.14719e-27	8.98319e-29	5.44661e-30	2.4512e-31	1.32749e-32	4.87081e-34	2.67994e-35	8.36222e-37	4.03001e-38	1.3213e-39	5.12014e-41	1.44675e-42	6.54562e-44	1.49286e-45	5.24836e-47	1.32732e-48	4.25315e-50	8.92846e-52	3.07893e-53	5.55618e-55	1.64302e-56	3.1222e-58	7.53634e-60	1.2958e-61	3.7447e-63	5.23486e-65	1.24391e-66	2.47187e-68	7.46144e-70	2.5374e-71	1.64176e-72	
N4	0.0396373	0.0699909	0.111989	0.147832	0.16061	0.153972	0.12152	0.0871541	0.0543438	0.0296313	0.0139391	0.00616263	0.00219039	0.000741003	0.000214981	5.58255e-05	1.22273e-05	2.66693e-06	4.38253e-07	7.27568e-08	1.00158e-08	1.27819e-09	1.34493e-10	1.49994e-11	1.21271e-12	1.05836e-13	7.62474e-15	5.28669e-16	2.97709e-17	1.88578e-18	8.51467e-20	4.36312e-21	1.80531e-22	7.5209e-24	2.62443e-25	1.25919e-26	7.47802e-28	1.18002e-28	2.10077e-29	4.10459e-30	6.40942e-31	1.21148e-31	1.57411e-32	2.50408e-33	3.16539e-34	4.14624e-35	4.38248e-36	5.81915e-37	5.0945e-38	5.54071e-39	4.84551e-40	4.55622e-41	3.34585e-42	3.16122e-43	1.97024e-44	1.57813e-45	9.85275e-47	6.70567e-48	3.66873e-49	2.64763e-50	1.28562e-51	8.66363e-53	5.7196e-54	4.88167e-55	4.78327e-56	8.39316e-57	
N5	0.00321061	0.00862014	0.0247073	0.0577745	0.103581	0.153214	0.170716	0.165331	0.130774	0.0883051	0.0488313	0.0272009	0.0107748	0.00468745	0.00158648	0.000522886	0.000120435	3.5171e-05	5.44081e-06	1.17382e-06	1.59483e-07	2.46354e-08	2.3041e-09	3.23692e-10	1.94996e-11	1.90363e-12	1.19807e-13	1.0229e-14	5.25951e-16	5.47206e-17	4.21911e-18	2.90127e-18	2.0051e-18	2.06807e-18	1.32585e-18	1.85769e-18	8.48938e-19	7.91632e-19	4.51793e-19	4.08385e-19	1.68879e-19	1.52952e-19	5.32666e-20	4.44884e-20	1.69298e-20	9.56241e-21	3.18493e-21	2.70265e-21	6.29765e-22	3.30502e-22	9.94084e-23	5.37878e-23	1.2124e-23	7.23193e-24	1.41025e-24	7.37614e-25	1.51828e-25	5.4493e-26	1.11505e-26	6.34743e-27	8.77855e-28	3.139e-28	7.1601e-29	3.20972e-29	1.30701e-29	1.61133e-29	
N6	0.00316163	0.00848006	0.0243698	0.0572289	0.103102	0.152869	0.170985	0.165697	0.131306	0.0886365	0.049129	0.0272522	0.0108392	0.00468087	0.0015849	0.00051751	0.000119428	3.43042e-05	5.32265e-06	1.12491e-06	1.52345e-07	2.30481e-08	2.14698e-09	2.94145e-10	1.76584e-11	1.68247e-12	1.0476e-13	8.6921e-15	4.37228e-16	4.17277e-17	1.74117e-18	1.32647e-19	5.18291e-21	2.76236e-22	1.13071e-23	1.66493e-24	1.24755e-25	2.02404e-26	1.93878e-27	2.75481e-28	1.6292e-29	2.09457e-30	8.62692e-32	1.02166e-32	4.12832e-34	3.61275e-35	8.76624e-37	2.38427e-37	2.9858e-39	6.20478e-40	2.3494e-41	2.52856e-42	3.46801e-44	1.04978e-44	7.92263e-47	2.02392e-47	3.77203e-49	3.28837e-50	2.72454e-52	9.90632e-53	2.34682e-55	9.79641e-56	5.71115e-58	1.78101e-58	4.14349e-61	1.32243e-60	
N7	0.00133276	0.00396677	0.0134521	0.0377523	0.0810499	0.13628	0.174281	0.180923	0.15286	0.105681	0.0611025	0.0316754	0.0129447	0.00475998	0.00145544	0.000381745	8.11933e-05	1.80341e-05	2.65929e-06	4.52263e-07	5.9687e-08	8.49932e-09	8.95373e-10	1.41873e-10	1.13854e-11	1.47006e-12	1.20249e-13	1.23391e-14	7.40191e-16	8.86554e-17	9.90524e-18	6.33763e-18	2.92015e-18	2.04676e-18	8.03947e-19	6.77567e-19	1.98194e-19	1.21352e-19	4.23052e-20	2.32902e-20	6.10028e-21	3.65394e-21	7.86778e-22	4.21256e-22	1.06842e-22	3.90725e-23	8.32356e-24	4.85218e-24	7.24885e-25	2.65522e-25	5.62858e-26	2.10417e-26	3.10029e-27	1.32443e-27	1.70428e-28	6.61527e-29	9.36889e-30	2.41927e-30	3.39503e-31	1.48234e-31	1.37049e-32	3.64918e-33	5.7368e-34	1.94369e-34	5.19604e-35	4.81617e-35	
N8	2.73737e-33	1.09834e-27	6.75692e-23	1.98135e-20	9.72293e-16	1.75612e-16	6.54098e-12	3.99463e-14	2.51379e-11	2.3518e-08	1.25931e-10	1.54267e-12	4.07172e-08	6.67167e-05	3.93271e-05	1.09271e-09	1.38426e-11	7.94431e-09	4.53505e-05	0.0392108	0.0437319	1.79279e-06	2.97103e-11	2.72888e-16	1.72485e-14	1.25841e-09	4.08819e-05	0.388574	0.418344	0.109939	5.5727e-06	1.14856e-10	9.25066e-16	3.40098e-21	1.85622e-22	2.57402e-22	1.10254e-22	1.94417e-23	1.35313e-16	2.04477e-14	1.7175e-12	8.89197e-11	1.22793e-12	1.05388e-14	5.00877e-17	1.74218e-19	3.71916e-22	6.84492e-25	5.90682e-28	3.2106e-31	9.62467e-27	9.45563e-27	7.99852e-27	8.73789e-27	7.02612e-27	7.27907e-27	6.4597e-27	6.38106e-27	5.48473e-27	6.22842e-27	5.3546e-27	6.43676e-27	8.14877e-27	1.33939e-26	2.48358e-26	5.27526e-26	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
