NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.001322	0.0890557	0.414872	0.3438	0.140713	0.0100324	0.000203453	1.6031e-06	6.07654e-09	1.30074e-11	2.75215e-17	8.59688e-19	2.33884e-20	5.67816e-22	1.2523e-23	2.54184e-25	4.79049e-27	8.42839e-29	1.38835e-30	2.14439e-32	3.10925e-34	4.23775e-36	5.43894e-38	6.58802e-40	7.55034e-42	8.21001e-44	8.49403e-46	8.38489e-48	7.91912e-50	7.17435e-52	6.24999e-54	5.24765e-56	4.25566e-58	3.33999e-60	2.54154e-62	1.87825e-64	1.3502e-66	9.45486e-69	6.45806e-71	4.30799e-73	2.80974e-75	1.79364e-77	1.12177e-79	6.8797e-82	4.14091e-84	2.44808e-86	1.42258e-88	8.13099e-91	4.57413e-93	2.53414e-95	1.38342e-97	7.44579e-100	3.95291e-102	2.07098e-104	1.07123e-106	5.47296e-109	2.76289e-111	1.37871e-113	6.80313e-116	3.3206e-118	1.60375e-120	7.66673e-123	3.62887e-125	1.70159e-127	7.94607e-130	4.65505e-132	
N2	0.000259436	0.0472321	0.354834	0.369402	0.189094	0.0378012	0.00125098	0.000124073	2.08711e-06	6.3822e-08	4.00876e-10	1.35528e-11	4.49912e-14	5.13787e-16	3.87689e-18	5.65517e-20	1.48891e-22	1.94992e-24	4.97839e-27	7.45405e-29	1.734e-31	8.9934e-34	2.99413e-36	4.81131e-38	7.1317e-41	2.76817e-43	7.84376e-46	4.10843e-48	7.57997e-51	6.16125e-53	1.10294e-55	8.17853e-58	1.10486e-60	3.09496e-63	5.74903e-66	4.73102e-68	5.0023e-71	1.37966e-73	2.8454e-76	1.7237e-78	1.87421e-81	5.20135e-84	5.50057e-87	2.00032e-89	2.97144e-92	7.72009e-95	1.54464e-97	9.74465e-100	8.6788e-103	1.60645e-105	1.72996e-108	4.34503e-111	4.53202e-114	1.58798e-116	1.6505e-119	5.26742e-122	6.05451e-125	1.64991e-127	4.84055e-130	5.55093e-132	1.46043e-134	8.78182e-137	3.98589e-139	4.15529e-141	2.52263e-143	4.86349e-145	
N3	0.000356075	0.0419561	0.321092	0.347746	0.238284	0.048636	0.00178764	0.000138651	3.49896e-06	1.35453e-07	1.63961e-09	1.11353e-10	8.27199e-13	2.23643e-14	2.98758e-16	9.57039e-18	6.63574e-20	2.40097e-21	1.48791e-23	4.89592e-25	3.42015e-27	4.98336e-29	5.0488e-31	2.5023e-32	1.16939e-34	1.4978e-36	1.43652e-38	2.74279e-40	1.55429e-42	3.62266e-44	2.33359e-46	6.60276e-48	3.52249e-50	4.08057e-52	3.30983e-54	1.17064e-55	5.23161e-58	5.75082e-60	4.6827e-62	1.12224e-63	5.60387e-66	8.07855e-68	3.95551e-70	6.69232e-72	4.60896e-74	6.13965e-76	6.30492e-78	2.03656e-79	9.14733e-82	8.65467e-84	4.73369e-86	6.46684e-88	3.56983e-90	6.7666e-92	3.88161e-94	6.77792e-96	3.56355e-98	3.49976e-100	2.41866e-102	5.33708e-104	2.51476e-106	2.89845e-108	2.64286e-110	5.66997e-112	7.50481e-114	3.56612e-115	
N4	0.000334755	0.030236	0.242982	0.303633	0.345563	0.0735883	0.00341458	0.000241031	7.38082e-06	2.56316e-07	3.97199e-09	1.71298e-10	1.69173e-12	3.62771e-14	5.03822e-16	1.09116e-17	9.7933e-20	2.4734e-21	1.91539e-23	3.99164e-25	3.35119e-27	4.47604e-29	4.23929e-31	1.09196e-32	6.71925e-35	8.24421e-37	7.50548e-39	1.01611e-40	7.05434e-43	1.17177e-44	8.13575e-47	1.32505e-48	9.10272e-51	9.86344e-53	7.95075e-55	1.58147e-56	9.10621e-59	9.68328e-61	7.71501e-63	1.08724e-64	6.75935e-67	8.14309e-69	4.87534e-71	6.11743e-73	4.44675e-75	4.79644e-77	3.97836e-79	7.05264e-81	4.03549e-83	3.87802e-85	2.56247e-87	2.76155e-89	1.74401e-91	2.23287e-93	1.39797e-95	1.66459e-97	1.08063e-99	1.00908e-101	7.18297e-104	1.00392e-105	5.91959e-108	6.12443e-110	5.59153e-112	9.01779e-114	1.54356e-115	5.48522e-117	
N5	1.19007e-05	0.00305379	0.0627419	0.151635	0.490839	0.241415	0.042929	0.00679749	0.000541057	3.46006e-05	1.07642e-06	4.992e-08	8.31383e-10	2.13274e-11	4.07513e-13	9.40766e-15	1.27773e-16	2.92758e-18	2.89502e-20	4.62048e-22	4.21283e-24	4.62832e-26	3.74444e-28	6.68224e-30	1.4975e-31	1.24888e-32	1.13261e-33	1.75835e-34	2.37106e-35	5.60326e-36	7.28749e-37	1.41208e-37	1.64113e-38	2.21509e-39	2.19338e-40	3.35648e-41	2.37312e-42	2.30705e-43	1.67198e-44	1.49989e-45	8.39005e-47	6.64243e-48	3.17593e-49	2.19948e-50	1.0611e-51	6.04768e-53	2.68724e-54	1.79349e-55	6.36895e-57	3.06793e-58	1.13492e-59	5.20389e-61	1.71379e-62	8.20009e-64	2.49198e-65	1.07054e-66	3.30208e-68	1.22126e-69	3.65984e-71	1.58691e-72	4.3412e-74	1.71285e-75	6.77772e-77	3.87554e-78	2.62374e-79	3.54456e-80	
N6	1.05428e-08	4.80062e-05	0.00546002	0.0527459	0.469078	0.310279	0.104186	0.0456904	0.00918365	0.00313379	0.000148664	4.48327e-05	1.13746e-06	2.02457e-07	1.29326e-08	1.27541e-09	1.58413e-11	1.00278e-12	5.54128e-15	2.79784e-16	5.03872e-18	3.04577e-18	1.66533e-18	5.61506e-18	9.65678e-19	5.24662e-19	2.46571e-19	4.58694e-19	2.24469e-19	6.94396e-19	3.82396e-19	1.19535e-18	4.86988e-19	4.49574e-19	2.78378e-19	9.29066e-19	2.08171e-19	1.31188e-19	5.91018e-20	1.02142e-19	1.85269e-20	1.1968e-20	1.93343e-21	1.395e-21	3.07182e-22	1.36305e-22	4.64677e-23	6.21391e-23	6.84631e-24	1.79322e-24	2.32527e-25	1.05444e-25	1.37706e-26	8.74333e-27	1.24462e-27	7.49613e-28	7.93677e-29	1.86583e-29	2.90312e-30	1.95498e-30	1.71026e-31	4.15088e-32	7.99729e-33	4.19801e-33	1.0401e-33	1.24488e-33	
N7	9.31964e-09	4.48463e-05	0.00527612	0.0521255	0.469376	0.310079	0.104887	0.0456466	0.00924193	0.00312864	0.000148511	4.42824e-05	1.15261e-06	1.99916e-07	1.26505e-08	1.20496e-09	1.4725e-11	8.80078e-13	4.74935e-15	2.15792e-16	1.5326e-18	6.86668e-20	9.34638e-21	1.1058e-20	6.52034e-22	9.98657e-23	1.16289e-23	4.10915e-24	3.34195e-25	1.46992e-25	1.00467e-26	3.33819e-27	1.3146e-28	1.03269e-29	4.99093e-31	1.14405e-31	1.71077e-33	6.3772e-35	1.58687e-36	1.48705e-37	1.30552e-39	4.92513e-41	2.99965e-43	2.84887e-44	2.6761e-46	2.01802e-47	1.08184e-49	9.01482e-50	1.45343e-52	1.86247e-53	2.33368e-55	1.11767e-56	8.57869e-59	2.2621e-59	8.46874e-62	1.61842e-62	2.47831e-64	6.88252e-65	2.663e-66	1.57593e-65	1.2359e-67	6.27079e-67	1.25875e-68	1.43768e-67	1.31869e-69	3.54098e-68	
N8	2.36466e-10	3.45146e-06	0.00116722	0.0297922	0.497591	0.291947	0.125986	0.039437	0.011412	0.00254689	0.000104315	1.17245e-05	4.17787e-07	2.78749e-08	8.04288e-10	2.18843e-11	2.47626e-13	6.17719e-15	8.08326e-17	5.58257e-17	1.92963e-17	1.56191e-17	1.12671e-17	4.426e-17	2.14163e-17	3.28341e-17	2.32984e-17	3.80747e-17	1.33689e-17	2.05922e-17	5.7796e-18	6.88793e-18	1.36127e-18	6.23375e-19	1.18753e-19	1.08436e-19	1.22498e-20	3.73589e-21	7.64257e-22	4.37223e-22	4.9093e-23	2.21261e-23	2.29731e-24	1.04695e-24	1.69125e-25	3.96504e-26	6.87006e-27	4.85264e-27	3.83021e-28	7.61598e-29	1.06897e-29	4.21347e-30	5.09049e-31	2.68167e-31	4.1851e-32	2.79502e-32	3.44164e-33	1.00886e-33	1.90863e-34	1.46752e-34	1.52353e-35	4.49708e-36	9.11667e-37	5.604e-37	1.21712e-37	1.39574e-37	
N9	2.00878e-31	3.01099e-30	9.26838e-23	4.68054e-21	4.47063e-14	5.60775e-17	8.37039e-11	2.8817e-14	4.61816e-11	2.05719e-07	1.05459e-10	1.31963e-13	3.92233e-08	0.000157909	8.1019e-05	1.04161e-10	5.08304e-13	1.55302e-09	3.86184e-05	0.0942437	0.083166	3.30096e-07	4.72284e-13	5.81685e-19	1.64019e-16	7.00135e-11	9.62977e-06	0.390312	0.338053	0.0939372	7.26328e-07	3.09581e-12	3.82211e-18	8.99886e-20	8.1453e-23	8.67701e-25	1.37878e-21	7.68721e-19	2.20994e-16	5.50926e-14	5.89828e-12	4.68119e-10	3.38469e-12	1.91608e-14	5.4131e-17	1.2642e-19	1.60426e-22	1.91277e-25	5.11528e-26	5.1859e-26	4.20887e-26	4.40756e-26	3.4265e-26	4.02717e-26	3.10039e-26	3.50766e-26	2.88613e-26	2.94889e-26	2.47626e-26	3.08374e-26	2.44178e-26	2.8271e-26	3.30774e-26	5.68588e-26	1.1331e-25	2.77573e-25	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	2.37932e-10	3.43605e-06	0.0011622	0.0297551	0.49793	0.291694	0.125993	0.0394001	0.0114044	0.00254315	0.000103755	1.15222e-05	4.11539e-07	2.73983e-08	7.85604e-10	2.10712e-11	2.34649e-13	5.6211e-15	3.3114e-17	7.49266e-19	4.99996e-21	7.05321e-23	7.85986e-25	4.12977e-26	2.41658e-28	4.23308e-30	3.67919e-32	8.8716e-34	5.57918e-36	1.60545e-37	8.16023e-40	1.6038e-41	4.78984e-44	3.1493e-46	7.20007e-49	1.20666e-50	1.20498e-53	1.80887e-55	8.85808e-58	1.47314e-59	2.11741e-62	7.74019e-64	6.76408e-67	1.5274e-68	9.36724e-71	4.12817e-73	5.40594e-76	5.38516e-77	5.34319e-81	7.39741e-82	1.41564e-85	3.09663e-86	1.05948e-90	5.58798e-91	2.03128e-95	2.0801e-95	4.60916e-100	1.54213e-100	5.33976e-105	4.60437e-105	9.03511e-110	2.34373e-110	8.83666e-115	4.72322e-115	9.70727e-120	3.3592e-120	
Bulbostylis_hispidula	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	7.6722e-10	2.34479e-06	0.00042324	0.0164399	0.276188	0.151201	0.136902	0.0876179	0.0939486	0.192272	0.0242934	0.0178956	0.00146287	0.00121916	0.000111995	2.15623e-05	5.9864e-07	2.40391e-07	9.51047e-09	5.34853e-09	2.4522e-10	1.82546e-11	6.45191e-13	2.35521e-13	4.75054e-15	8.39734e-16	1.34741e-16	7.11289e-17	2.6663e-18	6.1012e-19	2.04993e-20	5.50508e-21	1.20909e-22	6.66418e-24	2.49734e-25	6.78024e-26	6.36573e-28	1.97995e-29	4.46301e-31	5.52847e-32	4.4735e-34	2.18139e-35	1.53182e-37	6.76264e-39	6.72516e-41	1.74828e-42	3.64295e-44	3.85765e-45	1.83337e-47	2.50422e-49	1.46159e-51	4.83101e-53	3.0147e-55	1.48579e-56	1.20107e-58	6.2865e-60	2.795e-62	3.33229e-64	2.19862e-66	1.03813e-67	3.97722e-70	5.74211e-72	7.09742e-74	2.5248e-75	2.73117e-77	2.35181e-78	
Bulbostylis_funckii	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_densa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
