NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	
N1	2.37319e-018	1.09123e-017	6.69625e-017	8.38704e-013	1.87693e-011	3.03187e-010	3.66496e-009	3.39228e-008	2.49129e-007	1.48608e-006	7.38471e-006	3.11336e-005	0.000113208	0.000359746	0.00101003	0.00252929	0.00569043	0.011572	0.0213583	0.0358907	0.0550036	0.0769555	0.0983045	0.114611	0.121852	0.118014	0.104009	0.0833346	0.0606628	0.0401062	0.0240838	0.0131411	0.00652027	0.00294486	0.00121222	0.000455447	0.000156433	4.92015e-005	1.41956e-005	3.76385e-006	9.18762e-007	2.06851e-007	4.30313e-008	8.28632e-009	1.47965e-009	2.4543e-010	3.78802e-011	5.44921e-012	7.31809e-013	1.22558e-016	4.20283e-017	1.39578e-017	4.49245e-018	1.40234e-018	4.24835e-019	1.24991e-019	3.57363e-020	9.93539e-021	2.68764e-021	7.07825e-022	1.81593e-022	4.5408e-023	1.1073e-023	2.63463e-024	6.11964e-025	1.38835e-025	3.07787e-026	6.67103e-027	1.4143e-027	2.93445e-028	5.96295e-029	1.1883e-029	2.33112e-030	4.56404e-031	9.46247e-032	2.76515e-032	
N2	1.34845e-013	1.12579e-012	1.37336e-011	1.4887e-010	1.34191e-009	1.00146e-008	6.26967e-008	3.33532e-007	1.53189e-006	6.13738e-006	2.17126e-005	6.83837e-005	0.000193052	0.000491816	0.00113859	0.00240964	0.00469729	0.00848727	0.0142749	0.0224634	0.0331802	0.0460599	0.0602271	0.0742564	0.0860925	0.0940062	0.0966524	0.0931956	0.0846316	0.0726656	0.0586124	0.0450499	0.0332223	0.0233032	0.0158877	0.0106916	0.00686306	0.00439285	0.00277972	0.00168223	0.00100062	0.000594334	0.000327078	0.000180347	9.61162e-005	4.8926e-005	2.40756e-005	1.19305e-005	5.43205e-006	2.51881e-006	1.1153e-006	4.84997e-007	2.01534e-007	8.58683e-008	3.34789e-008	1.34808e-008	5.13095e-009	1.94939e-009	7.00343e-010	2.60268e-010	8.81493e-011	3.10515e-011	1.03423e-011	3.45194e-012	1.09685e-012	3.65089e-013	1.11984e-013	3.63708e-014	1.14993e-014	3.73668e-015	1.21156e-015	4.19857e-016	1.43086e-016	5.29612e-017	2.17931e-017	1.26856e-017	
N3	2.24114e-018	6.25362e-017	2.16514e-015	5.66302e-014	1.09215e-012	1.53663e-011	1.62429e-010	1.33091e-009	9.14999e-009	5.35611e-008	2.74376e-007	1.21797e-006	4.59354e-006	1.46317e-005	4.04875e-005	0.000100724	0.000234154	0.00051479	0.00107235	0.00212795	0.00405554	0.00747268	0.0132779	0.0224977	0.0357211	0.0526969	0.0717693	0.0896615	0.103119	0.109565	0.106986	0.0971489	0.0823457	0.0647613	0.0479039	0.0336403	0.0219692	0.0137302	0.00818865	0.0045768	0.00244492	0.00126524	0.000603569	0.000280111	0.000123825	5.13281e-005	2.02639e-005	7.82411e-006	2.75634e-006	9.56784e-007	3.14251e-007	9.81974e-008	2.90932e-008	8.55068e-009	2.28931e-009	6.12841e-010	1.54665e-010	3.77888e-011	8.72177e-012	2.02236e-012	4.27794e-013	9.15537e-014	1.84925e-014	3.66385e-015	6.89468e-016	1.32341e-016	2.34998e-017	4.30023e-018	7.60224e-019	1.35394e-019	2.37237e-020	4.31602e-021	7.64854e-022	1.42436e-022	2.79356e-023	7.3431e-024	
N4	4.15878e-015	3.20513e-014	3.52368e-013	3.5669e-012	3.09817e-011	2.28191e-010	1.43637e-009	7.80348e-009	3.7105e-008	1.55996e-007	5.87657e-007	2.00481e-006	6.25891e-006	1.80371e-005	4.83583e-005	0.000121255	0.000285593	0.000632913	0.00131948	0.00258649	0.00476473	0.00824569	0.0134189	0.0205577	0.0296699	0.0403922	0.0519204	0.0630244	0.0723774	0.0788101	0.081457	0.080299	0.0758244	0.0686569	0.060027	0.0509903	0.0418901	0.0337465	0.0268972	0.0209356	0.0163296	0.0129646	0.0100032	0.00788803	0.00629666	0.00480556	0.00366569	0.00282417	0.00200431	0.00144045	0.00101076	0.000672985	0.000437822	0.000289834	0.000175169	0.000109461	6.55598e-005	3.88372e-005	2.20202e-005	1.30178e-005	6.9979e-006	3.96486e-006	2.10577e-006	1.13909e-006	5.77373e-007	3.09448e-007	1.50529e-007	7.8097e-008	3.83271e-008	1.96871e-008	9.86373e-009	5.42333e-009	2.95818e-009	1.83638e-009	1.27491e-009	1.12281e-009	
Carex_microglochin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	3.35291e-015	2.04449e-014	1.92399e-013	1.715e-012	1.33031e-011	8.87822e-011	5.13988e-010	2.60644e-009	1.17204e-008	4.70363e-008	1.70334e-007	5.60679e-007	1.68986e-006	4.69694e-006	1.21354e-005	2.93156e-005	6.65621e-005	0.000142222	0.000285614	0.000539338	0.000959278	0.0016112	0.00256846	0.00389974	0.00564595	0.0078058	0.0103097	0.013002	0.0157268	0.0183668	0.0208324	0.0232584	0.0258303	0.0286646	0.0320348	0.0361041	0.0405231	0.0453897	0.0503966	0.0545388	0.0578789	0.06035	0.0602709	0.0590481	0.0564457	0.0515653	0.0458665	0.0400862	0.0329471	0.0266626	0.0208895	0.0155923	0.0112716	0.00804814	0.00536533	0.00355561	0.00227153	0.00139997	0.000833378	0.000495945	0.000275926	0.000154623	8.3463e-005	4.42324e-005	2.26924e-005	1.18218e-005	5.83064e-006	2.9463e-006	1.4564e-006	7.24658e-007	3.57285e-007	1.81918e-007	9.19311e-008	4.96921e-008	2.97822e-008	2.27395e-008	
Carex_baldensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_curvula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	1.78614e-021	1.07814e-019	7.12109e-018	3.30021e-016	1.06716e-014	2.3496e-013	3.61299e-012	4.08468e-011	3.84655e-010	3.02031e-009	2.0517e-008	1.17471e-007	5.51556e-007	2.11543e-006	6.97517e-006	2.07966e-005	5.85784e-005	0.000155706	0.000388663	0.000916919	0.00206176	0.00443686	0.00905005	0.0172403	0.0302371	0.0484089	0.070422	0.0928187	0.110958	0.120499	0.11886	0.106969	0.0881171	0.0664178	0.0461031	0.0296063	0.0175178	0.0096469	0.00495869	0.00236041	0.00105237	0.000441801	0.000171284	6.2751e-005	2.16917e-005	6.93943e-006	2.09925e-006	6.09108e-007	1.61345e-007	4.14082e-008	1.01469e-008	2.31089e-009	5.04265e-010	1.10466e-010	2.1473e-011	4.28895e-012	8.21915e-013	1.49519e-013	2.60068e-014	4.84502e-015	7.58399e-016	1.30299e-016	2.07749e-017	3.23821e-018	4.66596e-019	7.47153e-020	9.68246e-021	1.42272e-021	1.88028e-022	2.56769e-023	3.28281e-024	5.01284e-025	7.10624e-026	1.24393e-026	2.27306e-027	5.31941e-028	
N7	7.68353e-023	5.45609e-021	4.33312e-019	2.4191e-017	9.37979e-016	2.49551e-014	4.72669e-013	6.64636e-012	7.57508e-011	7.09989e-010	5.60836e-009	3.68317e-008	1.98598e-007	8.81883e-007	3.35191e-006	1.13427e-005	3.5425e-005	0.000103028	0.000279648	0.000712347	0.00171184	0.00388978	0.00829228	0.0163839	0.0296344	0.0486535	0.072148	0.0963605	0.115923	0.125728	0.123022	0.108931	0.0875306	0.0639028	0.0425841	0.0259998	0.0145352	0.00748819	0.00356709	0.0015645	0.000636994	0.000241939	8.45727e-005	2.76843e-005	8.51991e-006	2.40932e-006	6.4299e-007	1.6504e-007	3.82026e-008	8.63558e-009	1.90492e-009	3.79146e-010	7.40736e-011	1.54364e-011	2.61607e-012	4.96025e-013	9.28905e-014	1.54579e-014	2.49206e-015	4.91153e-016	6.55044e-017	1.1455e-017	1.73941e-018	2.58691e-019	3.2834e-020	5.68768e-021	6.02104e-022	9.33641e-023	1.07325e-023	1.45958e-024	1.46656e-025	2.26419e-026	2.30127e-027	4.25124e-028	8.06214e-029	2.60893e-029	
