NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
N1	1.43035e-018	1.56506e-018	1.83298e-018	2.25493e-018	2.88436e-018	3.83139e-018	5.33693e-018	8.02402e-018	1.3159e-017	2.31972e-017	4.2608e-017	7.89559e-017	2.54723e-013	8.02514e-013	2.3769e-012	6.73083e-012	1.90573e-011	5.8369e-011	2.15731e-010	4.99279e-010	8.59853e-010	1.17223e-009	1.25283e-009	9.25587e-010	6.83294e-010	5.27308e-010	4.41227e-010	4.08874e-010	4.21501e-010	4.79824e-010	5.96002e-010	7.99238e-010	1.14969e-009	1.77073e-009	2.92383e-009	5.18579e-009	9.87446e-009	2.00751e-008	4.30736e-008	9.57903e-008	2.15044e-007	5.80799e-007	1.86073e-006	6.70013e-006	2.52589e-005	9.36865e-005	0.000327241	0.00104716	0.00301937	0.00776874	0.0177391	0.0358539	0.064129	0.101724	0.14385	0.183036	0.212528	0.228849	
N2	1.13092e-018	2.04377e-018	5.50322e-018	1.62784e-017	5.08177e-017	1.64479e-016	5.42054e-016	1.78741e-015	5.76854e-015	1.78133e-014	5.16069e-014	1.38138e-013	3.37951e-013	7.50601e-013	1.50981e-012	2.7589e-012	4.63363e-012	7.34164e-012	1.15207e-011	1.53854e-011	1.81573e-011	1.95048e-011	1.95268e-011	1.82741e-011	1.89214e-011	2.29249e-011	3.3439e-011	5.83647e-011	1.18449e-010	2.69906e-010	6.69162e-010	1.7613e-009	4.83709e-009	1.37043e-008	3.97616e-008	1.17491e-007	3.51796e-007	1.0622e-006	3.21811e-006	9.71812e-006	2.89267e-005	8.64031e-005	0.000252837	0.000707531	0.0018565	0.00450338	0.0100021	0.0202064	0.036951	0.0609169	0.0901802	0.119374	0.140635	0.146706	0.134827	0.108709	0.0767235	0.0473185	
N3	1.93361e-015	1.92828e-015	2.93608e-015	5.07917e-015	8.98007e-015	1.56944e-014	2.67712e-014	4.44238e-014	7.20414e-014	1.15698e-013	1.88047e-013	3.17079e-013	5.63739e-013	1.05489e-012	2.04428e-012	4.03341e-012	8.04784e-012	1.63793e-011	3.49079e-011	7.6e-011	1.7017e-010	3.91039e-010	9.13282e-010	2.13374e-009	5.14598e-009	1.28122e-008	3.30675e-008	8.87542e-008	2.473e-007	7.09699e-007	2.07156e-006	6.06169e-006	1.75266e-005	4.94163e-005	0.000134296	0.000348295	0.000854864	0.00197209	0.00425221	0.00853141	0.0158697	0.0272777	0.0432192	0.0629883	0.0842937	0.103429	0.11621	0.119426	0.112132	0.0960885	0.0750635	0.0533926	0.0345369	0.0202939	0.0108325	0.00527627	0.00239712	0.00110431	
N4	6.96066e-009	6.65743e-009	9.1023e-009	1.31318e-008	1.8083e-008	2.31936e-008	2.76368e-008	3.09079e-008	3.33156e-008	3.63512e-008	4.30516e-008	5.91415e-008	9.63647e-008	1.79041e-007	3.5228e-007	6.85444e-007	1.26111e-006	2.14606e-006	3.36265e-006	4.92635e-006	6.99023e-006	1.02531e-005	1.69658e-005	3.39393e-005	8.18997e-005	0.000222607	0.000623848	0.00168466	0.00421288	0.0095595	0.0194918	0.0355559	0.0579214	0.084225	0.109359	0.126889	0.131718	0.122503	0.102256	0.0767717	0.0519905	0.0317668	0.0175647	0.00881674	0.00403177	0.00168617	0.0006478	0.000229752	7.56367e-005	2.32495e-005	6.71298e-006	1.83123e-006	4.74317e-007	1.17098e-007	2.76247e-008	6.24955e-009	1.39012e-009	3.75293e-010	
Carex_pulicaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_peregrina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	3.58746e-015	3.84856e-015	6.61549e-015	1.32112e-014	2.74718e-014	5.74032e-014	1.18452e-013	2.38997e-013	4.69553e-013	8.99562e-013	1.69258e-012	3.16874e-012	6.00846e-012	1.1765e-011	2.41689e-011	5.25164e-011	1.20766e-010	2.9306e-010	7.49344e-010	1.99921e-009	5.54786e-009	1.59416e-008	4.70945e-008	1.41604e-007	4.30679e-007	1.30964e-006	3.93674e-006	1.15747e-005	3.29702e-005	9.02172e-005	0.000235419	0.000582222	0.00135757	0.00297126	0.00608058	0.0115955	0.0205414	0.0337091	0.0511167	0.0714784	0.0920279	0.108695	0.117635	0.116522	0.10554	0.0873435	0.0660103	0.0455404	0.0286746	0.016478	0.00864369	0.00414081	0.00181324	0.000727035	0.000267907	9.1608e-005	3.00517e-005	1.09026e-005	
Carex_microglochin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	1.9369e-014	2.60215e-014	5.28848e-014	1.15211e-013	2.50544e-013	5.37231e-013	1.13715e-012	2.39284e-012	5.06531e-012	1.09628e-011	2.47289e-011	5.92837e-011	1.53452e-010	4.32162e-010	1.31925e-009	4.29764e-009	1.45849e-008	5.02139e-008	1.71299e-007	5.70291e-007	1.83162e-006	5.63883e-006	1.65797e-005	4.64277e-005	0.000123091	0.000307719	0.000722236	0.00158678	0.00326163	0.00628479	0.0113908	0.0194752	0.0314236	0.0477025	0.0677108	0.0891708	0.108105	0.119845	0.120868	0.110513	0.0914435	0.0682332	0.0458923	0.0278168	0.0151967	0.00748565	0.00332672	0.00133505	0.00048442	0.000159214	4.75324e-005	1.29468e-005	3.24021e-006	7.53382e-007	1.65396e-007	3.50835e-008	7.52835e-009	2.01292e-009	
Schoenoxiphium_ludwigii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	2.39516e-014	3.33222e-014	7.18433e-014	1.7801e-013	4.87628e-013	1.45925e-012	4.65624e-012	1.53334e-011	5.05123e-011	1.62652e-010	5.05794e-010	1.51966e-009	4.47001e-009	1.31545e-008	3.94416e-008	1.20586e-007	3.69279e-007	1.10767e-006	3.22157e-006	8.90202e-006	2.34229e-005	5.90303e-005	0.000142808	0.000328935	0.0007289	0.00152983	0.00300476	0.0054976	0.00940469	0.0152025	0.0235337	0.0352194	0.0509353	0.0704111	0.0915056	0.109995	0.120757	0.120048	0.107511	0.0864957	0.0624535	0.0403736	0.0233723	0.0121242	0.00564214	0.00235966	0.000889547	0.000303882	9.49903e-005	2.76587e-005	7.73898e-006	2.18658e-006	6.67714e-007	2.35981e-007	9.84042e-008	4.54791e-008	2.15063e-008	1.12977e-008	
