NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	
N1	0.130142	0.12695	0.120875	0.112314	0.101741	0.0897109	0.0768379	0.0637731	0.051154	0.039547	0.0293865	0.0209322	0.0142552	0.00925754	0.0057542	0.00342053	0.00193229	0.00103636	0.00052743	0.000254739	0.000116124	4.9941e-05	2.02617e-05	7.7606e-06	2.79265e-06	9.44135e-07	2.99982e-07	8.96878e-08	2.5125e-08	6.5971e-09	1.62463e-09	3.7584e-10	8.13697e-11	1.64959e-11	3.1341e-12	5.59077e-13	1.15571e-16	4.56913e-17	1.74889e-17	6.48739e-18	2.32855e-18	8.09062e-19	2.72267e-19	8.88331e-20	2.80611e-20	8.58564e-21	2.54578e-21	7.32338e-22	2.04112e-22	5.51425e-23	1.44481e-23	3.67542e-24	9.06643e-25	2.16965e-25	5.03981e-26	1.13756e-26	2.49207e-27	5.30104e-28	1.09552e-28	2.2019e-29	4.29941e-30	8.15909e-31	1.50571e-31	2.70497e-32	4.72579e-33	8.03327e-34	1.32961e-34	2.14561e-35	3.37506e-36	5.18427e-37	7.80111e-38	1.15696e-38	1.70642e-39	2.54613e-40	3.96323e-41	7.70395e-42	
N2	0.128052	0.125708	0.120404	0.112481	0.102399	0.0905744	0.0776913	0.0644887	0.0516932	0.0398494	0.0294787	0.0208901	0.0141664	0.0091546	0.00565918	0.00335207	0.00190047	0.00102713	0.000530745	0.000263945	0.000127276	5.91069e-05	2.66943e-05	1.19185e-05	5.36124e-06	2.36262e-06	1.02829e-06	4.47744e-07	1.9724e-07	8.29818e-08	3.36862e-08	1.33986e-08	5.29235e-09	1.95866e-09	6.9123e-10	2.37225e-10	8.04592e-11	2.54896e-11	7.68869e-12	2.25375e-12	6.52722e-13	1.76632e-13	4.55321e-14	1.14117e-14	2.82747e-15	6.55185e-16	1.44748e-16	3.11174e-17	6.61858e-18	1.31806e-18	2.50523e-19	4.63797e-20	8.50341e-21	1.46154e-21	2.40029e-22	3.8434e-23	6.09977e-24	9.0825e-25	1.29213e-25	1.7895e-26	2.44729e-27	3.11371e-28	3.72492e-29	4.22489e-30	4.55712e-31	4.69068e-32	4.62213e-33	4.376e-34	3.9839e-35	3.50176e-36	3.00066e-37	2.55757e-38	2.24123e-39	2.1266e-40	2.31923e-41	3.32713e-42	
N3	0.127543	0.125336	0.120267	0.112609	0.102749	0.0910518	0.0781828	0.0648947	0.051951	0.0399409	0.0294251	0.0207367	0.0139651	0.00895052	0.00548161	0.00321364	0.00180165	0.000962077	0.000490825	0.000240791	0.000114385	5.224e-05	2.31386e-05	1.0087e-05	4.40358e-06	1.87092e-06	7.79266e-07	3.22419e-07	1.34548e-07	5.32911e-08	2.02581e-08	7.52836e-09	2.79714e-09	9.64721e-10	3.1544e-10	1.00411e-10	3.21163e-11	9.44175e-12	2.62291e-12	7.11539e-13	1.96208e-13	4.93201e-14	1.16961e-14	2.72175e-15	6.5224e-16	1.41196e-16	2.87919e-17	5.78838e-18	1.21216e-18	2.27265e-19	4.0073e-20	6.99141e-21	1.28088e-21	2.08583e-22	3.19042e-23	4.83951e-24	7.74599e-25	1.09692e-25	1.45804e-26	1.92431e-27	2.68449e-28	3.29216e-29	3.72936e-30	4.00124e-31	4.09843e-32	4.0141e-33	3.76442e-34	3.38832e-35	2.92445e-36	2.41506e-37	1.91119e-38	1.46047e-39	1.10121e-40	8.84844e-42	9.25289e-43	1.84074e-43	
N4	0.114665	0.113638	0.110828	0.106167	0.0996199	0.0911126	0.0809346	0.0695943	0.0577695	0.0460644	0.0352025	0.0257469	0.0180234	0.0120203	0.00767689	0.00471337	0.00279083	0.00158456	0.000868524	0.000465624	0.000248374	0.000129272	6.63358e-05	3.41475e-05	1.79519e-05	9.08099e-06	4.46115e-06	2.16527e-06	1.05565e-06	4.80638e-07	2.08395e-07	8.81076e-08	3.70737e-08	1.44353e-08	5.32469e-09	1.9092e-09	6.79896e-10	2.23658e-10	6.96274e-11	2.1056e-11	6.3217e-12	1.75315e-12	4.60103e-13	1.17302e-13	2.96949e-14	6.94725e-15	1.5388e-15	3.3123e-16	7.08253e-17	1.40073e-17	2.62456e-18	4.78175e-19	8.65949e-20	1.45188e-20	2.30813e-21	3.57024e-22	5.49207e-23	7.82591e-24	1.05689e-24	1.38571e-25	1.79825e-26	2.13872e-27	2.36136e-28	2.44469e-29	2.38328e-30	2.19575e-31	1.91812e-32	1.59513e-33	1.26392e-34	9.56462e-36	6.96194e-37	4.95817e-38	3.5588e-39	2.71274e-40	2.41854e-41	3.76182e-42	
N5	0.113137	0.11206	0.109193	0.104529	0.0980899	0.0898471	0.0800877	0.0692726	0.0580012	0.0467991	0.0363122	0.0270624	0.0193808	0.0132786	0.00874959	0.00557076	0.00345253	0.00206801	0.00120821	0.000703137	0.000427235	0.00025846	0.000158371	0.000102257	7.55683e-05	5.23865e-05	3.54978e-05	2.49409e-05	2.001e-05	1.39897e-05	9.284e-06	6.30821e-06	4.86347e-06	3.20105e-06	1.98465e-06	1.25509e-06	8.98259e-07	5.4645e-07	3.12532e-07	1.82103e-07	1.19969e-07	6.71205e-08	3.52832e-08	1.88869e-08	1.14265e-08	5.8694e-09	2.83194e-09	1.39113e-09	7.72199e-10	3.63921e-10	1.61084e-10	7.25888e-11	3.69609e-11	1.598e-11	6.48925e-12	2.68292e-12	1.25344e-12	4.97341e-13	1.85369e-13	7.03453e-14	3.01534e-14	1.09437e-14	3.67026e-15	1.17654e-15	3.63247e-16	1.0792e-16	3.08497e-17	8.49718e-18	2.25198e-18	5.71998e-19	1.39592e-19	3.30736e-20	7.7978e-21	1.97594e-21	7.18382e-22	5.83684e-22	
Lagenocarpus_guianensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.0886138	0.0882512	0.0869936	0.0848619	0.0818725	0.0779263	0.0730805	0.0674402	0.0611666	0.0543556	0.0472765	0.0402226	0.0334783	0.0271876	0.0216511	0.0169461	0.0130264	0.0098157	0.00727726	0.00533727	0.00388275	0.00278961	0.00198842	0.00141386	0.00100417	0.000703187	0.000486358	0.000333175	0.000225819	0.000148827	9.56437e-05	6.0185e-05	3.70984e-05	2.20344e-05	1.26716e-05	7.09639e-06	3.8763e-06	2.03342e-06	1.03015e-06	5.07213e-07	2.43213e-07	1.1188e-07	4.96597e-08	2.14073e-08	8.98244e-09	3.61493e-09	1.40345e-09	5.29078e-10	1.94118e-10	6.83199e-11	2.31974e-11	7.64789e-12	2.45377e-12	7.55221e-13	2.24184e-13	6.45761e-14	1.80848e-14	4.85195e-15	1.25272e-15	3.12887e-16	7.56876e-17	1.7441e-17	3.8386e-18	8.09532e-19	1.63482e-19	3.16783e-20	5.90597e-21	1.0639e-21	1.85474e-22	3.147e-23	5.24129e-24	8.67962e-25	1.45072e-25	2.52285e-26	4.94452e-27	1.49795e-27	
N7	0.0803087	0.0800914	0.0791711	0.0775641	0.0752816	0.0722238	0.0684271	0.0639627	0.0589451	0.0534053	0.0475388	0.04157	0.0357335	0.0301124	0.0250078	0.0205252	0.0166613	0.0133331	0.0105649	0.00835408	0.00665074	0.00527672	0.00420602	0.00341622	0.00287825	0.00242477	0.00205994	0.0017949	0.00163625	0.00145629	0.00128503	0.00115006	0.00106776	0.000947149	0.000822004	0.000717353	0.00064512	0.000549133	0.000454704	0.000377123	0.000321318	0.000258328	0.000201617	0.000157374	0.000126035	9.51563e-05	6.96927e-05	5.10194e-05	3.82994e-05	2.70977e-05	1.85932e-05	1.27486e-05	8.96102e-06	5.93648e-06	3.81362e-06	2.44781e-06	1.61032e-06	9.98345e-07	5.99798e-07	3.59416e-07	2.1988e-07	1.25603e-07	6.81701e-08	3.55917e-08	1.79511e-08	8.7786e-09	4.17554e-09	1.93852e-09	8.78115e-10	3.892e-10	1.70363e-10	7.53263e-11	3.51519e-11	1.88287e-11	1.30646e-11	1.30255e-11	
Gahnia_aspera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Oreobolus_pectinatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
