NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.46866	0.309015	0.147892	0.0543102	0.0157256	0.00362093	0.0006659	9.77171e-05	1.14527e-05	1.07193e-06	8.02828e-08	4.8206e-09	2.32783e-10	9.06705e-12	2.85829e-13	1.7826e-17	2.57377e-18	3.35884e-19	3.96785e-20	4.24906e-21	4.13065e-22	3.65038e-23	2.93669e-24	2.15369e-25	1.44184e-26	8.82407e-28	4.94363e-29	2.53897e-30	1.19705e-31	5.18832e-33	2.07019e-34	7.61507e-36	2.58603e-37	8.11892e-39	2.35983e-40	6.35898e-42	1.59084e-43	3.69995e-45	8.01114e-47	1.617e-48	3.04669e-50	5.36565e-52	8.8442e-54	1.36613e-55	1.98003e-57	2.69608e-59	3.45302e-61	4.16468e-63	4.73571e-65	5.08272e-67	5.15459e-69	4.94476e-71	4.4916e-73	3.86728e-75	3.15929e-77	2.45115e-79	1.80783e-81	1.26866e-83	8.47857e-86	5.40087e-88	3.28196e-90	1.9041e-92	1.05556e-94	5.59709e-97	2.85344e-99	1.72888e-101	
N2	0.296778	0.300794	0.215023	0.117039	0.0479429	0.01678	0.00433579	0.0010603	0.000202836	3.85854e-05	5.40586e-06	9.89772e-07	1.01434e-07	1.489e-08	1.30629e-09	1.54931e-10	9.69938e-12	1.03914e-12	4.80354e-14	4.13582e-15	1.66462e-16	9.97117e-18	3.09783e-19	2.06574e-20	4.32863e-22	1.78893e-23	3.81377e-25	1.41349e-26	1.96687e-28	6.16738e-30	7.0832e-32	2.02492e-33	1.96506e-35	3.37789e-37	2.84078e-39	6.66388e-41	3.67904e-43	4.76185e-45	3.11454e-47	4.4075e-49	1.88483e-51	2.10501e-53	7.78013e-56	8.48144e-58	2.98793e-60	2.02551e-62	6.99902e-65	7.67e-67	1.63389e-69	8.69138e-72	2.23488e-74	1.36763e-76	2.47384e-79	1.42158e-81	2.50139e-84	1.47092e-86	2.20276e-89	7.12121e-92	1.09788e-94	5.91958e-97	6.02097e-100	1.80924e-102	2.94317e-105	1.26428e-107	3.20878e-110	2.83505e-112	
N3	0.293332	0.29157	0.209511	0.119782	0.054596	0.0217636	0.00684033	0.00198813	0.000481115	0.000110438	2.05355e-05	4.53571e-06	6.66676e-07	1.29699e-07	1.73232e-08	2.92011e-09	3.01371e-10	4.92717e-11	3.98378e-12	5.4915e-13	4.09623e-14	4.42878e-15	2.7058e-16	3.27495e-17	1.51023e-18	1.32652e-19	6.57213e-21	5.38806e-22	1.93904e-23	1.49792e-24	4.68009e-26	3.41786e-27	9.88525e-29	4.92179e-30	1.28255e-31	8.72098e-33	1.62774e-34	6.84761e-36	1.51771e-37	7.02287e-39	1.11508e-40	4.41307e-42	6.30245e-44	2.51257e-45	3.54597e-47	9.36566e-49	1.29732e-50	5.42307e-52	5.0702e-54	1.15293e-55	1.32911e-57	3.48337e-59	2.96717e-61	7.65946e-63	6.38188e-65	1.66679e-66	1.25628e-68	1.95861e-70	1.5155e-72	3.91302e-74	2.08634e-76	3.17463e-78	2.68735e-80	5.80387e-82	8.18851e-84	4.32911e-85	
N4	0.266737	0.275613	0.211988	0.132484	0.0673627	0.0300976	0.0108639	0.00355648	0.000985101	0.000246827	5.19319e-05	1.11736e-05	1.83904e-06	3.27427e-07	4.69096e-08	7.01464e-09	7.96551e-10	1.10363e-10	9.96899e-12	1.14418e-12	9.24558e-14	8.67163e-15	5.69129e-16	5.20423e-17	2.72119e-18	1.99797e-19	1.00978e-20	6.39586e-22	2.56678e-23	1.55603e-24	5.28133e-26	2.78014e-27	8.88458e-29	3.72924e-30	1.02638e-31	4.71121e-33	1.03149e-34	3.61055e-36	8.23838e-38	2.695e-39	4.92308e-41	1.52261e-42	2.43718e-44	6.88262e-46	1.0834e-47	2.40473e-49	3.39671e-51	8.95113e-53	1.00596e-54	1.95363e-56	2.39237e-58	4.51222e-60	4.49499e-62	8.44522e-64	7.65386e-66	1.32698e-67	1.17641e-69	1.57471e-71	1.30686e-73	2.16422e-75	1.43755e-77	1.8214e-79	1.64678e-81	2.75193e-83	4.68919e-85	1.69679e-86	
N5	0.0268195	0.0586321	0.107876	0.155703	0.176226	0.170248	0.131321	0.0883201	0.0488173	0.0229963	0.00882614	0.00310869	0.000840557	0.000213682	4.34833e-05	7.99791e-06	1.13462e-06	1.61323e-07	1.59659e-08	1.62999e-09	1.24634e-10	9.32973e-12	5.21952e-13	3.27805e-14	1.36898e-15	6.56049e-17	2.35967e-18	9.01178e-20	2.50484e-21	8.50872e-23	1.91509e-24	5.67794e-26	1.88402e-27	2.12537e-28	3.18661e-29	6.81094e-30	8.9513e-31	1.50614e-31	1.84321e-32	2.61977e-33	2.54202e-34	3.2769e-35	2.62562e-36	2.84358e-37	2.10264e-38	1.82357e-39	1.12961e-40	9.85752e-42	4.94216e-43	3.39739e-44	1.66911e-45	1.01422e-46	4.0917e-48	2.37823e-49	8.29663e-51	4.19075e-52	1.39697e-53	5.80769e-55	1.71332e-56	7.58013e-58	1.90606e-59	7.2858e-61	2.40185e-62	1.20005e-63	6.72766e-65	7.30384e-66	
N6	0.00135875	0.00514121	0.0190767	0.0532149	0.106149	0.167282	0.190317	0.179911	0.129338	0.0804122	0.0384991	0.0195026	0.00640461	0.00254374	0.000641488	0.000177005	2.5114e-05	5.08563e-06	4.28135e-07	6.07643e-08	4.10714e-09	3.97278e-10	1.80127e-11	1.56478e-12	4.50647e-14	2.71828e-15	9.54598e-17	9.04019e-18	2.00242e-18	3.11369e-18	1.96123e-18	3.33528e-18	2.01619e-18	2.22211e-18	1.20079e-18	1.95743e-18	7.08415e-19	6.44108e-19	2.8556e-19	2.98269e-19	8.70942e-20	7.14829e-20	1.88115e-20	1.64631e-20	4.07428e-21	2.08455e-21	5.06546e-22	4.45107e-22	6.92936e-23	2.9873e-23	5.98092e-24	3.24352e-24	4.59041e-25	2.31702e-25	3.23904e-26	1.72564e-26	2.14328e-27	6.23493e-28	8.40227e-29	4.65951e-29	4.05983e-30	1.17099e-30	1.77208e-31	7.79613e-32	1.8595e-32	2.01015e-32	
N7	0.00133156	0.00503439	0.0187623	0.0526241	0.105578	0.166891	0.190589	0.180276	0.129969	0.0807647	0.038803	0.0195515	0.00645121	0.00253182	0.000639155	0.000173518	2.46971e-05	4.88133e-06	4.12286e-07	5.67425e-08	3.8198e-09	3.58142e-10	1.6132e-11	1.35472e-12	3.86918e-14	2.25509e-15	7.61339e-17	4.87689e-18	1.3457e-19	9.09506e-21	3.08539e-22	5.6544e-23	5.87376e-24	1.09982e-24	9.54631e-26	2.16178e-26	1.03632e-27	1.08499e-28	5.15713e-30	5.27649e-31	1.36897e-32	1.00908e-33	1.86896e-35	1.66672e-36	2.85549e-38	1.915e-39	1.98121e-41	6.18995e-42	3.43595e-44	5.01504e-45	1.20043e-46	7.45821e-48	5.05459e-50	1.0377e-50	3.61338e-53	8.52513e-54	5.5412e-56	4.52641e-57	1.15484e-59	5.54774e-60	3.76459e-63	2.11559e-63	3.13942e-66	2.50198e-66	4.37923e-69	7.14537e-68	
N8	0.000473472	0.0020554	0.0094989	0.0331357	0.0821827	0.150033	0.196309	0.196462	0.15308	0.0959935	0.0490687	0.0218957	0.00726906	0.00203268	0.00042512	7.4566e-05	9.51332e-06	1.2701e-06	1.05283e-07	1.14736e-08	8.84243e-10	9.38437e-11	6.00127e-12	7.13166e-13	3.35485e-14	3.22285e-15	1.77696e-16	4.5542e-17	1.6829e-17	1.80973e-17	6.96686e-18	6.44267e-18	2.25405e-18	1.53912e-18	4.38161e-19	3.44009e-19	7.19705e-20	3.83006e-20	9.29161e-21	4.84448e-21	8.32373e-22	4.30565e-22	6.49865e-23	3.3664e-23	5.52653e-24	1.69743e-24	2.5499e-25	1.48368e-25	1.43087e-26	4.24199e-27	6.20937e-28	2.33288e-28	2.10476e-29	7.26352e-30	6.81425e-31	2.82569e-31	2.50116e-32	5.8813e-33	6.30913e-34	3.25078e-34	2.39245e-35	6.61999e-36	8.74896e-37	4.13604e-37	8.48019e-38	9.68513e-38	
N9	6.67411e-34	4.38171e-28	2.76287e-23	1.64609e-20	1.36081e-15	1.51645e-16	1.04677e-11	3.74033e-14	1.54419e-11	4.28153e-08	1.44868e-10	6.71759e-13	2.51993e-08	0.000110779	5.45405e-05	7.95729e-10	5.42389e-12	2.80445e-09	2.37739e-05	0.0566563	0.0531114	1.1862e-06	1.01874e-11	5.2654e-17	6.78696e-15	7.08277e-10	3.08038e-05	0.423985	0.378059	0.0879648	2.30207e-06	2.62744e-11	1.07897e-16	2.27342e-22	2.80697e-23	3.50839e-23	1.25639e-23	1.99373e-24	1.84156e-16	3.47124e-14	3.27764e-12	2.0774e-10	2.01887e-12	1.33022e-14	4.33546e-17	1.15768e-19	1.71676e-22	2.42489e-25	1.4514e-28	5.99016e-32	1.98323e-26	2.07223e-26	1.63504e-26	1.8455e-26	1.41494e-26	1.55282e-26	1.27624e-26	1.3184e-26	1.0614e-26	1.2619e-26	9.83427e-27	1.16158e-26	1.3049e-26	2.21658e-26	4.32122e-26	1.05209e-25	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
