NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.00383347	0.181371	0.492363	0.216715	0.102409	0.003287	2.1292e-05	4.4314e-08	3.73454e-11	2.51414e-17	3.81391e-19	4.61113e-21	4.6468e-23	4.03884e-25	3.10845e-27	2.16184e-29	1.37987e-31	8.17815e-34	4.53912e-36	2.37338e-38	1.17368e-40	5.50313e-43	2.45038e-45	1.0373e-47	4.17867e-50	1.60351e-52	5.86816e-55	2.05069e-57	6.85342e-60	2.19387e-62	6.73798e-65	1.98886e-67	5.65163e-70	1.54869e-72	4.09907e-75	1.0496e-77	2.60399e-80	6.26838e-83	1.46612e-85	3.33617e-88	7.39476e-91	1.59846e-93	3.3733e-96	6.95721e-99	1.40366e-101	2.77291e-104	5.36822e-107	1.01929e-109	1.89967e-112	3.47767e-115	6.25867e-118	1.10883e-120	1.94278e-123	3.43208e-126	6.58363e-129	1.65558e-131	6.3695e-134	3.23081e-136	1.74614e-138	9.17559e-141	4.57539e-143	2.15724e-145	9.63441e-148	4.08873e-150	1.65977e-152	7.95078e-155	
N2	0.00308392	0.146457	0.441338	0.239577	0.145183	0.0238519	0.000456299	5.28529e-05	7.29371e-07	3.4211e-08	2.50867e-10	1.61232e-11	7.18945e-14	1.45822e-15	2.26269e-17	9.17664e-19	3.99398e-21	1.05843e-22	5.78651e-25	2.71029e-26	1.16131e-28	1.42915e-30	1.13066e-32	5.99659e-34	1.98221e-36	1.95243e-38	1.30567e-40	2.33578e-42	1.21389e-44	3.86429e-46	2.29836e-48	7.51949e-50	2.82958e-52	2.62766e-54	1.47167e-56	4.94242e-58	1.69495e-60	1.9579e-62	1.72676e-64	5.57284e-66	2.07129e-68	2.07324e-70	7.963e-73	1.34891e-74	7.28665e-77	9.06201e-79	8.59833e-81	2.93393e-82	1.01405e-84	8.02109e-87	3.38703e-89	4.11197e-91	1.65517e-93	2.7311e-95	1.23893e-97	2.22058e-99	9.75082e-102	1.01743e-103	8.10848e-106	2.10102e-107	8.45391e-110	8.94936e-112	7.14079e-114	1.62799e-115	1.50206e-117	6.2743e-119	
N3	0.00183823	0.087482	0.32787	0.254996	0.267392	0.0584476	0.00183145	0.000140035	3.15598e-06	1.04112e-07	1.31078e-09	6.08661e-11	4.50808e-13	8.19353e-15	9.81781e-17	2.43193e-18	1.68379e-20	3.75034e-22	2.44175e-24	5.16617e-26	3.33602e-28	4.12599e-30	3.5354e-32	9.65669e-34	4.79441e-36	4.97041e-38	3.51703e-40	4.49191e-42	2.58464e-44	4.1256e-46	2.64762e-48	4.65345e-50	2.53938e-52	2.46645e-54	1.66526e-56	3.12168e-58	1.49941e-60	1.448e-62	1.01881e-64	1.47058e-66	7.47209e-69	7.68326e-71	3.91322e-73	4.68543e-75	2.82804e-77	3.02519e-79	2.38501e-81	4.29062e-83	2.07348e-85	1.75065e-87	9.51065e-90	9.31093e-92	4.77266e-94	5.28403e-96	2.84723e-98	3.24773e-100	1.75994e-102	1.50863e-104	9.62791e-107	1.31406e-108	6.80463e-111	6.6691e-113	5.57659e-115	8.98012e-117	1.3532e-118	4.38342e-120	
N4	5.96352e-05	0.00877534	0.0891793	0.167486	0.509724	0.194273	0.0262263	0.00404002	0.000224411	1.14042e-05	2.69596e-07	1.16744e-08	1.5218e-10	3.36604e-12	5.35888e-14	1.25517e-15	1.45045e-17	3.13143e-19	2.79033e-21	4.43186e-23	3.45828e-25	3.65343e-27	2.94553e-29	9.53665e-31	3.78924e-32	3.39165e-33	2.7208e-34	4.29303e-35	5.48224e-36	1.32154e-36	1.70025e-37	3.53642e-38	3.79635e-39	5.12329e-40	4.7995e-41	7.36274e-42	4.832e-43	4.55554e-44	3.06448e-45	2.7697e-46	1.39316e-47	1.02841e-48	4.49316e-50	3.00479e-51	1.2864e-52	7.14011e-54	2.97514e-55	1.96612e-56	6.28403e-58	2.81242e-59	9.17381e-61	3.96468e-62	1.14457e-63	4.96767e-65	1.36045e-66	5.55361e-68	1.50478e-69	5.186e-71	1.40326e-72	5.76633e-74	1.42948e-75	5.34529e-77	1.98885e-78	1.1113e-79	7.07949e-81	8.88497e-82	
N5	1.39356e-07	0.00029034	0.011955	0.0872876	0.543492	0.252852	0.0668702	0.0319743	0.00402658	0.00119574	4.2344e-05	1.4103e-05	2.75495e-07	4.31094e-08	2.65951e-09	3.39078e-10	3.61015e-12	2.10795e-13	1.0069e-15	5.64331e-17	2.68e-18	2.35187e-18	1.38427e-18	5.63051e-18	8.99615e-19	4.5262e-19	1.72532e-19	3.82721e-19	1.80631e-19	5.9949e-19	3.49894e-19	1.38137e-18	5.03683e-19	4.71186e-19	2.80208e-19	1.00616e-18	2.14264e-19	1.42241e-19	6.77505e-20	1.37967e-19	2.19499e-20	1.2334e-20	1.82307e-21	1.39735e-21	2.62165e-22	1.34613e-22	4.94356e-23	7.05475e-23	7.09325e-24	1.74846e-24	1.95104e-25	8.92617e-26	9.69423e-27	5.52528e-27	7.98413e-28	5.41424e-28	5.07846e-29	1.14537e-29	1.66059e-30	1.13772e-30	9.0972e-32	2.19402e-32	4.12475e-33	2.4845e-33	5.55185e-34	6.48865e-34	
N6	1.26069e-07	0.000275435	0.0116322	0.0865887	0.544312	0.2525	0.0674705	0.0319264	0.00404511	0.00119354	4.23116e-05	1.39396e-05	2.8012e-07	4.27111e-08	2.60711e-09	3.20346e-10	3.3433e-12	1.84117e-13	8.52681e-16	3.79059e-17	2.31475e-19	1.968e-20	3.17569e-21	4.40223e-21	2.33855e-22	3.26188e-23	3.03654e-24	1.21348e-24	8.98068e-26	4.04115e-26	2.73837e-27	1.07981e-27	3.51902e-29	2.61311e-30	1.11442e-31	2.54619e-32	3.30951e-34	1.19928e-35	2.86305e-37	2.92021e-38	2.04855e-40	6.16871e-42	3.08474e-44	3.04988e-45	1.98032e-47	1.89382e-48	7.67885e-51	8.46657e-51	9.37663e-54	1.37694e-54	1.26625e-56	7.18144e-58	4.39718e-60	1.28797e-60	5.05363e-63	1.79367e-63	5.89116e-65	3.22224e-65	1.30717e-66	8.98764e-66	6.33717e-68	3.55679e-67	6.35537e-69	9.58939e-68	7.48484e-70	1.98824e-68	
N7	4.20624e-09	2.916e-05	0.00315855	0.0554353	0.598982	0.223941	0.0858838	0.0265429	0.00497846	0.0010155	2.98804e-05	3.43269e-06	9.86038e-08	6.89878e-09	1.76727e-10	5.24321e-12	4.34117e-14	1.04994e-15	3.0306e-17	3.89215e-17	1.07574e-17	9.02497e-18	5.99069e-18	3.01639e-17	1.34655e-17	2.09558e-17	1.38842e-17	2.59703e-17	8.47096e-18	1.39326e-17	4.09433e-18	6.01131e-18	1.0299e-18	4.61193e-19	7.88568e-20	7.49564e-20	7.5563e-21	2.22176e-21	4.19117e-22	2.91006e-22	2.65992e-23	1.02666e-23	9.7159e-25	4.87835e-25	6.61296e-26	1.6555e-26	3.12746e-27	2.54857e-27	1.90133e-28	3.88031e-29	5.45805e-30	2.59151e-30	3.09573e-31	1.69413e-31	2.73228e-32	2.06468e-32	2.2874e-33	6.55578e-34	1.19715e-34	9.66389e-35	9.27977e-36	2.84185e-36	5.85106e-37	4.07885e-37	7.52782e-38	8.08888e-38	
N8	7.7645e-31	2.30299e-29	3.22049e-22	1.93054e-20	1.66155e-13	9.01805e-17	1.87508e-10	6.29263e-14	4.9716e-11	4.74368e-07	2.13709e-10	1.03492e-13	3.25667e-08	0.000238243	0.000123925	1.55434e-10	4.38488e-13	9.49249e-10	2.76857e-05	0.13578	0.111108	4.06498e-07	4.98538e-13	5.72874e-19	1.04879e-16	5.00476e-11	7.31793e-06	0.357009	0.305481	0.0902225	6.22542e-07	2.518e-12	2.65123e-18	8.91514e-20	7.45723e-23	5.61656e-25	1.30753e-21	8.15506e-19	2.51118e-16	7.45946e-14	8.17074e-12	6.84266e-10	4.59226e-12	2.53923e-14	6.40672e-17	1.4535e-19	1.72433e-22	2.03175e-25	7.42014e-26	7.55231e-26	5.87426e-26	6.31585e-26	4.7083e-26	5.54319e-26	4.24246e-26	5.07243e-26	4.08237e-26	4.34333e-26	3.68749e-26	4.85694e-26	3.83676e-26	4.57148e-26	5.43527e-26	9.87494e-26	2.03416e-25	5.128e-25	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
